s_Mpch,xi0,xi2,xi4
3.210032502290589562e+00,5.408070170089585460e+00,2.401318598877317800e+00,2.828556477120839574e+00
5.128943069795382392e+00,2.833112023973959559e+00,6.836541063141978736e-01,1.197395034167104466e+00
7.092667904797290923e+00,1.680567609524059591e+00,6.167679108300573587e-02,5.260409882999268483e-01
9.071994635188048051e+00,1.095966944042293889e+00,-1.303240181408483189e-01,2.555780022744122970e-01
1.105887379968087814e+01,7.626886913944310731e-01,-1.951646905874646898e-01,1.441320830163804190e-01
1.304974131786781832e+01,5.587624832116824258e-01,-1.881235169082359493e-01,7.618964561828393822e-02
1.504291100201709597e+01,4.238402858643662841e-01,-1.834871071498032913e-01,6.004655137613933158e-02
1.703780398855751343e+01,3.295941996758571801e-01,-1.579305764231976328e-01,3.882763989231922258e-02
1.903367164371567100e+01,2.661933412789270759e-01,-1.405108024527714772e-01,2.187073470589546986e-02
2.103038385442284763e+01,2.122260061228946337e-01,-1.251786322501113324e-01,2.121906212280460016e-02
2.302766780007464575e+01,1.745086587925555044e-01,-1.068472034198630211e-01,9.040996104924651361e-03
2.502536944323211188e+01,1.427085412182623192e-01,-9.534135643297589335e-02,1.400456159737948833e-02
2.702347198239742809e+01,1.207808539157782246e-01,-8.349296278328409426e-02,7.268415246951556719e-03
2.902171931372719982e+01,9.989064199569810953e-02,-7.726174995755573371e-02,8.427699054294312403e-03
3.102023075282838604e+01,8.560605067404992996e-02,-6.917265894188975861e-02,1.154838159887899667e-02
3.301896451070417271e+01,7.333931900908752244e-02,-6.734440325812683648e-02,6.618123948306334561e-03
3.501782838563317313e+01,6.149122741634867328e-02,-6.159849051454434343e-02,8.821857909155034899e-03
3.701678814750799518e+01,5.365479991778022983e-02,-5.298356974198973474e-02,-5.681779557515002996e-04
3.901590427661373894e+01,4.684345519163772564e-02,-5.170984095317568419e-02,7.876751230600127079e-03
4.101508288765361243e+01,3.827577040115972412e-02,-5.132028341118574644e-02,4.850184421404241802e-03
4.301435744046265341e+01,3.344614564670914114e-02,-4.554408152600445542e-02,4.836546843490864556e-03
4.501372361907445452e+01,2.931121280960695061e-02,-4.379504394155497166e-02,2.528746960513796223e-03
4.701307360113391809e+01,2.517396211241777412e-02,-3.672130455825983741e-02,1.334553214519417462e-03
4.901247100525879574e+01,2.231732650645469607e-02,-3.377668544359869324e-02,-7.652181533410139496e-04
5.101196605474317636e+01,1.979753983745686716e-02,-3.045983880461048537e-02,2.180559853496354204e-04
5.301147924838443970e+01,1.718623999308792685e-02,-2.958242409174626636e-02,1.467458248986786527e-04
5.501102756072418742e+01,1.622485297434658746e-02,-2.624879870799824710e-02,-8.135153828252208574e-05
5.701056007497043510e+01,1.462202198321825054e-02,-2.511071745859409787e-02,-1.062294606704309490e-03
5.901018690126327471e+01,1.291288346227504810e-02,-2.100846275854518705e-02,1.485746377631089622e-03
