s_Mpch,xi0,xi2,xi4
3.210016491176857834e+00,5.401712365794105963e+00,2.382375851410302836e+00,2.787846941472478690e+00
5.128913583075065397e+00,2.829070803704871295e+00,6.733556271941072424e-01,1.182384936549008891e+00
7.092645925416804609e+00,1.674628805263219000e+00,5.648253996403898580e-02,5.163493542899040278e-01
9.071942548433659326e+00,1.092180880273791121e+00,-1.315795047889984637e-01,2.497717051691514256e-01
1.105885781229747877e+01,7.601198793574202028e-01,-1.949501907639894782e-01,1.405950435073036187e-01
1.304971238420423596e+01,5.559515828081104116e-01,-1.871891111461330415e-01,7.436872197414098884e-02
1.504288268491504077e+01,4.226078224529670191e-01,-1.832991348108537200e-01,5.723013643091587332e-02
1.703778456448586809e+01,3.280842023085871473e-01,-1.573047914934600500e-01,3.666575932651274655e-02
1.903365025625758733e+01,2.646850026302892678e-01,-1.395067095898377407e-01,1.853076839899183217e-02
2.103036608439649058e+01,2.106055216257366747e-01,-1.240882753585372533e-01,1.884720183044980013e-02
2.302765340478824641e+01,1.734085822637102536e-01,-1.051526351871490961e-01,7.007186795502843603e-03
2.502534258429075820e+01,1.415227728953020181e-01,-9.303105460080694777e-02,1.239889718765626106e-02
2.702344624659222205e+01,1.199484359855081256e-01,-8.112746076269924944e-02,6.495389339951763638e-03
2.902169512977091514e+01,9.886594202705423218e-02,-7.513708174602345968e-02,8.041642219299413585e-03
3.102020554151397747e+01,8.487918143144314309e-02,-6.730255213036304140e-02,1.178870629099819725e-02
3.301892781922044406e+01,7.292548895602160575e-02,-6.585710126436881973e-02,6.716058279978917231e-03
3.501779675618955423e+01,6.097771185077056899e-02,-6.025850205184256347e-02,8.583683550710118071e-03
3.701676264594920696e+01,5.317202930244548792e-02,-5.168187779988021174e-02,-8.869683789165484430e-04
3.901587901939767278e+01,4.637816213158759554e-02,-5.020285352040733395e-02,7.919207716681303869e-03
4.101505686462970601e+01,3.781108862037652063e-02,-4.960588562454780470e-02,4.779188044978210578e-03
4.301433940558660396e+01,3.294632865646671821e-02,-4.346988664088713428e-02,5.101437891344545381e-03
4.501370181477244614e+01,2.900495099090719467e-02,-4.261434195448658702e-02,2.795551850999064038e-03
4.701305243580785742e+01,2.482333833612725485e-02,-3.575035897017902337e-02,1.565469289640049246e-03
4.901244687032559710e+01,2.199213897128075162e-02,-3.291069689159850653e-02,-9.494768321857312288e-04
5.101194557361374393e+01,1.925206786528244757e-02,-3.003534036674365346e-02,-1.770489762274672348e-04
5.301144981493783348e+01,1.649643563768350696e-02,-2.904885443983977467e-02,-1.133514111725613099e-04
5.501100726877752578e+01,1.580052753570183183e-02,-2.572395035141495506e-02,-3.874457264903222609e-04
5.701053437847392757e+01,1.424052375996128980e-02,-2.471380050489145608e-02,-9.910155452420143368e-04
5.901016033570762431e+01,1.256929913512722791e-02,-2.053339956041390357e-02,1.768618375544578738e-03
