# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 762646
# D1D2.size2 = 762646
# D1R2.size1 = 762646
# D1R2.size2 = 20450462
# R1D2.size1 = 20450462
# R1D2.size2 = 762646
# R1R2.size1 = 20450462
# R1R2.size2 = 20450462
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209999344183e+00 5.404189583760e+00 2.401604651356e+00  2.813414238261e+00
5.000000000000e+00 5.128914930538e+00 2.831896375433e+00 6.829273001818e-01  1.195486956400e+00
7.000000000000e+00 7.092662047911e+00 1.680050619030e+00 6.281478618377e-02  5.256353215280e-01
9.000000000000e+00 9.071978224733e+00 1.095918991691e+00 -1.315811239508e-01 2.557764414138e-01
1.100000000000e+01 1.105886420685e+01 7.625267090187e-01 -1.937957068205e-01 1.431332015101e-01
1.300000000000e+01 1.304972927100e+01 5.587671411038e-01 -1.874237163434e-01 7.606854788400e-02
1.500000000000e+01 1.504289492730e+01 4.240198467163e-01 -1.832000960159e-01 6.028387529034e-02
1.700000000000e+01 1.703779279915e+01 3.299931934548e-01 -1.578973108018e-01 4.064720148597e-02
1.900000000000e+01 1.903365243608e+01 2.661406914100e-01 -1.411159862920e-01 2.176042906316e-02
2.100000000000e+01 2.103036605009e+01 2.124674964026e-01 -1.260384611201e-01 2.196692079187e-02
2.300000000000e+01 2.302764533426e+01 1.743733245009e-01 -1.074364630196e-01 9.301928344008e-03
2.500000000000e+01 2.502535432231e+01 1.429931011567e-01 -9.590951270397e-02 1.454985999360e-02
2.700000000000e+01 2.702345291660e+01 1.209777061134e-01 -8.372482478554e-02 7.770520462826e-03
2.900000000000e+01 2.902169849022e+01 1.000650735918e-01 -7.765743043262e-02 8.657585795071e-03
3.100000000000e+01 3.102021028665e+01 8.569431239596e-02 -6.966586796350e-02 1.143922763318e-02
3.300000000000e+01 3.301894592707e+01 7.336997556721e-02 -6.751462478306e-02 6.544298973068e-03
3.500000000000e+01 3.501780430397e+01 6.146370585845e-02 -6.167522733452e-02 8.928117221605e-03
3.700000000000e+01 3.701676726871e+01 5.357318460819e-02 -5.291048683609e-02 -1.095351069111e-03
3.900000000000e+01 3.901588392103e+01 4.651851486629e-02 -5.210377457224e-02 7.894461568988e-03
4.100000000000e+01 4.101505740297e+01 3.816860414714e-02 -5.167930285082e-02 5.248193695602e-03
4.300000000000e+01 4.301433753496e+01 3.328137305587e-02 -4.555417660834e-02 5.000336310852e-03
4.500000000000e+01 4.501370303810e+01 2.908212003170e-02 -4.405716970984e-02 2.923023600720e-03
4.700000000000e+01 4.701305135558e+01 2.516556779702e-02 -3.686274866772e-02 1.677726371635e-03
4.900000000000e+01 4.901244604148e+01 2.215862010020e-02 -3.410894159063e-02 1.752712822618e-04
5.100000000000e+01 5.101194312749e+01 1.960698863602e-02 -3.040031297875e-02 1.048665253560e-03
5.300000000000e+01 5.301145823444e+01 1.696766599528e-02 -2.961907102711e-02 6.624853629612e-04
5.500000000000e+01 5.501100437298e+01 1.606125737201e-02 -2.635144850987e-02 9.233873458098e-05
5.700000000000e+01 5.701053552561e+01 1.427112532388e-02 -2.551046139807e-02 -8.743871701781e-04
5.900000000000e+01 5.901016610590e+01 1.256514727954e-02 -2.078177345911e-02 1.506423033863e-03
