s_Mpch,xi0,xi2,xi4
3.210023472176490422e+00,5.405124033698228914e+00,2.387053424697360704e+00,2.812479078708272962e+00
5.128942057929465115e+00,2.830611863482030088e+00,6.826440313956561035e-01,1.196621884991778684e+00
7.092667763851962626e+00,1.679064517534158751e+00,6.052433632671106595e-02,5.267876852819872724e-01
9.071973076582485973e+00,1.095464594939637326e+00,-1.320034151551150448e-01,2.548950026481504594e-01
1.105885959942727403e+01,7.621543606980434316e-01,-1.956171361215594262e-01,1.426127110442978463e-01
1.304972223602449333e+01,5.584781683555348764e-01,-1.887641328168759847e-01,7.625370959273539140e-02
1.504289528843392532e+01,4.238647119395503315e-01,-1.838361533287086180e-01,5.971146472026173102e-02
1.703778739495758288e+01,3.291315477702307923e-01,-1.575596002696635078e-01,3.893692611836661877e-02
1.903365832317968298e+01,2.659746363485566700e-01,-1.401416807720196611e-01,2.140932742965750285e-02
2.103036240925245792e+01,2.120585476647347534e-01,-1.255248694885397476e-01,2.187909331985533543e-02
2.302765141903503121e+01,1.744099172153001365e-01,-1.057856185951718264e-01,8.231604404370766043e-03
2.502535090250127681e+01,1.426739285046198791e-01,-9.508639355407605409e-02,1.347745239592033559e-02
2.702345353314517595e+01,1.207888839673386672e-01,-8.338848100862077117e-02,7.435884747452260919e-03
2.902170077041399310e+01,9.990994353210702617e-02,-7.626313470717283050e-02,8.908058748991387957e-03
3.102021520628328233e+01,8.554746085973663483e-02,-6.912255754089360882e-02,1.163699958896746711e-02
3.301894520421440404e+01,7.347573902973114635e-02,-6.674339240952693875e-02,6.960652190200124212e-03
3.501781181497435114e+01,6.146432079752240513e-02,-6.117923734774929900e-02,9.100062465667659722e-03
3.701676964584520846e+01,5.351706868314985710e-02,-5.259295712006197693e-02,-5.979206828091069388e-04
3.901588663271262192e+01,4.689093696757166974e-02,-5.142879754006704496e-02,7.679746876636360173e-03
4.101506433219240222e+01,3.827820810870964652e-02,-5.098046396552115278e-02,4.748439182254904009e-03
4.301433656452768872e+01,3.351947934105703464e-02,-4.518400360720489783e-02,4.341576120236584346e-03
4.501370691536855873e+01,2.921040787934250579e-02,-4.346990695920571746e-02,2.596680467255309613e-03
4.701305326168234444e+01,2.523818945861322494e-02,-3.632268739210991332e-02,1.148388414005736997e-03
4.901245171489058094e+01,2.248867128797765735e-02,-3.373222058437098936e-02,-5.341040054660590097e-04
5.101194748128352785e+01,1.984022695411331513e-02,-3.033480615038018982e-02,3.455294519874745388e-04
5.301145971761391706e+01,1.734970634057994565e-02,-2.944409371338830433e-02,-4.186598077300489069e-05
5.501101077866540123e+01,1.625743972223171740e-02,-2.623154187877147978e-02,-5.097473283630064465e-04
5.701054125747671009e+01,1.472992115706000041e-02,-2.539149028784679074e-02,-1.178873101423419129e-03
5.901016904918598982e+01,1.296422936558512887e-02,-2.095388656073685074e-02,1.117968422654687724e-03
