s_Mpch,xi0,xi2,xi4
3.210036130885649985e+00,5.407399409083199160e+00,2.403040332769174725e+00,2.815278255357154258e+00
5.128946822702991071e+00,2.833377116525274353e+00,6.842504056277413094e-01,1.197982212023424253e+00
7.092667241215973917e+00,1.679436360776247916e+00,6.148707114948552543e-02,5.258823276283259851e-01
9.071996769429846452e+00,1.095555122102753298e+00,-1.314801732247929122e-01,2.552006198735125020e-01
1.105887643952206822e+01,7.624847974017670005e-01,-1.945711425405352024e-01,1.424946681747526200e-01
1.304973778470207080e+01,5.584291878105067664e-01,-1.878763129145708810e-01,7.545635284578353086e-02
1.504290901312094952e+01,4.236502642892261417e-01,-1.827704429186171042e-01,5.988486014861626322e-02
1.703780466130253402e+01,3.296949945401153603e-01,-1.581477287878503835e-01,3.895090259978137293e-02
1.903367173979249571e+01,2.659757568496787794e-01,-1.406785816980510306e-01,2.182997323128486183e-02
2.103037967709092015e+01,2.123167194213687603e-01,-1.258506959851957707e-01,2.122949337184859564e-02
2.302766525484358695e+01,1.746039614370726023e-01,-1.062112400218994390e-01,9.107894570237806686e-03
2.502536816211634019e+01,1.426877678940799976e-01,-9.525344129169507901e-02,1.412564693373629526e-02
2.702346951147146825e+01,1.208242574940470992e-01,-8.322433098132911433e-02,7.159240936739295381e-03
2.902171618396658559e+01,9.982222459609449428e-02,-7.673085179995357830e-02,8.268595736966283249e-03
3.102022971671164697e+01,8.561563290390628023e-02,-6.902817268389310756e-02,1.168297115938884967e-02
3.301896228822472068e+01,7.331197096390090762e-02,-6.736188847876095620e-02,6.601147352715586690e-03
3.501782391175743925e+01,6.138369036536125978e-02,-6.158748779526240780e-02,8.697054803846089588e-03
3.701678381954455688e+01,5.358012466070138924e-02,-5.292954005011595714e-02,-8.961652185991630590e-04
3.901590100960649465e+01,4.670689177766156053e-02,-5.160583985768837922e-02,7.883110642162616949e-03
4.101507892358084462e+01,3.819687106564434442e-02,-5.115320328072388290e-02,4.856053169109959475e-03
4.301435414767602339e+01,3.337822403511013503e-02,-4.548030128081587825e-02,4.406602350972383016e-03
4.501371954484692850e+01,2.923049036263546813e-02,-4.385855226166675974e-02,2.452298359757024843e-03
4.701306919646764726e+01,2.525406185113615587e-02,-3.679571368205400428e-02,1.318037982229897879e-03
4.901246688704524956e+01,2.231012612595766748e-02,-3.389129151924720473e-02,-5.042076080326437712e-04
5.101196274226403915e+01,1.977945712982655257e-02,-3.043897286634747110e-02,9.059793703727555842e-05
5.301147526480951200e+01,1.716831370820143948e-02,-2.967136469769638546e-02,6.828915777980140017e-05
5.501102341902605275e+01,1.623553487651811789e-02,-2.625838819617596492e-02,-3.589862279112487333e-04
5.701055697640956055e+01,1.455885058392859116e-02,-2.533817874980145296e-02,-1.096682075924505263e-03
5.901018318308766197e+01,1.283043110550331073e-02,-2.112321155293733765e-02,1.375033999642229134e-03
