# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 768544
# D1D2.size2 = 768544
# D1R2.size1 = 768544
# D1R2.size2 = 20587295
# R1D2.size1 = 20587295
# R1D2.size2 = 768544
# R1R2.size1 = 20587295
# R1R2.size2 = 20587295
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210036130886e+00 5.407399409083e+00 2.403040332769e+00  2.815278255357e+00
5.000000000000e+00 5.128946822703e+00 2.833377116525e+00 6.842504056277e-01  1.197982212023e+00
7.000000000000e+00 7.092667241216e+00 1.679436360776e+00 6.148707114949e-02  5.258823276283e-01
9.000000000000e+00 9.071996769430e+00 1.095555122103e+00 -1.314801732248e-01 2.552006198735e-01
1.100000000000e+01 1.105887643952e+01 7.624847974018e-01 -1.945711425405e-01 1.424946681748e-01
1.300000000000e+01 1.304973778470e+01 5.584291878105e-01 -1.878763129146e-01 7.545635284578e-02
1.500000000000e+01 1.504290901312e+01 4.236502642892e-01 -1.827704429186e-01 5.988486014862e-02
1.700000000000e+01 1.703780466130e+01 3.296949945401e-01 -1.581477287879e-01 3.895090259978e-02
1.900000000000e+01 1.903367173979e+01 2.659757568497e-01 -1.406785816981e-01 2.182997323128e-02
2.100000000000e+01 2.103037967709e+01 2.123167194214e-01 -1.258506959852e-01 2.122949337185e-02
2.300000000000e+01 2.302766525484e+01 1.746039614371e-01 -1.062112400219e-01 9.107894570238e-03
2.500000000000e+01 2.502536816212e+01 1.426877678941e-01 -9.525344129170e-02 1.412564693374e-02
2.700000000000e+01 2.702346951147e+01 1.208242574940e-01 -8.322433098133e-02 7.159240936739e-03
2.900000000000e+01 2.902171618397e+01 9.982222459609e-02 -7.673085179995e-02 8.268595736966e-03
3.100000000000e+01 3.102022971671e+01 8.561563290391e-02 -6.902817268389e-02 1.168297115939e-02
3.300000000000e+01 3.301896228822e+01 7.331197096390e-02 -6.736188847876e-02 6.601147352716e-03
3.500000000000e+01 3.501782391176e+01 6.138369036536e-02 -6.158748779526e-02 8.697054803846e-03
3.700000000000e+01 3.701678381954e+01 5.358012466070e-02 -5.292954005012e-02 -8.961652185992e-04
3.900000000000e+01 3.901590100961e+01 4.670689177766e-02 -5.160583985769e-02 7.883110642163e-03
4.100000000000e+01 4.101507892358e+01 3.819687106564e-02 -5.115320328072e-02 4.856053169110e-03
4.300000000000e+01 4.301435414768e+01 3.337822403511e-02 -4.548030128082e-02 4.406602350972e-03
4.500000000000e+01 4.501371954485e+01 2.923049036264e-02 -4.385855226167e-02 2.452298359757e-03
4.700000000000e+01 4.701306919647e+01 2.525406185114e-02 -3.679571368205e-02 1.318037982230e-03
4.900000000000e+01 4.901246688705e+01 2.231012612596e-02 -3.389129151925e-02 -5.042076080326e-04
5.100000000000e+01 5.101196274226e+01 1.977945712983e-02 -3.043897286635e-02 9.059793703728e-05
5.300000000000e+01 5.301147526481e+01 1.716831370820e-02 -2.967136469770e-02 6.828915777980e-05
5.500000000000e+01 5.501102341903e+01 1.623553487652e-02 -2.625838819618e-02 -3.589862279112e-04
5.700000000000e+01 5.701055697641e+01 1.455885058393e-02 -2.533817874980e-02 -1.096682075925e-03
5.900000000000e+01 5.901018318309e+01 1.283043110550e-02 -2.112321155294e-02 1.375033999642e-03
