s_Mpch,xi0,xi2,xi4
3.210028738309851803e+00,5.405903197164938945e+00,2.407114137847228275e+00,2.825094114466354167e+00
5.128934483125759947e+00,2.830818142639619062e+00,6.821946524437736414e-01,1.201848967089575115e+00
7.092654370020854415e+00,1.679845209981132292e+00,6.312165334245702086e-02,5.271539277108718835e-01
9.071993016289122025e+00,1.095560173811672477e+00,-1.294505564253562446e-01,2.548100704770662750e-01
1.105886923748805195e+01,7.616994220707365981e-01,-1.947916994409480962e-01,1.435309682641810747e-01
1.304973828718328832e+01,5.578312590513243574e-01,-1.874705874550393614e-01,7.451754081085409931e-02
1.504290415281584181e+01,4.237372705468095968e-01,-1.835097686104633363e-01,5.942899172758160653e-02
1.703779920563457750e+01,3.298256040991722760e-01,-1.582687330396208014e-01,3.891729225317527852e-02
1.903366905294940992e+01,2.659483760742059610e-01,-1.406587827008940750e-01,2.133510986927759576e-02
2.103037903499874162e+01,2.120918155833473318e-01,-1.255239624448994951e-01,2.150269138919477102e-02
2.302765943615282396e+01,1.746056538372825206e-01,-1.068004508856905677e-01,9.303246982625665989e-03
2.502536194067141651e+01,1.426587401074299599e-01,-9.606410069212492631e-02,1.416173766267537007e-02
2.702346033492237609e+01,1.205548682322016840e-01,-8.339646198628639095e-02,7.111575688894459027e-03
2.902170891335570957e+01,9.980510970808317839e-02,-7.687812756821238436e-02,8.398260595896527708e-03
3.102022339226342140e+01,8.531602609609782728e-02,-6.957895837900290870e-02,1.173524648556627942e-02
3.301895588491100852e+01,7.331737187279163681e-02,-6.717150882772635057e-02,6.912846277805858447e-03
3.501781640028634968e+01,6.141696630638943805e-02,-6.180293778183253151e-02,9.128693190177577035e-03
3.701677856458047700e+01,5.362609522815834501e-02,-5.298678617115008815e-02,-3.926385613539206537e-04
3.901589389321850376e+01,4.679713415338203342e-02,-5.184565918052600614e-02,8.387901692652490609e-03
4.101507094275283549e+01,3.819671810821659297e-02,-5.123493149641212413e-02,4.785968223706148911e-03
4.301434763923855087e+01,3.323714431667931790e-02,-4.546053537967340019e-02,4.707430026109827269e-03
4.501371332572526995e+01,2.922648644937482845e-02,-4.383486113065290096e-02,2.518501954768158444e-03
4.701306101736641097e+01,2.535346327017568707e-02,-3.684358837771478656e-02,1.564795415147756134e-03
4.901246128090522092e+01,2.240016750634194614e-02,-3.396068645861869545e-02,-2.585339894935775960e-04
5.101195668034027619e+01,1.974665113703778091e-02,-3.043716302437123045e-02,1.539897361456055115e-04
5.301146915035307217e+01,1.717665849781653542e-02,-2.949276610660430537e-02,2.885207585334370801e-04
5.501101705290172106e+01,1.632023982049436023e-02,-2.634466623405581215e-02,-5.686718275744052486e-05
5.701055111798078912e+01,1.456296020207422173e-02,-2.521518733296287257e-02,-1.207105911646844587e-03
5.901017717594778134e+01,1.287133865809493224e-02,-2.106359254783544271e-02,1.417703077989168701e-03
