# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 765185
# D1D2.size2 = 765185
# D1R2.size1 = 765185
# D1R2.size2 = 20519292
# R1D2.size1 = 20519292
# R1D2.size2 = 765185
# R1R2.size1 = 20519292
# R1R2.size2 = 20519292
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210028738310e+00 5.405903197165e+00 2.407114137847e+00  2.825094114466e+00
5.000000000000e+00 5.128934483126e+00 2.830818142640e+00 6.821946524438e-01  1.201848967090e+00
7.000000000000e+00 7.092654370021e+00 1.679845209981e+00 6.312165334246e-02  5.271539277109e-01
9.000000000000e+00 9.071993016289e+00 1.095560173812e+00 -1.294505564254e-01 2.548100704771e-01
1.100000000000e+01 1.105886923749e+01 7.616994220707e-01 -1.947916994409e-01 1.435309682642e-01
1.300000000000e+01 1.304973828718e+01 5.578312590513e-01 -1.874705874550e-01 7.451754081085e-02
1.500000000000e+01 1.504290415282e+01 4.237372705468e-01 -1.835097686105e-01 5.942899172758e-02
1.700000000000e+01 1.703779920563e+01 3.298256040992e-01 -1.582687330396e-01 3.891729225318e-02
1.900000000000e+01 1.903366905295e+01 2.659483760742e-01 -1.406587827009e-01 2.133510986928e-02
2.100000000000e+01 2.103037903500e+01 2.120918155833e-01 -1.255239624449e-01 2.150269138919e-02
2.300000000000e+01 2.302765943615e+01 1.746056538373e-01 -1.068004508857e-01 9.303246982626e-03
2.500000000000e+01 2.502536194067e+01 1.426587401074e-01 -9.606410069212e-02 1.416173766268e-02
2.700000000000e+01 2.702346033492e+01 1.205548682322e-01 -8.339646198629e-02 7.111575688894e-03
2.900000000000e+01 2.902170891336e+01 9.980510970808e-02 -7.687812756821e-02 8.398260595897e-03
3.100000000000e+01 3.102022339226e+01 8.531602609610e-02 -6.957895837900e-02 1.173524648557e-02
3.300000000000e+01 3.301895588491e+01 7.331737187279e-02 -6.717150882773e-02 6.912846277806e-03
3.500000000000e+01 3.501781640029e+01 6.141696630639e-02 -6.180293778183e-02 9.128693190178e-03
3.700000000000e+01 3.701677856458e+01 5.362609522816e-02 -5.298678617115e-02 -3.926385613539e-04
3.900000000000e+01 3.901589389322e+01 4.679713415338e-02 -5.184565918053e-02 8.387901692652e-03
4.100000000000e+01 4.101507094275e+01 3.819671810822e-02 -5.123493149641e-02 4.785968223706e-03
4.300000000000e+01 4.301434763924e+01 3.323714431668e-02 -4.546053537967e-02 4.707430026110e-03
4.500000000000e+01 4.501371332573e+01 2.922648644937e-02 -4.383486113065e-02 2.518501954768e-03
4.700000000000e+01 4.701306101737e+01 2.535346327018e-02 -3.684358837771e-02 1.564795415148e-03
4.900000000000e+01 4.901246128091e+01 2.240016750634e-02 -3.396068645862e-02 -2.585339894936e-04
5.100000000000e+01 5.101195668034e+01 1.974665113704e-02 -3.043716302437e-02 1.539897361456e-04
5.300000000000e+01 5.301146915035e+01 1.717665849782e-02 -2.949276610660e-02 2.885207585334e-04
5.500000000000e+01 5.501101705290e+01 1.632023982049e-02 -2.634466623406e-02 -5.686718275744e-05
5.700000000000e+01 5.701055111798e+01 1.456296020207e-02 -2.521518733296e-02 -1.207105911647e-03
5.900000000000e+01 5.901017717595e+01 1.287133865809e-02 -2.106359254784e-02 1.417703077989e-03
