label,split,covariance_mode,f_sat_target,alpha_s,concentration_ratio,c_sat,f_sat_actual,chi2,hartlap_scale
minimal_hod_nfw_profile,xi02,diagonal,0.12,1.3,0.35,1.75,0.11999989653661006,5076.767651116912,0.4
minimal_hod_nfw_profile,xi02,diagonal,0.12,1.1,0.5,2.5,0.11999989653661006,5254.9292673964055,0.4
minimal_hod_nfw_profile,xi02,diagonal,0.12,1.1,0.35,1.75,0.11999989653661006,5253.809072346641,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.1,1.3,6.5,0.03999988713084733,4574.883780904938,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.3,1.3,6.5,0.03999988713084733,4474.1481593482795,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.1,1.0,5.0,0.03999988713084733,4576.899166816154,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.3,1.0,5.0,0.03999988713084733,4473.213000407303,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.1,0.7,3.5,0.03999988713084733,4578.236970589928,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.3,0.7,3.5,0.03999988713084733,4476.305941246129,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.1,0.5,2.5,0.03999988713084733,4577.53898942848,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.3,0.5,2.5,0.03999988713084733,4475.143053635694,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.1,0.35,1.75,0.03999988713084733,4577.949458850866,0.4
minimal_hod_nfw_profile,xi02,full,0.04,0.7,1.3,6.5,0.03999988713084733,5147.396233548319,0.4
minimal_hod_nfw_profile,xi02,full,0.04,1.3,0.35,1.75,0.03999988713084733,4476.064110611813,0.4
minimal_hod_nfw_profile,xi02,full,0.04,0.7,1.0,5.0,0.03999988713084733,5144.843513849615,0.4
minimal_hod_nfw_profile,xi02,full,0.04,0.7,0.7,3.5,0.03999988713084733,5143.483493050513,0.4
minimal_hod_nfw_profile,xi02,full,0.04,0.7,0.5,2.5,0.03999988713084733,5147.244237129902,0.4
minimal_hod_nfw_profile,xi02,full,0.04,0.7,0.35,1.75,0.03999988713084733,5148.503394640053,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.1,1.3,6.5,0.06000006584033906,4125.325929710184,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.3,1.3,6.5,0.06000006584033906,3960.2119918518856,0.4
minimal_hod_nfw_profile,xi02,full,0.06,0.7,1.3,6.5,0.06000006584033906,4779.934786153507,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.1,1.0,5.0,0.06000006584033906,4126.571089036791,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.3,1.0,5.0,0.06000006584033906,3958.3115096195706,0.4
minimal_hod_nfw_profile,xi02,full,0.06,0.7,1.0,5.0,0.06000006584033906,4777.25342109995,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.1,0.7,3.5,0.06000006584033906,4128.939954735381,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.3,0.7,3.5,0.06000006584033906,3961.6998112769984,0.4
minimal_hod_nfw_profile,xi02,full,0.06,0.7,0.7,3.5,0.06000006584033906,4777.434049331425,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.1,0.5,2.5,0.06000006584033906,4127.160393792741,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.3,0.5,2.5,0.06000006584033906,3962.592501715008,0.4
minimal_hod_nfw_profile,xi02,full,0.06,0.7,0.5,2.5,0.06000006584033906,4779.159783097022,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.1,0.35,1.75,0.06000006584033906,4130.019111328908,0.4
minimal_hod_nfw_profile,xi02,full,0.06,1.3,0.35,1.75,0.06000006584033906,3961.0003230348316,0.4
minimal_hod_nfw_profile,xi02,full,0.06,0.7,0.35,1.75,0.06000006584033906,4782.439422124035,0.4
minimal_hod_nfw_profile,xi02,full,0.08,0.7,1.3,6.5,0.08000000940576273,5343.791717451135,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.3,1.3,6.5,0.08000000940576273,4471.418954036378,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.1,1.3,6.5,0.08000000940576273,4758.276454046545,0.4
minimal_hod_nfw_profile,xi02,full,0.08,0.7,1.0,5.0,0.08000000940576273,5342.661533675671,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.3,1.0,5.0,0.08000000940576273,4468.879387370633,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.1,1.0,5.0,0.08000000940576273,4759.001853440725,0.4
minimal_hod_nfw_profile,xi02,full,0.08,0.7,0.7,3.5,0.08000000940576273,5342.717270133035,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.3,0.7,3.5,0.08000000940576273,4471.864433337517,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.1,0.7,3.5,0.08000000940576273,4760.309202120131,0.4
minimal_hod_nfw_profile,xi02,full,0.08,0.7,0.5,2.5,0.08000000940576273,5343.93160896953,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.3,0.5,2.5,0.08000000940576273,4474.717789966775,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.1,0.5,2.5,0.08000000940576273,4758.149633880078,0.4
minimal_hod_nfw_profile,xi02,full,0.08,0.7,0.35,1.75,0.08000000940576273,5347.212133238797,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.3,0.35,1.75,0.08000000940576273,4471.510112686131,0.4
minimal_hod_nfw_profile,xi02,full,0.08,1.1,0.35,1.75,0.08000000940576273,4759.290550409542,0.4
minimal_hod_nfw_profile,xi02,full,0.1,0.7,1.3,6.5,0.09999995297118638,7231.457964235726,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.3,1.3,6.5,0.09999995297118638,6362.797341118828,0.4
minimal_hod_nfw_profile,xi02,full,0.1,0.7,1.0,5.0,0.09999995297118638,7230.161899067288,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.1,1.3,6.5,0.09999995297118638,6871.647456326618,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.3,1.0,5.0,0.09999995297118638,6357.908224325467,0.4
minimal_hod_nfw_profile,xi02,full,0.1,0.7,0.7,3.5,0.09999995297118638,7228.275171494623,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.1,1.0,5.0,0.09999995297118638,6869.526846412868,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.3,0.7,3.5,0.09999995297118638,6357.819388622512,0.4
minimal_hod_nfw_profile,xi02,full,0.1,0.7,0.5,2.5,0.09999995297118638,7227.16760150139,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.1,0.7,3.5,0.09999995297118638,6867.351593119393,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.3,0.5,2.5,0.09999995297118638,6361.752533339597,0.4
minimal_hod_nfw_profile,xi02,full,0.1,0.7,0.35,1.75,0.09999995297118638,7229.525037026459,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.1,0.5,2.5,0.09999995297118638,6864.186866328339,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.3,0.35,1.75,0.09999995297118638,6356.4528082620045,0.4
minimal_hod_nfw_profile,xi02,full,0.1,1.1,0.35,1.75,0.09999995297118638,6862.40631817686,0.4
minimal_hod_nfw_profile,xi02,full,0.12,0.7,1.3,6.5,0.11999989653661006,10801.753945982653,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.3,1.3,6.5,0.11999989653661006,9941.60488235202,0.4
minimal_hod_nfw_profile,xi02,full,0.12,0.7,1.0,5.0,0.11999989653661006,10801.967526745173,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.1,1.3,6.5,0.11999989653661006,10782.051881543914,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.3,1.0,5.0,0.11999989653661006,9935.096091840767,0.4
minimal_hod_nfw_profile,xi02,full,0.12,0.7,0.7,3.5,0.11999989653661006,10796.453882372174,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.1,1.0,5.0,0.11999989653661006,10778.278390343232,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.3,0.7,3.5,0.11999989653661006,9933.336596998466,0.4
minimal_hod_nfw_profile,xi02,full,0.12,0.7,0.5,2.5,0.11999989653661006,10792.33537792012,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.1,0.7,3.5,0.11999989653661006,10771.80558072367,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.3,0.5,2.5,0.11999989653661006,9938.725259629815,0.4
minimal_hod_nfw_profile,xi02,full,0.12,0.7,0.35,1.75,0.11999989653661006,10793.199694770625,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.3,0.35,1.75,0.11999989653661006,9928.796246122336,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.1,0.5,2.5,0.11999989653661006,10767.889674870361,0.4
minimal_hod_nfw_profile,xi02,full,0.12,1.1,0.35,1.75,0.11999989653661006,10763.151262675918,0.4
minimal_hod_nfw_profile,joint,diagonal,0.04,1.1,1.3,6.5,0.03999988713084733,787.1448864771189,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.3,1.3,6.5,0.03999988713084733,785.2250868013318,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.1,1.0,5.0,0.03999988713084733,803.6323916036172,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.3,1.0,5.0,0.03999988713084733,801.7614768085025,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.1,0.7,3.5,0.03999988713084733,825.6808047970695,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.3,0.7,3.5,0.03999988713084733,823.9897711784349,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.1,0.5,2.5,0.03999988713084733,844.8747807276494,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.3,0.5,2.5,0.03999988713084733,843.1341127105678,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.1,0.35,1.75,0.03999988713084733,863.4814245817352,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,0.7,1.3,6.5,0.03999988713084733,872.6766998211181,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,1.3,0.35,1.75,0.03999988713084733,861.6939962956387,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,0.7,1.0,5.0,0.03999988713084733,889.0170823775157,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,0.7,0.7,3.5,0.03999988713084733,910.9454387858916,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,0.7,0.5,2.5,0.03999988713084733,930.1236894068373,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.04,0.7,0.35,1.75,0.03999988713084733,948.7202213544205,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.1,1.3,6.5,0.06000006584033906,1255.0043971655675,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.3,1.3,6.5,0.06000006584033906,1249.6688776357994,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,0.7,1.3,6.5,0.06000006584033906,1339.4291136067638,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.1,1.0,5.0,0.06000006584033906,1301.8555070489142,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.3,1.0,5.0,0.06000006584033906,1296.4432980756383,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,0.7,1.0,5.0,0.06000006584033906,1386.2827420539627,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.1,0.7,3.5,0.06000006584033906,1362.8492716765245,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.3,0.7,3.5,0.06000006584033906,1357.562192860307,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,0.7,0.7,3.5,0.06000006584033906,1447.28018303589,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.1,0.5,2.5,0.06000006584033906,1416.7242013411228,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.3,0.5,2.5,0.06000006584033906,1411.5436923591035,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,0.7,0.5,2.5,0.06000006584033906,1501.3536700173843,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.1,0.35,1.75,0.06000006584033906,1466.845611560785,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,1.3,0.35,1.75,0.06000006584033906,1461.5304753944501,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.06,0.7,0.35,1.75,0.06000006584033906,1551.5185365859827,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,0.7,1.3,6.5,0.08000000940576273,2402.214165890923,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.3,1.3,6.5,0.08000000940576273,2332.5400471828584,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.1,1.3,6.5,0.08000000940576273,2351.6548183324567,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,0.7,1.0,5.0,0.08000000940576273,2504.7592772950625,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.3,1.0,5.0,0.08000000940576273,2434.924138008911,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.1,1.0,5.0,0.08000000940576273,2454.194906932248,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,0.7,0.7,3.5,0.08000000940576273,2639.6266060993994,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.3,0.7,3.5,0.08000000940576273,2569.708503265137,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.1,0.7,3.5,0.08000000940576273,2588.8902515218288,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,0.7,0.5,2.5,0.08000000940576273,2757.039926144753,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.3,0.5,2.5,0.08000000940576273,2686.9341436063933,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.1,0.5,2.5,0.08000000940576273,2705.906693577981,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,0.7,0.35,1.75,0.08000000940576273,2865.486338803,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.3,0.35,1.75,0.08000000940576273,2795.139789930655,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.08,1.1,0.35,1.75,0.08000000940576273,2814.145385044764,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,0.7,1.3,6.5,0.09999995297118638,4276.778282863069,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.3,1.3,6.5,0.09999995297118638,4247.320009159795,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,0.7,1.0,5.0,0.09999995297118638,4473.21691631483,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.1,1.3,6.5,0.09999995297118638,4296.945497178154,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.3,1.0,5.0,0.09999995297118638,4443.404416554572,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,0.7,0.7,3.5,0.09999995297118638,4731.344051597709,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.1,1.0,5.0,0.09999995297118638,4493.225647123966,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.3,0.7,3.5,0.09999995297118638,4701.160176154944,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,0.7,0.5,2.5,0.09999995297118638,4954.126466084286,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.1,0.7,3.5,0.09999995297118638,4750.8558812549645,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.3,0.5,2.5,0.09999995297118638,4923.686612262428,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,0.7,0.35,1.75,0.09999995297118638,5158.039580470827,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.1,0.5,2.5,0.09999995297118638,4973.206434332879,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.3,0.35,1.75,0.09999995297118638,5127.467654645624,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.1,1.1,0.35,1.75,0.09999995297118638,5176.778811142906,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,0.7,1.3,6.5,0.11999989653661006,7165.017796639097,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.3,1.3,6.5,0.11999989653661006,7196.242743791208,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,0.7,1.0,5.0,0.11999989653661006,7508.055063377672,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.1,1.3,6.5,0.11999989653661006,7298.097543907861,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.3,1.0,5.0,0.11999989653661006,7538.4837471473065,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,0.7,0.7,3.5,0.11999989653661006,7956.58435889619,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.1,1.0,5.0,0.11999989653661006,7640.436424832342,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.3,0.7,3.5,0.11999989653661006,7986.404029453554,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,0.7,0.5,2.5,0.11999989653661006,8342.571600812473,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.1,0.7,3.5,0.11999989653661006,8088.107300525493,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.3,0.5,2.5,0.11999989653661006,8371.773595430843,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,0.7,0.35,1.75,0.11999989653661006,8693.216552806643,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.3,0.35,1.75,0.11999989653661006,8721.973243086428,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.1,0.5,2.5,0.11999989653661006,8473.520173966686,0.23157894736842105
minimal_hod_nfw_profile,joint,diagonal,0.12,1.1,0.35,1.75,0.11999989653661006,8823.593402923172,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.1,1.3,6.5,0.03999988713084733,985.8025027343975,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.3,1.3,6.5,0.03999988713084733,1045.3401296432444,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.1,1.0,5.0,0.03999988713084733,1009.3172988967182,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.3,1.0,5.0,0.03999988713084733,1069.4000555043328,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.1,0.7,3.5,0.03999988713084733,1037.6730531145565,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.3,0.7,3.5,0.03999988713084733,1098.8498566626681,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.1,0.5,2.5,0.03999988713084733,1059.7911679496824,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.3,0.5,2.5,0.03999988713084733,1121.29567971169,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.1,0.35,1.75,0.03999988713084733,1078.6245526531432,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,0.7,1.3,6.5,0.03999988713084733,921.871787504178,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,1.3,0.35,1.75,0.03999988713084733,1140.3689810809217,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,0.7,1.0,5.0,0.03999988713084733,944.7319460491101,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,0.7,0.7,3.5,0.03999988713084733,972.6981037500244,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,0.7,0.5,2.5,0.03999988713084733,994.7352409647714,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.04,0.7,0.35,1.75,0.03999988713084733,1013.9272838778202,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.1,1.3,6.5,0.06000006584033906,1130.3227088274139,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.3,1.3,6.5,0.06000006584033906,1225.6350179701524,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,0.7,1.3,6.5,0.06000006584033906,1011.8778915171615,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.1,1.0,5.0,0.06000006584033906,1177.3107513121372,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.3,1.0,5.0,0.06000006584033906,1273.9515488343557,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,0.7,1.0,5.0,0.06000006584033906,1057.7001259649812,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.1,0.7,3.5,0.06000006584033906,1229.3513033756972,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.3,0.7,3.5,0.06000006584033906,1328.3544894287386,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,0.7,0.7,3.5,0.06000006584033906,1109.4958252989948,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.1,0.5,2.5,0.06000006584033906,1271.570629970617,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.3,0.5,2.5,0.06000006584033906,1372.0586155773224,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,0.7,0.5,2.5,0.06000006584033906,1151.7782922346598,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.1,0.35,1.75,0.06000006584033906,1302.085656300129,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,1.3,0.35,1.75,0.06000006584033906,1402.863443002769,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.06,0.7,0.35,1.75,0.06000006584033906,1183.2512144974987,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,0.7,1.3,6.5,0.08000000940576273,1314.3000211836097,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.3,1.3,6.5,0.08000000940576273,1632.2957145631233,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.1,1.3,6.5,0.08000000940576273,1499.485164393336,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,0.7,1.0,5.0,0.08000000940576273,1387.3505040889456,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.3,1.0,5.0,0.08000000940576273,1709.991538500442,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.1,1.0,5.0,0.08000000940576273,1574.1058000410248,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,0.7,0.7,3.5,0.08000000940576273,1473.4612824015724,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.3,0.7,3.5,0.08000000940576273,1801.228678182904,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.1,0.7,3.5,0.08000000940576273,1660.5322212021183,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,0.7,0.5,2.5,0.08000000940576273,1537.2566823250213,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.3,0.5,2.5,0.08000000940576273,1867.1301298289009,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.1,0.5,2.5,0.08000000940576273,1723.3104335529843,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,0.7,0.35,1.75,0.08000000940576273,1585.9008949234747,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.3,0.35,1.75,0.08000000940576273,1914.3296366428074,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.08,1.1,0.35,1.75,0.08000000940576273,1769.3460793402396,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,0.7,1.3,6.5,0.09999995297118638,1937.226679732762,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.3,1.3,6.5,0.09999995297118638,2376.4527616990927,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,0.7,1.0,5.0,0.09999995297118638,2044.937526044309,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.1,1.3,6.5,0.09999995297118638,2201.620332932626,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.3,1.0,5.0,0.09999995297118638,2492.48791899397,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,0.7,0.7,3.5,0.09999995297118638,2172.3712476733726,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.1,1.0,5.0,0.09999995297118638,2311.5700787373403,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.3,0.7,3.5,0.09999995297118638,2628.1826336419604,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,0.7,0.5,2.5,0.09999995297118638,2265.211443964935,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.1,0.7,3.5,0.09999995297118638,2439.0986396994795,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.3,0.5,2.5,0.09999995297118638,2723.5401263896565,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,0.7,0.35,1.75,0.09999995297118638,2335.0903375777125,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.1,0.5,2.5,0.09999995297118638,2528.909586742371,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.3,0.35,1.75,0.09999995297118638,2790.771701367617,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.1,1.1,0.35,1.75,0.09999995297118638,2592.9880163561256,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,0.7,1.3,6.5,0.11999989653661006,2957.874480100459,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.3,1.3,6.5,0.11999989653661006,3529.958579757423,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,0.7,1.0,5.0,0.11999989653661006,3112.5597516059315,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.1,1.3,6.5,0.11999989653661006,3315.7703383631642,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.3,1.0,5.0,0.11999989653661006,3699.383841993182,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,0.7,0.7,3.5,0.11999989653661006,3289.5291189125887,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.1,1.0,5.0,0.11999989653661006,3474.722744502598,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.3,0.7,3.5,0.11999989653661006,3890.0321958810346,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,0.7,0.5,2.5,0.11999989653661006,3420.6595375925167,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.1,0.7,3.5,0.11999989653661006,3652.0776694390975,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.3,0.5,2.5,0.11999989653661006,4026.1144340983974,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,0.7,0.35,1.75,0.11999989653661006,3515.1762540225664,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.3,0.35,1.75,0.11999989653661006,4115.453641070916,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.1,0.5,2.5,0.11999989653661006,3778.740627235692,0.23157894736842105
minimal_hod_nfw_profile,joint,full,0.12,1.1,0.35,1.75,0.11999989653661006,3862.9116354873277,0.23157894736842105
