s_Mpch,xi0,xi2,xi4
3.210015022522522354e+00,5.402600888009721380e+00,2.386776188846981839e+00,2.804446161896530398e+00
5.128885019442719795e+00,2.833860778293760596e+00,6.833727073468758295e-01,1.192709357292151218e+00
7.092623637136524550e+00,1.680394064810294630e+00,6.282534036127952748e-02,5.275694962165405899e-01
9.071968349814465427e+00,1.096706138137151676e+00,-1.289871917457006412e-01,2.530224215539770838e-01
1.105885750181590055e+01,7.627846177098899227e-01,-1.916593847675878148e-01,1.411397845443143617e-01
1.304970636111819715e+01,5.594598438896798420e-01,-1.856005732015199861e-01,7.594446673385983615e-02
1.504287625902834691e+01,4.247216557332817444e-01,-1.822667387384537818e-01,5.928121489913587561e-02
1.703777929107068800e+01,3.305215400817264060e-01,-1.580674839829694367e-01,3.954353483572878303e-02
1.903363410186211269e+01,2.668009422214557835e-01,-1.400669346810585192e-01,2.204866155233345393e-02
2.103035796493703202e+01,2.124917289662361652e-01,-1.260319319661836746e-01,2.111828000497231739e-02
2.302763230488250557e+01,1.748592211592551182e-01,-1.066356205136756302e-01,8.812649422920195916e-03
2.502534682323821968e+01,1.426142433330683801e-01,-9.594133400787221988e-02,1.200458160649870744e-02
2.702344208740454690e+01,1.205666985863847462e-01,-8.333459747584283372e-02,6.280973238110738183e-03
2.902169449857460748e+01,9.979071501727529436e-02,-7.688630196204868095e-02,7.979249026679513523e-03
3.102020482478301489e+01,8.541364132167134082e-02,-6.992024721855044644e-02,1.135070875453503964e-02
3.301893682067970559e+01,7.307410195880656434e-02,-6.807740533996413379e-02,7.139149586265616798e-03
3.501779216146125151e+01,6.137877391941640171e-02,-6.192460536184461739e-02,9.055550367709049725e-03
3.701675695006341726e+01,5.329657456599300874e-02,-5.302593258237926765e-02,-1.090520235676652877e-03
3.901587858669276443e+01,4.647046302392991712e-02,-5.196649334735553571e-02,7.971476581667052974e-03
4.101505468151680844e+01,3.786984902843858192e-02,-5.134430936317532779e-02,4.495069114618822220e-03
4.301432840863161289e+01,3.313342781933990150e-02,-4.586437997660056110e-02,5.307773623419488780e-03
4.501369553730001627e+01,2.908967706141179360e-02,-4.418258418754800188e-02,3.152476544894905214e-03
4.701304455096962442e+01,2.498615443487254770e-02,-3.743085089928856191e-02,1.557237036531673247e-03
4.901244653835561138e+01,2.220872444958683911e-02,-3.406858799473691524e-02,-4.172679816898044536e-04
5.101194310334405912e+01,1.962234280522831206e-02,-3.049716723798358980e-02,4.177206008956876513e-04
5.301145448598069976e+01,1.708003054299546408e-02,-2.984269897781781367e-02,4.113843821334558365e-04
5.501100182260669413e+01,1.615637543537375154e-02,-2.648450688638620890e-02,2.723050229801248856e-04
5.701053782778063095e+01,1.435222804249943612e-02,-2.519854319578596763e-02,-5.314704066614100910e-04
5.901016516677371726e+01,1.275169196243598757e-02,-2.087959020659395371e-02,1.510095221950706872e-03
