s_Mpch,xi0,xi2,xi4
3.210007473258644772e+00,5.410861599067994021e+00,2.393607824191869682e+00,2.808051777274990002e+00
5.128923656728500369e+00,2.834823031050452968e+00,6.838703570959052680e-01,1.195223184676509565e+00
7.092648227087393842e+00,1.681168692247862584e+00,6.201606174048929915e-02,5.262120100575609083e-01
9.071977231904172712e+00,1.096998032854142657e+00,-1.328087843067870255e-01,2.580914016206289352e-01
1.105886686618728909e+01,7.628806698441672474e-01,-1.942943375378028970e-01,1.437559282997986632e-01
1.304973526654197968e+01,5.595870773933708797e-01,-1.895535142904982706e-01,7.556204355960775831e-02
1.504288815468385110e+01,4.241438996367036252e-01,-1.834845292487672086e-01,6.030942028031916619e-02
1.703779353357722925e+01,3.300416674119414084e-01,-1.578962845823757288e-01,3.962667530202425292e-02
1.903366259546533001e+01,2.658066347872513058e-01,-1.402952877819409472e-01,2.123393650319801290e-02
2.103036497581618391e+01,2.119909595056038154e-01,-1.253683066536060153e-01,1.966145106041436788e-02
2.302765393815797523e+01,1.747394395172011117e-01,-1.064932378021330450e-01,8.475046473491964355e-03
2.502535580171477037e+01,1.426804088537329540e-01,-9.446067266001904883e-02,1.346264170325100866e-02
2.702345560405731817e+01,1.209880387809337127e-01,-8.294059058395489292e-02,6.934785168942126515e-03
2.902170623469783450e+01,9.963460063949897139e-02,-7.657341077727250478e-02,8.058863837744666483e-03
3.102021637520324404e+01,8.558409705476223428e-02,-6.884514503573062327e-02,1.141580371422178282e-02
3.301895006550222433e+01,7.317854038391929938e-02,-6.737029367466751406e-02,6.172402837843515497e-03
3.501781422288593859e+01,6.148173456899575645e-02,-6.172380200939126677e-02,8.565112467441401284e-03
3.701677394475667171e+01,5.351686671406201412e-02,-5.286212167404619883e-02,-1.259540619830541025e-03
3.901589117933541928e+01,4.663801502667876131e-02,-5.162377746439727327e-02,7.228519926881997459e-03
4.101507186367958724e+01,3.801392047272444952e-02,-5.134872569479002197e-02,4.856838061640102351e-03
4.301434692048923125e+01,3.331122148699545982e-02,-4.598836331675314193e-02,4.525125771754569606e-03
4.501371230885418129e+01,2.916936995635634536e-02,-4.408440415304025473e-02,2.702498515211107077e-03
4.701306075732457401e+01,2.513698106691722098e-02,-3.667556021149093182e-02,1.047678183068260008e-03
4.901246324806611199e+01,2.228958664797787287e-02,-3.371446667039073447e-02,-3.947049249683681283e-04
5.101195365750965749e+01,1.971187640947423894e-02,-3.040860811611098558e-02,5.022899361433213377e-04
5.301146862889544309e+01,1.725046731457346647e-02,-2.953873704011362317e-02,4.508630830942937304e-05
5.501101615363552355e+01,1.617565794733118872e-02,-2.643646125663396546e-02,-5.644843640275419138e-04
5.701054971172408159e+01,1.445938849216728619e-02,-2.542655536790199705e-02,-9.682486478020232903e-04
5.901017611893722403e+01,1.280600007621740880e-02,-2.106787289518114586e-02,1.008264555082792266e-03
