# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 761564
# D1D2.size2 = 761564
# D1R2.size1 = 761564
# D1R2.size2 = 20435610
# R1D2.size1 = 20435610
# R1D2.size2 = 761564
# R1R2.size1 = 20435610
# R1R2.size2 = 20435610
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209994122081e+00 5.409439995860e+00 2.392708514066e+00  2.799330677648e+00
5.000000000000e+00 5.128904728111e+00 2.833383970232e+00 6.877478839394e-01  1.197138359403e+00
7.000000000000e+00 7.092632692126e+00 1.681635246060e+00 6.228701614829e-02  5.259118905262e-01
9.000000000000e+00 9.071971530234e+00 1.096336740754e+00 -1.286977294461e-01 2.567587762265e-01
1.100000000000e+01 1.105885756219e+01 7.623190312664e-01 -1.946268253958e-01 1.420356166662e-01
1.300000000000e+01 1.304972699527e+01 5.586576269635e-01 -1.874822463442e-01 7.668259165096e-02
1.500000000000e+01 1.504288700852e+01 4.238468379043e-01 -1.822425118636e-01 6.013108494479e-02
1.700000000000e+01 1.703778188467e+01 3.298076891350e-01 -1.571478160268e-01 4.082629939590e-02
1.900000000000e+01 1.903365266163e+01 2.658647484277e-01 -1.406724836795e-01 2.240460930342e-02
2.100000000000e+01 2.103036067511e+01 2.119693810020e-01 -1.252546341816e-01 2.137033507167e-02
2.300000000000e+01 2.302764566595e+01 1.745530413859e-01 -1.062916192816e-01 8.820950219257e-03
2.500000000000e+01 2.502535143099e+01 1.421705162322e-01 -9.479314174035e-02 1.354651655085e-02
2.700000000000e+01 2.702344986489e+01 1.205561435257e-01 -8.296495419725e-02 7.812421462371e-03
2.900000000000e+01 2.902169987278e+01 9.974628915338e-02 -7.659504932373e-02 8.678230064266e-03
3.100000000000e+01 3.102020745652e+01 8.539236989867e-02 -6.870704628531e-02 1.182584487523e-02
3.300000000000e+01 3.301894291234e+01 7.288015493697e-02 -6.682508209038e-02 6.035754355676e-03
3.500000000000e+01 3.501780362858e+01 6.115908478449e-02 -6.104485120680e-02 8.950631315785e-03
3.700000000000e+01 3.701676312130e+01 5.329827425503e-02 -5.276550194462e-02 -7.318339875195e-04
3.900000000000e+01 3.901588119347e+01 4.637101514880e-02 -5.131731996816e-02 7.883687250679e-03
4.100000000000e+01 4.101505599280e+01 3.787384230435e-02 -5.134735691785e-02 4.974330703327e-03
4.300000000000e+01 4.301433110000e+01 3.308398794676e-02 -4.545989061078e-02 4.368700667196e-03
4.500000000000e+01 4.501369768145e+01 2.880537592724e-02 -4.397970291878e-02 2.748774837269e-03
4.700000000000e+01 4.701304187489e+01 2.487409930547e-02 -3.715422555537e-02 7.298693358575e-04
4.900000000000e+01 4.901244797493e+01 2.209547348006e-02 -3.400111146927e-02 -6.632719812794e-04
5.100000000000e+01 5.101193937893e+01 1.951218313738e-02 -3.060416302509e-02 -5.770790090699e-04
5.300000000000e+01 5.301144920349e+01 1.694895172339e-02 -2.947293919241e-02 -7.904685348760e-04
5.500000000000e+01 5.501099613828e+01 1.599094712984e-02 -2.608407317479e-02 -6.251884813942e-04
5.700000000000e+01 5.701052884965e+01 1.446298511053e-02 -2.505927631098e-02 -1.105257386069e-03
5.900000000000e+01 5.901015999451e+01 1.280877196920e-02 -2.081497153179e-02 1.178154185960e-03
