label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,joint,full,0.23157894736842105,0.08,0.7,4.0,0.08000000940576273,2302.3401897429017,1175.5025190721005,559.9943755587985,134.46381849161835,481.0443250216834
sham_profile,joint,full,0.23157894736842105,0.08,1.1,4.0,0.08000000940576273,2785.4092233694014,1136.735657216575,560.0416750749985,136.31478512561134,440.37919701596496
sham_profile,joint,full,0.23157894736842105,0.08,0.7,1.0,0.08000000940576273,2863.6830148733975,2962.7289040311516,2018.6943322107788,129.78500204336194,814.2495697770107
sham_profile,joint,full,0.23157894736842105,0.08,0.7,3.0,0.08000000940576273,3154.8381125173946,1632.2185749993757,841.8459019633044,132.06487229622323,658.3078007398477
sham_profile,joint,full,0.23157894736842105,0.08,1.1,1.0,0.08000000940576273,3252.040675480712,2877.7834439075486,2019.0217639847506,133.72802036746916,725.0336595553287
sham_profile,joint,full,0.23157894736842105,0.08,0.7,1.5,0.08000000940576273,3349.0123335576077,2751.929509976811,1822.4461242084392,130.090849922573,799.3925358457988
sham_profile,joint,full,0.23157894736842105,0.08,1.1,3.0,0.08000000940576273,3610.1701647097134,1559.9211874162413,841.8827045624724,135.0259391068244,583.0125437469443
sham_profile,joint,full,0.23157894736842105,0.08,1.1,1.5,0.08000000940576273,3677.155759228518,2667.034091055484,1822.6515386055955,133.91179904787126,710.4707534020172
sham_profile,joint,full,0.23157894736842105,0.08,0.7,2.0,0.08000000940576273,3698.4367217382505,2299.642072499929,1400.8123870457534,130.560042562121,768.2696428920544
sham_profile,joint,full,0.23157894736842105,0.08,1.1,2.0,0.08000000940576273,4053.83253708775,2215.3999649735074,1400.932145207928,134.18487916694627,680.282940598633
sham_profile,joint,full,0.23157894736842105,0.12,0.7,4.0,0.11999989653661006,4519.521833450983,3392.3408083743343,1183.6020630788087,268.17429381612806,1940.5644514793976
