label,split,covariance_mode,best_f_sat,best_alpha_s,best_radial_scale,best_f_sat_actual,best_chi2,delta_chi2_to_second,hartlap_scale
minimal_hod_profile,wp,diagonal,0.04,0.7,4.0,0.03999988713084733,970.953579776035,0.9732322656370798,0.8210526315789474
minimal_hod_profile,wp,full,0.04,0.7,4.0,0.03999988713084733,461.9028661143201,0.8896115296744256,0.8210526315789474
minimal_hod_profile,xi02,diagonal,0.04,1.3,1.0,0.03999988713084733,833.3967449667945,2.878752175793238,0.4
minimal_hod_profile,xi02,full,0.06,1.3,1.0,0.06000006584033906,3958.3115096153597,11.263766962262252,0.4
minimal_hod_profile,joint,diagonal,0.04,1.3,4.0,0.03999988713084733,784.5603898430159,2.5779010294616,0.23157894736842105
minimal_hod_profile,joint,full,0.04,0.7,4.0,0.03999988713084733,930.4835472693671,14.248398699111704,0.23157894736842105
