s_Mpch,xi0,xi2,xi4
3.210034652149794443e+00,5.406465865284070915e+00,2.394908444637216416e+00,2.820098966845782762e+00
5.128944888277784386e+00,2.832380447723918948e+00,6.877567230184147284e-01,1.197509154149227761e+00
7.092660786578727006e+00,1.680344773929852931e+00,6.315906518850814000e-02,5.267010912497267494e-01
9.071992629074376424e+00,1.095865805165605167e+00,-1.322322455918027162e-01,2.540402897916308467e-01
1.105887311144380369e+01,7.628581777371431505e-01,-1.960837713560358575e-01,1.428782837199568112e-01
1.304973390429921487e+01,5.588551159577825889e-01,-1.883070319560836148e-01,7.537801595055899917e-02
1.504290413098444112e+01,4.239911383398141109e-01,-1.823568092192251744e-01,5.951486871329412370e-02
1.703780486662511606e+01,3.297859391195374634e-01,-1.576491246006830604e-01,3.823236338061396927e-02
1.903366639435380137e+01,2.662541796487655210e-01,-1.403518225267703645e-01,2.108868843628155382e-02
2.103037681007116788e+01,2.124206109407378029e-01,-1.262024312805564707e-01,2.095359819493980424e-02
2.302766197386162972e+01,1.747295801592356757e-01,-1.066186446062046822e-01,8.798243423414595782e-03
2.502536625139553905e+01,1.428349356365392064e-01,-9.559279759471769888e-02,1.365234702585669743e-02
2.702346989566506608e+01,1.207558750510716594e-01,-8.383904942610834188e-02,7.142847644487242999e-03
2.902171400944481050e+01,9.982216633445416265e-02,-7.716308904220922638e-02,8.376283907051803451e-03
3.102022688893652358e+01,8.551282978360927323e-02,-6.945475960562874640e-02,1.159579784178170134e-02
3.301896036194464301e+01,7.329667047186927409e-02,-6.762081534847300124e-02,6.694367057095884990e-03
3.501782276585151266e+01,6.134164248757949245e-02,-6.183460849560055983e-02,8.694932848920172708e-03
3.701678049357530398e+01,5.339520197783496902e-02,-5.316187952610416934e-02,-7.503029533932948671e-04
3.901589793624449953e+01,4.665612218230018315e-02,-5.179026079300907970e-02,7.560793767539613144e-03
4.101507605048292504e+01,3.818080356762509897e-02,-5.157562080644267216e-02,4.476608540727214716e-03
4.301435203636171423e+01,3.325711439550683296e-02,-4.582257944842656888e-02,4.569116356212673744e-03
4.501371954222722138e+01,2.908253807298766258e-02,-4.422474700866552838e-02,2.453432651059036726e-03
4.701306646052774596e+01,2.513865162554718147e-02,-3.720319481270795148e-02,1.444741576710304332e-03
4.901246511203454048e+01,2.219224388581795757e-02,-3.414929426093710196e-02,-2.771754236038994094e-04
5.101196039212287303e+01,1.955762830990107060e-02,-3.079426237092961968e-02,1.848757328101823080e-04
5.301147362902370475e+01,1.709810072686435145e-02,-2.980407717683197094e-02,3.170731498330295740e-04
5.501102107721830237e+01,1.618749407700253995e-02,-2.657058971439643646e-02,-4.230651755680184863e-04
5.701055575630456929e+01,1.451454162095199701e-02,-2.566619391701101260e-02,-1.113353167970682154e-03
5.901018221796486074e+01,1.284044038550182822e-02,-2.131146531793253612e-02,1.274647423815993214e-03
