# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 767640
# D1D2.size2 = 767640
# D1R2.size1 = 767640
# D1R2.size2 = 20565952
# R1D2.size1 = 20565952
# R1D2.size2 = 767640
# R1R2.size1 = 20565952
# R1R2.size2 = 20565952
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210044323414e+00 5.411618403816e+00 2.402101826829e+00  2.820599029770e+00
5.000000000000e+00 5.128946064774e+00 2.831995445134e+00 6.818587039198e-01  1.195465596794e+00
7.000000000000e+00 7.092669828052e+00 1.680999191328e+00 6.133471553009e-02  5.290970233648e-01
9.000000000000e+00 9.071990662049e+00 1.095891534171e+00 -1.309163732599e-01 2.536198636858e-01
1.100000000000e+01 1.105887537491e+01 7.628969010394e-01 -1.956598373780e-01 1.432312986822e-01
1.300000000000e+01 1.304973811263e+01 5.587182843409e-01 -1.881165617219e-01 7.516377059205e-02
1.500000000000e+01 1.504290843820e+01 4.240828480776e-01 -1.831151068637e-01 5.986883688671e-02
1.700000000000e+01 1.703780618673e+01 3.299999041979e-01 -1.583105563097e-01 3.954706545099e-02
1.900000000000e+01 1.903367379722e+01 2.662886051853e-01 -1.406605704990e-01 2.164496347578e-02
2.100000000000e+01 2.103038312566e+01 2.122479000410e-01 -1.257732044254e-01 2.062054917094e-02
2.300000000000e+01 2.302766305812e+01 1.748137129275e-01 -1.067067711056e-01 8.956133685106e-03
2.500000000000e+01 2.502536765009e+01 1.426970740334e-01 -9.548403787916e-02 1.406165296835e-02
2.700000000000e+01 2.702346902366e+01 1.208268732287e-01 -8.335997083755e-02 7.365931630242e-03
2.900000000000e+01 2.902171735871e+01 9.973908354828e-02 -7.724507756312e-02 8.433982636442e-03
3.100000000000e+01 3.102022966320e+01 8.553153820992e-02 -6.929282777809e-02 1.172769078615e-02
3.300000000000e+01 3.301896217455e+01 7.329639756527e-02 -6.711897509415e-02 7.013276190845e-03
3.500000000000e+01 3.501782443742e+01 6.142361763169e-02 -6.167223204618e-02 8.585500544942e-03
3.700000000000e+01 3.701678479820e+01 5.350573013152e-02 -5.295149704869e-02 -7.721228277846e-04
3.900000000000e+01 3.901590306443e+01 4.669273382918e-02 -5.160030581562e-02 7.938357868577e-03
4.100000000000e+01 4.101508062640e+01 3.811697081617e-02 -5.124137025362e-02 4.742767826016e-03
4.300000000000e+01 4.301435566815e+01 3.342029473264e-02 -4.540647011298e-02 4.597563693134e-03
4.500000000000e+01 4.501372067865e+01 2.921311955815e-02 -4.386917276471e-02 2.619886896773e-03
4.700000000000e+01 4.701306959874e+01 2.526612762375e-02 -3.674142289258e-02 1.227574747242e-03
4.900000000000e+01 4.901246874135e+01 2.231603910434e-02 -3.373247701874e-02 -4.288284412130e-04
5.100000000000e+01 5.101196361011e+01 1.977681845270e-02 -3.035052778662e-02 1.873863674146e-04
5.300000000000e+01 5.301147538871e+01 1.718292767249e-02 -2.951196036219e-02 1.716728255967e-04
5.500000000000e+01 5.501102457209e+01 1.619624289815e-02 -2.620739259700e-02 -1.950016075166e-04
5.700000000000e+01 5.701055738120e+01 1.456741419800e-02 -2.514573507056e-02 -1.082764604069e-03
5.900000000000e+01 5.901018440719e+01 1.289095210239e-02 -2.084013833715e-02 1.408297161303e-03
