s_Mpch,xi0,xi2,xi4
3.210037677242776777e+00,5.405202784846077968e+00,2.407879642747217108e+00,2.824105768137880279e+00
5.128917332414387964e+00,2.830472917555622914e+00,6.866325163189710423e-01,1.198858108778691367e+00
7.092662701655558344e+00,1.678813185624970616e+00,6.105594318191177178e-02,5.265903488800087739e-01
9.071989593547183262e+00,1.095271672822352382e+00,-1.329233735517612036e-01,2.538216642680420354e-01
1.105886785698686658e+01,7.620692056298448147e-01,-1.948784026068243469e-01,1.414417923815110001e-01
1.304972928248641573e+01,5.587583307845470637e-01,-1.882896643808923409e-01,7.488464626217150588e-02
1.504290317258073806e+01,4.237599966186132994e-01,-1.836696463869569307e-01,5.992187292813661026e-02
1.703779718612342720e+01,3.296465687706122694e-01,-1.585171741890342711e-01,3.858841559630925983e-02
1.903366396392870286e+01,2.663037959483424144e-01,-1.407817791397667495e-01,2.219221507323885373e-02
2.103037076720874765e+01,2.125617454737187273e-01,-1.258125638234089405e-01,2.133753057461386382e-02
2.302765449354528116e+01,1.750622065783904169e-01,-1.068770929481814291e-01,9.517061410559461698e-03
2.502536341301648193e+01,1.430437086535669144e-01,-9.557701581260782953e-02,1.332130052049971050e-02
2.702346385143652441e+01,1.212069726559610872e-01,-8.392889212732665416e-02,7.745003512943143126e-03
2.902171095934230038e+01,1.003383688433886894e-01,-7.708586900863376168e-02,8.240941664237572822e-03
3.102022164080720401e+01,8.599797736429479200e-02,-6.942477798563637115e-02,1.211531089528371762e-02
3.301895774333585365e+01,7.357388433166459074e-02,-6.708024928210486182e-02,6.430894857863071745e-03
3.501781739432536256e+01,6.166462208725272121e-02,-6.177081786006582975e-02,8.560987535396913373e-03
3.701677903449758134e+01,5.370346133453300641e-02,-5.290452081441792548e-02,-5.424081112898651016e-04
3.901589631627623334e+01,4.701789254808942664e-02,-5.189166448232256784e-02,7.871930298479049709e-03
4.101507663508578361e+01,3.829633358536307930e-02,-5.127118344142391620e-02,4.774270256769833423e-03
4.301435125958482075e+01,3.335719358281169500e-02,-4.556177411403026373e-02,4.443831213243475478e-03
4.501371656515220820e+01,2.939192170980901853e-02,-4.410659600012952625e-02,2.570500393777461895e-03
4.701306340935425965e+01,2.530751303578855638e-02,-3.686538257602395285e-02,1.218213064446293462e-03
4.901246265665441371e+01,2.244449442519504123e-02,-3.377574629221848090e-02,-3.322399257089264125e-04
5.101195936047449919e+01,1.996280678988870960e-02,-3.040925047589099206e-02,3.714533516041565930e-04
5.301146957552614936e+01,1.725169546542317661e-02,-2.929771255993583040e-02,3.800609975803995156e-04
5.501101771644937344e+01,1.639324318407242576e-02,-2.599419578654322410e-02,2.221915174684766523e-04
5.701055204785018304e+01,1.478054004332188948e-02,-2.518529731168028807e-02,-8.942715154002397158e-04
5.901017774703217356e+01,1.307769121310034532e-02,-2.098708796293529896e-02,1.986775024163276934e-03
