s_Mpch,xi0,xi2,xi4
3.210057056616162807e+00,5.403668306125444687e+00,2.397624798140252089e+00,2.809011503690533207e+00
5.128945525468287414e+00,2.831708727517404434e+00,6.835449151047088279e-01,1.194244702553424631e+00
7.092658736868996172e+00,1.679196569054202115e+00,6.075592929707578083e-02,5.273986924995821557e-01
9.071992884216712127e+00,1.096108467642856521e+00,-1.321270611610417256e-01,2.552416294735739832e-01
1.105887633503044221e+01,7.618682538592516096e-01,-1.944361836847995073e-01,1.418977485165009988e-01
1.304973348749987139e+01,5.588173820910785627e-01,-1.878344981563429550e-01,7.468845482289523940e-02
1.504290581011089145e+01,4.238482421966563995e-01,-1.826841409908622760e-01,5.902335257541236474e-02
1.703780426864655340e+01,3.299361236546479170e-01,-1.580703293246107921e-01,3.822292805822147949e-02
1.903366743707165298e+01,2.659337222732047756e-01,-1.399998677609143594e-01,2.121836797546544987e-02
2.103037841669396357e+01,2.120570732001272329e-01,-1.246412694148216344e-01,2.115365539814791085e-02
2.302766898115222105e+01,1.744468618557551975e-01,-1.058524954059200385e-01,9.118270055948729524e-03
2.502536764723324225e+01,1.425573508111804832e-01,-9.466050782030867305e-02,1.347628509145755438e-02
2.702346977382183368e+01,1.207377469210465237e-01,-8.280822005402307950e-02,7.343460432526125597e-03
2.902171539550783308e+01,9.979215642791390561e-02,-7.642464717074226588e-02,8.145450209785437545e-03
3.102023061213200350e+01,8.564641188662411309e-02,-6.878729529824251232e-02,1.154477574427603334e-02
3.301896265044379675e+01,7.336933405023728094e-02,-6.675960840680385255e-02,6.244046361727158267e-03
3.501782405306111201e+01,6.133788218248173441e-02,-6.111057939362950220e-02,8.612356795965916273e-03
3.701678430438861511e+01,5.354384949499743640e-02,-5.282572093660484192e-02,-8.691015832255791045e-04
3.901590079474505757e+01,4.671770867483820283e-02,-5.149016819399088174e-02,7.823276725047973584e-03
4.101507852320752789e+01,3.815765986925261782e-02,-5.121962190136283843e-02,4.719844599064188830e-03
4.301435530481669645e+01,3.338457682420252481e-02,-4.542291219975402167e-02,4.652602692704113294e-03
4.501372028396444591e+01,2.928292633374799878e-02,-4.362068401714716548e-02,2.497921322189433722e-03
4.701306718841566834e+01,2.516882405749369320e-02,-3.660317589510610203e-02,1.270249504315112878e-03
4.901246645838580207e+01,2.232666202128050226e-02,-3.348755485786583663e-02,-9.062867773698215796e-04
5.101196180642850919e+01,1.981459429495631419e-02,-3.024531244421740928e-02,1.239631078959809330e-04
5.301147327659059272e+01,1.716681768122323842e-02,-2.939935094608946836e-02,-3.730312829924495831e-05
5.501102161442591409e+01,1.618806086908240391e-02,-2.598583914841365652e-02,-2.316732489259762428e-04
5.701055477056704035e+01,1.454534806670279568e-02,-2.508151523343647021e-02,-9.960737304294271094e-04
5.901018149311668992e+01,1.284022495979613571e-02,-2.090890321217773670e-02,1.504188909746842799e-03
