s_Mpch,xi0,xi2,xi4
3.209954507398699697e+00,5.407078154902198008e+00,2.387505231399219774e+00,2.792804408771484503e+00
5.128898617860473408e+00,2.832316358876501461e+00,6.800834003114328841e-01,1.188094900044108559e+00
7.092630629101131845e+00,1.680095607131459223e+00,6.029069361013214556e-02,5.279203577016415849e-01
9.071951030443957009e+00,1.095598233820479939e+00,-1.338780647197181095e-01,2.546680596883110770e-01
1.105885617943367905e+01,7.621087716912230414e-01,-1.956823415640588093e-01,1.430916906904670105e-01
1.304971130079522368e+01,5.585438811492761113e-01,-1.885418953180014734e-01,7.486953968777504409e-02
1.504287849791405485e+01,4.241507018651594629e-01,-1.854247354107199652e-01,5.854031033397075201e-02
1.703777965402607819e+01,3.300499744343118880e-01,-1.597000811051831615e-01,3.869433894712445005e-02
1.903363680477457009e+01,2.663311788034713468e-01,-1.415026084018311259e-01,2.088553710406446107e-02
2.103035610290261559e+01,2.127232644751905766e-01,-1.268160028238901615e-01,2.111840034037369696e-02
2.302763898750122706e+01,1.747738357776524309e-01,-1.069059863420415424e-01,8.553571537042959846e-03
2.502533395111165859e+01,1.428481788592461110e-01,-9.545069047642379401e-02,1.342887432369443794e-02
2.702344451597636876e+01,1.210314130586305215e-01,-8.343685586838837931e-02,6.778982704802996584e-03
2.902168554920342913e+01,9.989404208028793142e-02,-7.708846057381132932e-02,8.277653616450596566e-03
3.102019776113268534e+01,8.564674473950062428e-02,-6.896358013352238414e-02,1.203432155442029847e-02
3.301893186122816815e+01,7.344547475401813630e-02,-6.725379458058698690e-02,7.248310594355886552e-03
3.501779586372274622e+01,6.146373240588837161e-02,-6.119939193478365902e-02,9.404433077282205178e-03
3.701675458903996940e+01,5.365251477763834792e-02,-5.256112614853879206e-02,-3.278486556378941235e-04
3.901587204334494174e+01,4.660461445089085497e-02,-5.171708469174234046e-02,8.237222086459165121e-03
4.101505210301783677e+01,3.801302676079514054e-02,-5.132930140482534070e-02,5.081360756841113262e-03
4.301432479306387080e+01,3.336157514616593101e-02,-4.575732017621327030e-02,5.059876644331604174e-03
4.501369241477842564e+01,2.916264488576155584e-02,-4.406748052727371689e-02,3.089763067573821249e-03
4.701304224733216586e+01,2.498613492660309993e-02,-3.708027628677914439e-02,1.601867231638137799e-03
4.901244077915539776e+01,2.190838076966784495e-02,-3.370128129562413588e-02,9.250141115703066404e-05
5.101193592643947028e+01,1.942088544933327776e-02,-3.046261363618131893e-02,1.071091432704857332e-03
5.301144624245590364e+01,1.693516493689565042e-02,-2.975189619373688060e-02,5.111032159914722685e-04
5.501099534419630288e+01,1.602719976574471655e-02,-2.644553151178344330e-02,4.256819695667987203e-04
5.701052839231586944e+01,1.432066235560072037e-02,-2.545267562238733364e-02,-6.068118657500198116e-04
5.901015646515180890e+01,1.257171807261388274e-02,-2.121613628664887133e-02,1.733624027968659522e-03
