s_Mpch,xi0,xi2,xi4
3.209912178337693156e+00,5.408350002973234538e+00,2.389996794321119999e+00,2.786440885136940437e+00
5.128870561764950153e+00,2.835486917925344574e+00,6.803230958010930696e-01,1.187406525344467667e+00
7.092638665692694744e+00,1.680698775322190031e+00,5.886994239914169341e-02,5.191035996838504474e-01
9.071942728365401720e+00,1.096756321028263148e+00,-1.322651381092200817e-01,2.512752884638675965e-01
1.105883732227816729e+01,7.639856728112321971e-01,-1.969615407584984212e-01,1.434555616176079740e-01
1.304969609744871661e+01,5.594296026111731379e-01,-1.869374344615351013e-01,7.435176292653014607e-02
1.504287766098700629e+01,4.239971811683692082e-01,-1.805385510952241812e-01,5.845669784481565684e-02
1.703775991202267193e+01,3.302368517094672051e-01,-1.575605875460142635e-01,3.751604521526433200e-02
1.903363722970873084e+01,2.668296574666867982e-01,-1.397740348649186837e-01,2.069483888459480725e-02
2.103034027299975506e+01,2.126515401780217362e-01,-1.252630277045266860e-01,2.050768448179414449e-02
2.302763117585279318e+01,1.749905693600309065e-01,-1.055509252735847836e-01,9.179580332298230283e-03
2.502532951989932286e+01,1.428815599166670114e-01,-9.528461451532278803e-02,1.350443346095716625e-02
2.702344301698543916e+01,1.212716381027474921e-01,-8.302441097056129093e-02,7.458874254355035184e-03
2.902168118897484916e+01,1.002122887483450908e-01,-7.687151126524138789e-02,8.374896251836195724e-03
3.102019171722179181e+01,8.611970397691559587e-02,-6.901231686820960554e-02,1.093414889519864902e-02
3.301892555873679669e+01,7.368239009491495128e-02,-6.720718174686557411e-02,5.055870296874353728e-03
3.501779376949632905e+01,6.170582814121033932e-02,-6.116908692950619175e-02,7.701475627187192967e-03
3.701675064612390287e+01,5.390410545784549146e-02,-5.269929938707530043e-02,-1.577421937785674928e-03
3.901587249097414656e+01,4.726097775458105998e-02,-5.164739556632189088e-02,7.925204716279672656e-03
4.101504926879054835e+01,3.853494236169667519e-02,-5.145109121676173791e-02,4.638567438701637208e-03
4.301431809887781554e+01,3.372861733718411636e-02,-4.546727395309491798e-02,4.100596786576629973e-03
4.501368989483427896e+01,2.935720025751687584e-02,-4.389204846305899688e-02,1.791456265997549372e-03
4.701303848948560926e+01,2.534053037726741175e-02,-3.706591828634938496e-02,8.795603263013144612e-04
4.901243473128027972e+01,2.245931192806918664e-02,-3.416132591521063577e-02,-7.062389682388487810e-04
5.101193248846607986e+01,1.988137690510162828e-02,-3.061789504986160704e-02,-5.540869930186190142e-04
5.301144298242159891e+01,1.727341336063209845e-02,-2.977579063479897717e-02,-7.502937084494702789e-04
5.501099117469122035e+01,1.632483716226178563e-02,-2.651380776197432773e-02,-8.961948438822121615e-04
5.701052497462530511e+01,1.471557074832838263e-02,-2.566582473196498543e-02,-1.684329229195480337e-03
5.901015447707708006e+01,1.292189921363985292e-02,-2.135435479304034767e-02,7.787972899216022600e-04
