# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 768272
# D1D2.size2 = 768272
# D1R2.size1 = 768272
# D1R2.size2 = 20577654
# R1D2.size1 = 20577654
# R1D2.size2 = 768272
# R1R2.size1 = 20577654
# R1R2.size2 = 20577654
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210034155959e+00 5.406440920519e+00 2.403314315432e+00  2.815027712610e+00
5.000000000000e+00 5.128946413359e+00 2.832337853215e+00 6.840658268775e-01  1.197122770713e+00
7.000000000000e+00 7.092667731869e+00 1.679742332130e+00 6.159580115533e-02  5.269473452181e-01
9.000000000000e+00 9.071992712847e+00 1.095886926710e+00 -1.303915204971e-01 2.554455077342e-01
1.100000000000e+01 1.105887493125e+01 7.625992437026e-01 -1.949135509321e-01 1.426456450591e-01
1.300000000000e+01 1.304973834804e+01 5.586788123188e-01 -1.879908554156e-01 7.549458446401e-02
1.500000000000e+01 1.504290722919e+01 4.238958083862e-01 -1.831076565023e-01 5.981316221200e-02
1.700000000000e+01 1.703780554890e+01 3.298571703181e-01 -1.581438006576e-01 3.908658257998e-02
1.900000000000e+01 1.903367263676e+01 2.661246801997e-01 -1.403548226240e-01 2.187385401113e-02
2.100000000000e+01 2.103037910897e+01 2.122587504165e-01 -1.253820617600e-01 2.085882346588e-02
2.300000000000e+01 2.302766463038e+01 1.746784871234e-01 -1.063411333009e-01 8.789136689530e-03
2.500000000000e+01 2.502536645671e+01 1.427411685361e-01 -9.536153412224e-02 1.366984744227e-02
2.700000000000e+01 2.702346964507e+01 1.208070421287e-01 -8.322267423177e-02 7.003062572754e-03
2.900000000000e+01 2.902171554883e+01 9.993446427268e-02 -7.680387634385e-02 8.232632868140e-03
3.100000000000e+01 3.102022766550e+01 8.557301321900e-02 -6.925585410821e-02 1.145704079088e-02
3.300000000000e+01 3.301896028750e+01 7.324613129183e-02 -6.733666030464e-02 6.315468210231e-03
3.500000000000e+01 3.501782208472e+01 6.142491949579e-02 -6.147384807801e-02 8.736983844623e-03
3.700000000000e+01 3.701678243700e+01 5.350638630956e-02 -5.297980333707e-02 -8.775941068693e-04
3.900000000000e+01 3.901590040566e+01 4.667844792128e-02 -5.159058268085e-02 7.668622499877e-03
4.100000000000e+01 4.101507760918e+01 3.813885492103e-02 -5.125662279899e-02 4.830443359007e-03
4.300000000000e+01 4.301435259272e+01 3.330135118032e-02 -4.561320149719e-02 4.605826518123e-03
4.500000000000e+01 4.501371839844e+01 2.915091611436e-02 -4.384078344457e-02 2.411437411140e-03
4.700000000000e+01 4.701306717792e+01 2.512085733242e-02 -3.689415500056e-02 1.203866190184e-03
4.900000000000e+01 4.901246562612e+01 2.226515022739e-02 -3.385463174599e-02 -4.184525543884e-04
5.100000000000e+01 5.101196109804e+01 1.966205067103e-02 -3.042604835493e-02 1.931955557596e-04
5.300000000000e+01 5.301147328465e+01 1.713056090563e-02 -2.950856253769e-02 1.719269683183e-04
5.500000000000e+01 5.501102079191e+01 1.613489794224e-02 -2.629666943624e-02 -2.614432759512e-04
5.700000000000e+01 5.701055497402e+01 1.444780652698e-02 -2.527179663099e-02 -1.059737264323e-03
5.900000000000e+01 5.901018154461e+01 1.281082714874e-02 -2.104485692095e-02 1.470083638933e-03
