s_Mpch,xi0,xi2,xi4
3.210065318125958633e+00,5.405795705146313246e+00,2.402860954253540626e+00,2.822155422403111125e+00
5.128960815749140423e+00,2.831767332055793673e+00,6.864434182744155732e-01,1.199612043762719793e+00
7.092672266530539282e+00,1.679510123400394628e+00,6.206655399162228082e-02,5.265033996527368476e-01
9.071995856134805081e+00,1.095989707831662940e+00,-1.312239313892450965e-01,2.546725716731086941e-01
1.105888031416092865e+01,7.624079695373263688e-01,-1.949647596182444709e-01,1.426279560144666503e-01
1.304974105472146739e+01,5.587657905753962151e-01,-1.883449284916383082e-01,7.471215520024293566e-02
1.504291380050873173e+01,4.239414738765316382e-01,-1.826135303891633921e-01,5.957582449860444190e-02
1.703780810590492933e+01,3.295719150590222801e-01,-1.576147446430500865e-01,3.901313332662849354e-02
1.903367394958742054e+01,2.660866717945583604e-01,-1.403524588763909731e-01,2.195452092540797415e-02
2.103038202759222486e+01,2.122478553997113604e-01,-1.254952283237917021e-01,2.078553462476605621e-02
2.302766618804516696e+01,1.745621136186918387e-01,-1.066977327145764154e-01,8.990327973501514858e-03
2.502537096335521838e+01,1.426227469192660746e-01,-9.529957607519379259e-02,1.401172672470192213e-02
2.702347238876852842e+01,1.206978483093920085e-01,-8.334922008273507044e-02,6.868435253893174705e-03
2.902171934067665759e+01,9.980369751322441807e-02,-7.686238361701214217e-02,8.360783635765806424e-03
3.102023187332302001e+01,8.549068900090911471e-02,-6.898355994825161597e-02,1.184318266246514768e-02
3.301896190136615417e+01,7.330813718632113452e-02,-6.749451374110157498e-02,6.597510784937915887e-03
3.501782581307841724e+01,6.138863862458786291e-02,-6.161547413064250023e-02,8.545929429324009355e-03
3.701678399944427156e+01,5.352061597198227300e-02,-5.307925063919050057e-02,-8.582283965204453267e-04
3.901590316771503808e+01,4.671793743209852467e-02,-5.174328199333073225e-02,7.812540425415874165e-03
4.101508098768498911e+01,3.804499059763347818e-02,-5.137035753268756610e-02,4.688284556298003350e-03
4.301435614319365186e+01,3.329935413923167109e-02,-4.554328222360143341e-02,4.527074964508137275e-03
4.501372121839049356e+01,2.917447793099218339e-02,-4.395638795356317935e-02,2.531575762773105413e-03
4.701306897530359663e+01,2.508564266239896381e-02,-3.698326474094171257e-02,1.262826752830391655e-03
4.901246803283341791e+01,2.225791925131784602e-02,-3.395616748180795008e-02,-4.059493213190570405e-04
5.101196365680220879e+01,1.969176930344992624e-02,-3.046412544245435949e-02,2.917106410395793668e-04
5.301147516374255986e+01,1.707658933519526009e-02,-2.958997243364185764e-02,3.261972233092367917e-04
5.501102479481748020e+01,1.616110088916811877e-02,-2.632361675731947556e-02,-3.563178147944558475e-04
5.701055751760127777e+01,1.450464668889929129e-02,-2.542416932214425912e-02,-1.153316670940967214e-03
5.901018382721744615e+01,1.279347831317089249e-02,-2.113616919716857639e-02,1.425257821309112169e-03
