# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 763311
# D1D2.size2 = 763311
# D1R2.size1 = 763311
# D1R2.size2 = 20422761
# R1D2.size1 = 20422761
# R1D2.size2 = 763311
# R1R2.size1 = 20422761
# R1R2.size2 = 20422761
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210048372237e+00 5.409921163338e+00 2.409629713447e+00  2.825514556527e+00
5.000000000000e+00 5.128934151576e+00 2.832493128789e+00 6.805392461333e-01  1.199170057232e+00
7.000000000000e+00 7.092685201442e+00 1.679442725742e+00 6.328729696497e-02  5.241415291464e-01
9.000000000000e+00 9.071987724821e+00 1.095896050448e+00 -1.306344425596e-01 2.557244244805e-01
1.100000000000e+01 1.105888308912e+01 7.628341121645e-01 -1.930548440166e-01 1.433070129361e-01
1.300000000000e+01 1.304974700917e+01 5.581599950014e-01 -1.870074567132e-01 7.464923095270e-02
1.500000000000e+01 1.504291627150e+01 4.237135194655e-01 -1.829556247710e-01 6.029370404064e-02
1.700000000000e+01 1.703781232797e+01 3.296657184906e-01 -1.577364867374e-01 3.880256464300e-02
1.900000000000e+01 1.903367721539e+01 2.660943668654e-01 -1.399112519558e-01 2.186668452645e-02
2.100000000000e+01 2.103038419718e+01 2.123081611313e-01 -1.249341681937e-01 2.105131380251e-02
2.300000000000e+01 2.302766876217e+01 1.746514080198e-01 -1.063503893403e-01 8.636941946844e-03
2.500000000000e+01 2.502537735201e+01 1.425530826980e-01 -9.469575346314e-02 1.350917048286e-02
2.700000000000e+01 2.702347170996e+01 1.205941116356e-01 -8.282458031969e-02 7.073114554231e-03
2.900000000000e+01 2.902171952938e+01 9.972892078288e-02 -7.648951664196e-02 8.270287272146e-03
3.100000000000e+01 3.102023737389e+01 8.546008145615e-02 -6.866780123606e-02 1.180797734086e-02
3.300000000000e+01 3.301896588697e+01 7.318622288334e-02 -6.688072109104e-02 6.310783614423e-03
3.500000000000e+01 3.501783036326e+01 6.132827440527e-02 -6.113459551608e-02 8.727343656929e-03
3.700000000000e+01 3.701678924684e+01 5.352795590398e-02 -5.280944476691e-02 -7.602977534331e-04
3.900000000000e+01 3.901590370944e+01 4.664597880634e-02 -5.136667995176e-02 7.754188568313e-03
4.100000000000e+01 4.101508476087e+01 3.816511476563e-02 -5.093447762529e-02 4.744043633923e-03
4.300000000000e+01 4.301435915989e+01 3.325460548628e-02 -4.536020800969e-02 4.517850436883e-03
4.500000000000e+01 4.501372381418e+01 2.910175347434e-02 -4.356785465418e-02 2.225572595139e-03
4.700000000000e+01 4.701307125965e+01 2.515265687177e-02 -3.659031287668e-02 1.265915330827e-03
4.900000000000e+01 4.901247029394e+01 2.231842802291e-02 -3.358776827842e-02 -7.251229267484e-04
5.100000000000e+01 5.101196449863e+01 1.968379667944e-02 -3.020161337304e-02 1.556960881894e-04
5.300000000000e+01 5.301147765420e+01 1.721319931883e-02 -2.948822736771e-02 -9.554450414632e-05
5.500000000000e+01 5.501102556326e+01 1.625180855666e-02 -2.608730133904e-02 -4.899299915883e-04
5.700000000000e+01 5.701055950271e+01 1.456312026660e-02 -2.523205913782e-02 -1.392454263878e-03
5.900000000000e+01 5.901018598306e+01 1.279101943830e-02 -2.108084018809e-02 1.245122910751e-03
