s_Mpch,xi0,xi2,xi4
3.209994676820503656e+00,5.401791670791916466e+00,2.387139374508266965e+00,2.794818617055903509e+00
5.128930126811329870e+00,2.827089241017553434e+00,6.813219928699862926e-01,1.188259074149907502e+00
7.092637156953896849e+00,1.677350752510843090e+00,6.010897473690537951e-02,5.254087311307940045e-01
9.071966782822062925e+00,1.094766823397178346e+00,-1.313124168149803206e-01,2.544542315478910410e-01
1.105885974524194104e+01,7.616113185194381963e-01,-1.944023209848276257e-01,1.417205173602203994e-01
1.304970425631602104e+01,5.582119787334549610e-01,-1.880394338126333831e-01,7.396565870278695720e-02
1.504288135209888821e+01,4.234457597577179211e-01,-1.822899901971670178e-01,5.991328424295878224e-02
1.703777681572815084e+01,3.289843742935184001e-01,-1.581453484762163908e-01,3.856218430260387187e-02
1.903364273079182567e+01,2.656640033634343201e-01,-1.408730036560351673e-01,2.109116033170125443e-02
2.103034417118721677e+01,2.123528134846513205e-01,-1.262487096693720445e-01,2.154024713822627266e-02
2.302764205775534734e+01,1.743426488185849665e-01,-1.061510309780654138e-01,8.831547602899714883e-03
2.502534539695762916e+01,1.423556438116229950e-01,-9.535256088999875812e-02,1.490156679088459023e-02
2.702344778953653304e+01,1.206649874356671703e-01,-8.369582372659559177e-02,7.578148859262733711e-03
2.902169189782766878e+01,9.936812548598759898e-02,-7.712656776253028201e-02,8.966102090232052832e-03
3.102020255128957871e+01,8.506061878532417131e-02,-6.922665178260431484e-02,1.116747695623535562e-02
3.301893100116463131e+01,7.288186399190119125e-02,-6.773064492781261103e-02,7.026028847459802121e-03
3.501779703857129533e+01,6.105196931196076732e-02,-6.113597540432966215e-02,8.328623872599038441e-03
3.701675843685801226e+01,5.350926988625044622e-02,-5.296735354361917225e-02,-1.074730568878776420e-03
3.901586864146109690e+01,4.698738134874960726e-02,-5.146534977236527642e-02,8.317055501627187986e-03
4.101505572862659932e+01,3.825787076664402542e-02,-5.140049417091739625e-02,4.463447802530409042e-03
4.301432271985714806e+01,3.340696405907356975e-02,-4.596873002032620531e-02,4.712295343020587654e-03
4.501369719089673538e+01,2.927559876949294843e-02,-4.390573786614899998e-02,2.426868159742490497e-03
4.701304224558158751e+01,2.502980025507072631e-02,-3.755310939115585889e-02,4.908892822610545856e-04
4.901244003815896377e+01,2.235060518857073103e-02,-3.453169743238222733e-02,-7.261055905271732776e-04
5.101193283571972614e+01,1.994134782426371100e-02,-3.133496746300874769e-02,-7.629989666852375835e-04
5.301144389746097829e+01,1.731946824504181082e-02,-3.038458402648983731e-02,-5.183778204706977711e-04
5.501099511993585622e+01,1.621602422673636135e-02,-2.726475713728472583e-02,-7.279298163960080774e-04
5.701053078210098590e+01,1.476180879881278281e-02,-2.606437292345551576e-02,-1.476600358690829647e-03
5.901015711758746107e+01,1.281056723977200620e-02,-2.170266727811762109e-02,7.505961668794706044e-04
