s_Mpch,xi0,xi2,xi4
3.210004708895486836e+00,5.410755734729857380e+00,2.389135394874528195e+00,2.791071608485482969e+00
5.128901603314422353e+00,2.833915532642737212e+00,6.849327468343267000e-01,1.189760871678300358e+00
7.092637991994091173e+00,1.680663349633138903e+00,6.112552123183716962e-02,5.221343493405478098e-01
9.071953063195786982e+00,1.097010916762339860e+00,-1.357015347052149268e-01,2.548862016067430236e-01
1.105882606636209609e+01,7.629069121872693593e-01,-1.967606327989268045e-01,1.413266781908968095e-01
1.304971648572739795e+01,5.578291217453246187e-01,-1.894432124860157829e-01,7.516059987932317832e-02
1.504287345630557127e+01,4.241061744308520232e-01,-1.858516329836208125e-01,6.011986460352730655e-02
1.703777389604934456e+01,3.301790402793413071e-01,-1.585997172215823925e-01,3.925504916214875295e-02
1.903363340844753182e+01,2.662984929812360346e-01,-1.405710645277684634e-01,2.173810200179513222e-02
2.103035135426101121e+01,2.128659801544787178e-01,-1.265873408843024850e-01,2.160704998578679217e-02
2.302763118402405595e+01,1.747231468063167592e-01,-1.074437280782775117e-01,9.447631011004084534e-03
2.502533281027796974e+01,1.426369039142343365e-01,-9.586991055580026955e-02,1.404161750488287091e-02
2.702343845381783538e+01,1.207488840998911794e-01,-8.367737611534202535e-02,7.747273889970276994e-03
2.902168850367925401e+01,9.974552009168563549e-02,-7.761160966126852412e-02,9.131154052126255402e-03
3.102019577930351346e+01,8.582783623218212532e-02,-6.992066621928527681e-02,1.194117525636139918e-02
3.301893017772567163e+01,7.371143983579037107e-02,-6.771696740151172955e-02,6.374503652731836577e-03
3.501779133529413457e+01,6.152132181522666776e-02,-6.192135126842943094e-02,8.395037482406518536e-03
3.701675393001853820e+01,5.357295281148444221e-02,-5.350386587851809622e-02,-1.578642656864079081e-03
3.901587138835058965e+01,4.669207581927530687e-02,-5.253050719829449600e-02,7.323108592282199895e-03
4.101505161773427233e+01,3.826552814335858199e-02,-5.233692520979575658e-02,4.489451187391013502e-03
4.301432393728270398e+01,3.325196136523481116e-02,-4.614658840784985339e-02,4.282000602726813987e-03
4.501368798988415421e+01,2.901453362381353415e-02,-4.464142296445691022e-02,2.806615449669405161e-03
4.701304155215596836e+01,2.493574597410908034e-02,-3.782958638229770576e-02,1.851273775953765069e-03
4.901243962170270407e+01,2.203560316046183215e-02,-3.489611663720293411e-02,2.857105511815196969e-04
5.101193188355714625e+01,1.961130970753486441e-02,-3.137951337843396943e-02,7.258979645425493255e-04
5.301144868529863174e+01,1.709028056913147048e-02,-3.032870996937285513e-02,3.152933427206286421e-04
5.501099454788927545e+01,1.613219881335586914e-02,-2.722530825731802467e-02,1.123257340405033273e-04
5.701052821207590426e+01,1.449577417813154370e-02,-2.599113571030513964e-02,-8.771396644294689963e-04
5.901015137786794895e+01,1.267915358773316972e-02,-2.170698661597224299e-02,2.000209334008096109e-03
