s_Mpch,xi0,xi2,xi4
3.209975991947649820e+00,5.413214600499601126e+00,2.385748416103059100e+00,2.786270919384974398e+00
5.128914477835976093e+00,2.839236069509492033e+00,6.797018577557345509e-01,1.189769923900764415e+00
7.092619198039169959e+00,1.683453355072716429e+00,5.976254663199516426e-02,5.234278676893635573e-01
9.071969002948637950e+00,1.098227413208495706e+00,-1.304365549970884219e-01,2.549091876457412198e-01
1.105885684343181019e+01,7.646093019395178159e-01,-1.963564813384436059e-01,1.424532732248358080e-01
1.304970260062471432e+01,5.603869019410729901e-01,-1.887793256737168579e-01,7.654866398197338051e-02
1.504288814211639291e+01,4.250644382227558582e-01,-1.837968775969556767e-01,6.103844392733682317e-02
1.703777775637304615e+01,3.308579035486327591e-01,-1.583879846877299102e-01,3.969827152324755665e-02
1.903364442624441466e+01,2.670167638569665991e-01,-1.403881449775437051e-01,2.104194685375028462e-02
2.103034779629902928e+01,2.126630595894197784e-01,-1.243631110271857243e-01,2.170101155144937149e-02
2.302763338508585278e+01,1.752067867261749012e-01,-1.061241292628035682e-01,8.999964851346006767e-03
2.502533333199355781e+01,1.434108660787722922e-01,-9.574838214404401970e-02,1.333861300026313243e-02
2.702343569525219280e+01,1.211531939511384104e-01,-8.461448994565365367e-02,8.095485584021787015e-03
2.902168537196082809e+01,1.002874458770821736e-01,-7.761836869713048537e-02,8.735344679304930804e-03
3.102020038092854293e+01,8.608016674488441766e-02,-7.000674723965322199e-02,1.201139856553910812e-02
3.301893050902020832e+01,7.369635075785467559e-02,-6.769190066408407869e-02,6.879141416712012194e-03
3.501779002591232626e+01,6.184615940070591067e-02,-6.182516680944771803e-02,8.865427015715817913e-03
3.701675446286085958e+01,5.402936978041243676e-02,-5.332045397125123598e-02,-7.991860054220548560e-04
3.901587084809428774e+01,4.692404000682851711e-02,-5.241547255832378766e-02,7.906449166090012692e-03
4.101504814282316147e+01,3.857689501480975058e-02,-5.160916683280181161e-02,5.244536534560291161e-03
4.301433154067994735e+01,3.376305984924996700e-02,-4.616388540279309921e-02,4.786820055351109771e-03
4.501369037690763975e+01,2.985736537305897637e-02,-4.428366598525887432e-02,2.936036558864309372e-03
4.701303794120945412e+01,2.575035313465673381e-02,-3.714940250154100121e-02,1.210092082796423866e-03
4.901243711284385540e+01,2.273213931968562015e-02,-3.400121229047973342e-02,-1.296664689177145363e-03
5.101193317029201069e+01,2.020978494042753940e-02,-3.054582670086506205e-02,-6.573015684791269457e-04
5.301144852310221722e+01,1.769640317106083507e-02,-2.976516255237800224e-02,-5.367060547497979782e-04
5.501099019134544221e+01,1.653688205424354296e-02,-2.636321482883353245e-02,-9.696348186446820255e-04
5.701053211258256681e+01,1.472074737401510118e-02,-2.568846869633012800e-02,-1.533658826096849156e-03
5.901015594546985454e+01,1.321469487120719051e-02,-2.129458658400532403e-02,1.265120623772023403e-03
