# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 765983
# D1D2.size2 = 765983
# D1R2.size1 = 765983
# D1R2.size2 = 20540340
# R1D2.size1 = 20540340
# R1D2.size2 = 765983
# R1R2.size1 = 20540340
# R1R2.size2 = 20540340
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210009186930e+00 5.405950898279e+00 2.400371611947e+00  2.821297400558e+00
5.000000000000e+00 5.128944431891e+00 2.831082792529e+00 6.825373166747e-01  1.198756589970e+00
7.000000000000e+00 7.092657152558e+00 1.678286365916e+00 6.081242101348e-02  5.246843375283e-01
9.000000000000e+00 9.071992395369e+00 1.094615640690e+00 -1.319507648606e-01 2.524828702919e-01
1.100000000000e+01 1.105886116346e+01 7.612106918354e-01 -1.944148243917e-01 1.421552307199e-01
1.300000000000e+01 1.304972827905e+01 5.581352215239e-01 -1.883336622178e-01 7.481638463393e-02
1.500000000000e+01 1.504290445478e+01 4.230109439996e-01 -1.827026500345e-01 5.878353694830e-02
1.700000000000e+01 1.703779626801e+01 3.292039208610e-01 -1.577709233928e-01 3.850929499388e-02
1.900000000000e+01 1.903366707966e+01 2.655766844076e-01 -1.407045477633e-01 2.111475988012e-02
2.100000000000e+01 2.103037247003e+01 2.118646505332e-01 -1.254822294970e-01 2.120133799239e-02
2.300000000000e+01 2.302765639513e+01 1.744154962442e-01 -1.063802525459e-01 8.908537969621e-03
2.500000000000e+01 2.502536074765e+01 1.426647981346e-01 -9.516537187193e-02 1.396683025945e-02
2.700000000000e+01 2.702346539155e+01 1.207536423707e-01 -8.368951997245e-02 7.111723510352e-03
2.900000000000e+01 2.902170659833e+01 9.975732612506e-02 -7.718145157282e-02 7.882795404753e-03
3.100000000000e+01 3.102022198067e+01 8.550469092675e-02 -6.937869625805e-02 1.113081024040e-02
3.300000000000e+01 3.301895243696e+01 7.320952970539e-02 -6.782056006487e-02 6.418234776122e-03
3.500000000000e+01 3.501782021160e+01 6.137477178325e-02 -6.180595970035e-02 8.527642759106e-03
3.700000000000e+01 3.701677690138e+01 5.353830528349e-02 -5.352244282356e-02 -1.038249848686e-03
3.900000000000e+01 3.901589331882e+01 4.671244863798e-02 -5.197851324791e-02 7.711091329575e-03
4.100000000000e+01 4.101507254452e+01 3.820935321464e-02 -5.173405177291e-02 4.658254741660e-03
4.300000000000e+01 4.301434644322e+01 3.342846458214e-02 -4.567174218486e-02 4.622852593060e-03
4.500000000000e+01 4.501371224186e+01 2.939884244391e-02 -4.400218415667e-02 2.020726023618e-03
4.700000000000e+01 4.701306109683e+01 2.528613094137e-02 -3.691687685702e-02 9.669650175600e-04
4.900000000000e+01 4.901245905340e+01 2.231378994364e-02 -3.393628304640e-02 -1.121684638268e-03
5.100000000000e+01 5.101195545491e+01 1.974625079429e-02 -3.051850068390e-02 -7.815589436991e-05
5.300000000000e+01 5.301146708454e+01 1.725230135532e-02 -2.977764309267e-02 -3.736280620790e-04
5.500000000000e+01 5.501101696332e+01 1.616522285284e-02 -2.647532547242e-02 -7.223754907239e-04
5.700000000000e+01 5.701054924164e+01 1.453907583083e-02 -2.521514028728e-02 -1.627752759459e-03
5.900000000000e+01 5.901017594512e+01 1.292516898958e-02 -2.120204994290e-02 1.027401007560e-03
