# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 764617
# D1D2.size2 = 764617
# D1R2.size1 = 764617
# D1R2.size2 = 20462102
# R1D2.size1 = 20462102
# R1D2.size2 = 764617
# R1R2.size1 = 20462102
# R1R2.size2 = 20462102
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210041567969e+00 5.399700803277e+00 2.399940907876e+00  2.824597408695e+00
5.000000000000e+00 5.128949809428e+00 2.829334339839e+00 6.880606577840e-01  1.197349722874e+00
7.000000000000e+00 7.092664831831e+00 1.678642062899e+00 6.042208755237e-02  5.264120440170e-01
9.000000000000e+00 9.071991502663e+00 1.095428403849e+00 -1.323259955993e-01 2.560533081039e-01
1.100000000000e+01 1.105887798794e+01 7.620772180545e-01 -1.951460301278e-01 1.416492919802e-01
1.300000000000e+01 1.304974122781e+01 5.584402442334e-01 -1.876743519587e-01 7.590590520459e-02
1.500000000000e+01 1.504290813807e+01 4.234252088833e-01 -1.834463632211e-01 6.012518663481e-02
1.700000000000e+01 1.703780587241e+01 3.296340475748e-01 -1.577362182377e-01 3.902014650735e-02
1.900000000000e+01 1.903367208475e+01 2.658124644863e-01 -1.401932028636e-01 2.170220327876e-02
2.100000000000e+01 2.103037685700e+01 2.121828443831e-01 -1.255961292197e-01 2.146891719194e-02
2.300000000000e+01 2.302766162583e+01 1.742856570657e-01 -1.065572206931e-01 9.290528386552e-03
2.500000000000e+01 2.502536521716e+01 1.423437853526e-01 -9.541144536337e-02 1.366871633193e-02
2.700000000000e+01 2.702346566105e+01 1.205883423005e-01 -8.341436429608e-02 6.789097614936e-03
2.900000000000e+01 2.902171324791e+01 9.963383484871e-02 -7.722944699371e-02 8.656261080456e-03
3.100000000000e+01 3.102022672791e+01 8.527211291876e-02 -6.937391830860e-02 1.209321075785e-02
3.300000000000e+01 3.301895564454e+01 7.320165459853e-02 -6.751490034361e-02 6.568697610903e-03
3.500000000000e+01 3.501781893810e+01 6.132103463307e-02 -6.163213193971e-02 8.815395751396e-03
3.700000000000e+01 3.701677918642e+01 5.348958005430e-02 -5.309632865896e-02 -7.792100333671e-04
3.900000000000e+01 3.901589582283e+01 4.659555753909e-02 -5.160123644303e-02 7.719518085708e-03
4.100000000000e+01 4.101507304705e+01 3.805829807912e-02 -5.162244963174e-02 5.093685582993e-03
4.300000000000e+01 4.301434746259e+01 3.326222044561e-02 -4.544065882763e-02 4.663704110809e-03
4.500000000000e+01 4.501371256797e+01 2.911230921829e-02 -4.403743120341e-02 2.720915438643e-03
4.700000000000e+01 4.701306073312e+01 2.510755241020e-02 -3.692284155506e-02 1.632073076808e-03
4.900000000000e+01 4.901245972827e+01 2.215333512923e-02 -3.409390621778e-02 -3.383693588099e-04
5.100000000000e+01 5.101195411003e+01 1.967703485507e-02 -3.053808594102e-02 2.335103256096e-04
5.300000000000e+01 5.301146775553e+01 1.703620418552e-02 -2.975810297599e-02 2.501044435743e-04
5.500000000000e+01 5.501101520048e+01 1.600389171979e-02 -2.636510061697e-02 -1.572698259482e-04
5.700000000000e+01 5.701054753570e+01 1.436717641788e-02 -2.527243367506e-02 -9.606105737270e-04
5.900000000000e+01 5.901017497078e+01 1.267071278946e-02 -2.113812891812e-02 1.497608469096e-03
