s_Mpch,xi0,xi2,xi4
3.210026942873686728e+00,5.406826533080591801e+00,2.405203419504343465e+00,2.822248516085415826e+00
5.128940195526133117e+00,2.831128817408913978e+00,6.801415785308031481e-01,1.192975197185232261e+00
7.092668447718462943e+00,1.678700627009626967e+00,6.186014794101654668e-02,5.262514845508116101e-01
9.071993648633887020e+00,1.095281139964082717e+00,-1.308349884921541084e-01,2.548698843962267091e-01
1.105887879650848760e+01,7.618251122000444520e-01,-1.947947254128692962e-01,1.431395796943863152e-01
1.304974126062589157e+01,5.583720443044175585e-01,-1.883095250353330474e-01,7.446055395067481542e-02
1.504291096091523094e+01,4.235491819764800603e-01,-1.823759594285465635e-01,6.019960534996832147e-02
1.703780713854897044e+01,3.293119727237823202e-01,-1.580336351539216866e-01,3.868688276538841120e-02
1.903367554469072687e+01,2.658896005927922079e-01,-1.406568164611956551e-01,2.166469216513069312e-02
2.103038209473473330e+01,2.119948567732140021e-01,-1.254408617563080863e-01,2.110783520428109392e-02
2.302766883525904973e+01,1.745683036701504709e-01,-1.065295940093935190e-01,8.653878448706169707e-03
2.502537153016654514e+01,1.426775530584654117e-01,-9.533214172095008654e-02,1.362193865448363579e-02
2.702347522630659782e+01,1.207205420661996986e-01,-8.329183600638381813e-02,6.881813361218609357e-03
2.902171958202506019e+01,9.973089373508929600e-02,-7.706234546427824517e-02,8.211857066193123389e-03
3.102023321385091847e+01,8.544575062981814295e-02,-6.918477095469408034e-02,1.150190708654840778e-02
3.301896588177859115e+01,7.324657549509733245e-02,-6.736028850815946323e-02,6.528154385804588351e-03
3.501782680156373573e+01,6.131269423051829287e-02,-6.152975466838907226e-02,8.698981055073665841e-03
3.701678623463609341e+01,5.339521025897861484e-02,-5.328214598357131071e-02,-1.075834051246994617e-03
3.901590369905016331e+01,4.671733628798349636e-02,-5.194363623589565854e-02,7.710625526254411173e-03
4.101508217559654668e+01,3.807995147078691717e-02,-5.137064007406862143e-02,4.757867881183073383e-03
4.301435719626267939e+01,3.331578665039246212e-02,-4.575656179666074547e-02,4.757414827517673916e-03
4.501372275970512504e+01,2.916225926859924641e-02,-4.390275653995927285e-02,2.630068349019471473e-03
4.701307251967095624e+01,2.513757160230987997e-02,-3.704628891240245581e-02,1.344023711491134417e-03
4.901246901085084318e+01,2.233732257109469904e-02,-3.386281787330488319e-02,-2.805311819013586554e-04
5.101196442429814937e+01,1.972292069469367554e-02,-3.055525427289400991e-02,4.045297444836655682e-04
5.301147755470312006e+01,1.715936294184013805e-02,-2.967863432105964303e-02,2.217527473194872453e-04
5.501102611618560445e+01,1.618774093106539053e-02,-2.648331041730900975e-02,-1.157916777597362088e-04
5.701055796225281114e+01,1.455922632674716208e-02,-2.542329277934429060e-02,-8.065714559993110780e-04
5.901018607794866000e+01,1.287948439100699595e-02,-2.115645338583544560e-02,1.503555813158869619e-03
