s_Mpch,xi0,xi2,xi4
3.209959157204841151e+00,5.406692709083595894e+00,2.395757076565937282e+00,2.792707000943077666e+00
5.128930359555299745e+00,2.833864969218371499e+00,6.829491588033631544e-01,1.190326053122819472e+00
7.092614318811616414e+00,1.679556272314707721e+00,6.226386338900781470e-02,5.263681679420226800e-01
9.071942763964488066e+00,1.094103076684411313e+00,-1.306337574556681869e-01,2.539132502281018500e-01
1.105884379200228729e+01,7.615542146655358557e-01,-1.931740014980766751e-01,1.435580044771138097e-01
1.304968452150108682e+01,5.587355894893211161e-01,-1.870937992275162054e-01,7.562726828469376605e-02
1.504287068088120272e+01,4.233249538418518698e-01,-1.833233467526083071e-01,6.125063688349488555e-02
1.703776732837975771e+01,3.296736116847196474e-01,-1.587653800178551733e-01,3.950152478149066004e-02
1.903363066667170145e+01,2.656779001802863638e-01,-1.415974293240711279e-01,2.321863215582064058e-02
2.103034500331574463e+01,2.122442641189715151e-01,-1.272001576340183182e-01,2.173834653102131240e-02
2.302762859986836830e+01,1.744700969799595769e-01,-1.074342334072553584e-01,8.923131632252766579e-03
2.502532613602525657e+01,1.424265126734637343e-01,-9.595597014578008399e-02,1.351674219427570836e-02
2.702343503157205973e+01,1.205506301247353806e-01,-8.380852798866711417e-02,6.908533407273508009e-03
2.902167481433978580e+01,9.952235212038709755e-02,-7.712339545296259535e-02,8.172002002357282163e-03
3.102018978801522664e+01,8.527376665430805303e-02,-6.933382569107635063e-02,1.175397730286640782e-02
3.301893191364265334e+01,7.288837823480984190e-02,-6.721419745211509866e-02,7.054681695978563122e-03
3.501778883737674875e+01,6.096433993476434166e-02,-6.106278120601019155e-02,8.878576926123277896e-03
3.701675076575224921e+01,5.324887022878434240e-02,-5.289646502318974541e-02,-1.129233626102070683e-04
3.901586554710222288e+01,4.634735883916257793e-02,-5.165195010379036028e-02,8.696738846004414825e-03
4.101504536335837514e+01,3.774701864153694880e-02,-5.144937009616008111e-02,5.435701082183232689e-03
4.301432209284846664e+01,3.320826492367960625e-02,-4.577900251633907486e-02,4.389102005245985698e-03
4.501368527774422290e+01,2.891943988716075623e-02,-4.359164294077753216e-02,2.468983800114415809e-03
4.701303507942685656e+01,2.521393965275057006e-02,-3.705719323319409120e-02,1.216037690847803767e-03
4.901243140867115500e+01,2.233359167552413996e-02,-3.388977032978150034e-02,-7.975853939326206423e-04
5.101193552418267529e+01,1.962944146537698442e-02,-3.084423545233960437e-02,3.915998743672846464e-04
5.301144145953658438e+01,1.720315682790148765e-02,-2.989170376752312008e-02,1.210686090892660032e-04
5.501098881241286875e+01,1.638498133499190906e-02,-2.641824240901779336e-02,-3.918053874139688052e-04
5.701052885922329239e+01,1.479294230815792269e-02,-2.552880789845084902e-02,-1.391056602457542511e-03
5.901015201968879609e+01,1.298404575960158611e-02,-2.156204303769264363e-02,1.367148794132720408e-03
