# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 760849
# D1D2.size2 = 760849
# D1R2.size1 = 760849
# D1R2.size2 = 20462820
# R1D2.size1 = 20462820
# R1D2.size2 = 760849
# R1R2.size1 = 20462820
# R1R2.size2 = 20462820
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209959157205e+00 5.406692709084e+00 2.395757076566e+00  2.792707000943e+00
5.000000000000e+00 5.128930359555e+00 2.833864969218e+00 6.829491588034e-01  1.190326053123e+00
7.000000000000e+00 7.092614318812e+00 1.679556272315e+00 6.226386338901e-02  5.263681679420e-01
9.000000000000e+00 9.071942763964e+00 1.094103076684e+00 -1.306337574557e-01 2.539132502281e-01
1.100000000000e+01 1.105884379200e+01 7.615542146655e-01 -1.931740014981e-01 1.435580044771e-01
1.300000000000e+01 1.304968452150e+01 5.587355894893e-01 -1.870937992275e-01 7.562726828469e-02
1.500000000000e+01 1.504287068088e+01 4.233249538419e-01 -1.833233467526e-01 6.125063688349e-02
1.700000000000e+01 1.703776732838e+01 3.296736116847e-01 -1.587653800179e-01 3.950152478149e-02
1.900000000000e+01 1.903363066667e+01 2.656779001803e-01 -1.415974293241e-01 2.321863215582e-02
2.100000000000e+01 2.103034500332e+01 2.122442641190e-01 -1.272001576340e-01 2.173834653102e-02
2.300000000000e+01 2.302762859987e+01 1.744700969800e-01 -1.074342334073e-01 8.923131632253e-03
2.500000000000e+01 2.502532613603e+01 1.424265126735e-01 -9.595597014578e-02 1.351674219428e-02
2.700000000000e+01 2.702343503157e+01 1.205506301247e-01 -8.380852798867e-02 6.908533407274e-03
2.900000000000e+01 2.902167481434e+01 9.952235212039e-02 -7.712339545296e-02 8.172002002357e-03
3.100000000000e+01 3.102018978802e+01 8.527376665431e-02 -6.933382569108e-02 1.175397730287e-02
3.300000000000e+01 3.301893191364e+01 7.288837823481e-02 -6.721419745212e-02 7.054681695979e-03
3.500000000000e+01 3.501778883738e+01 6.096433993476e-02 -6.106278120601e-02 8.878576926123e-03
3.700000000000e+01 3.701675076575e+01 5.324887022878e-02 -5.289646502319e-02 -1.129233626102e-04
3.900000000000e+01 3.901586554710e+01 4.634735883916e-02 -5.165195010379e-02 8.696738846004e-03
4.100000000000e+01 4.101504536336e+01 3.774701864154e-02 -5.144937009616e-02 5.435701082183e-03
4.300000000000e+01 4.301432209285e+01 3.320826492368e-02 -4.577900251634e-02 4.389102005246e-03
4.500000000000e+01 4.501368527774e+01 2.891943988716e-02 -4.359164294078e-02 2.468983800114e-03
4.700000000000e+01 4.701303507943e+01 2.521393965275e-02 -3.705719323319e-02 1.216037690848e-03
4.900000000000e+01 4.901243140867e+01 2.233359167552e-02 -3.388977032978e-02 -7.975853939326e-04
5.100000000000e+01 5.101193552418e+01 1.962944146538e-02 -3.084423545234e-02 3.915998743673e-04
5.300000000000e+01 5.301144145954e+01 1.720315682790e-02 -2.989170376752e-02 1.210686090893e-04
5.500000000000e+01 5.501098881241e+01 1.638498133499e-02 -2.641824240902e-02 -3.918053874140e-04
5.700000000000e+01 5.701052885922e+01 1.479294230816e-02 -2.552880789845e-02 -1.391056602458e-03
5.900000000000e+01 5.901015201969e+01 1.298404575960e-02 -2.156204303769e-02 1.367148794133e-03
