# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 767082
# D1D2.size2 = 767082
# D1R2.size1 = 767082
# D1R2.size2 = 20544526
# R1D2.size1 = 20544526
# R1D2.size2 = 767082
# R1R2.size1 = 20544526
# R1R2.size2 = 20544526
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210032239618e+00 5.410053568061e+00 2.402483732179e+00  2.816384942064e+00
5.000000000000e+00 5.128949192822e+00 2.832847847440e+00 6.833032741505e-01  1.195570085478e+00
7.000000000000e+00 7.092664065928e+00 1.679272313808e+00 6.174168592162e-02  5.274520402325e-01
9.000000000000e+00 9.071989054120e+00 1.095692024964e+00 -1.296713118664e-01 2.546363196740e-01
1.100000000000e+01 1.105887448049e+01 7.622604820602e-01 -1.950795524066e-01 1.423538334082e-01
1.300000000000e+01 1.304973908685e+01 5.585089347277e-01 -1.881774356906e-01 7.466842658550e-02
1.500000000000e+01 1.504290823013e+01 4.235949278594e-01 -1.826451481097e-01 6.038522517067e-02
1.700000000000e+01 1.703780365102e+01 3.296653011815e-01 -1.580118603732e-01 3.903782249548e-02
1.900000000000e+01 1.903367010423e+01 2.658842357490e-01 -1.403818208059e-01 2.173186663408e-02
2.100000000000e+01 2.103037774694e+01 2.122249040017e-01 -1.254412889962e-01 2.136488388203e-02
2.300000000000e+01 2.302766270699e+01 1.743996443022e-01 -1.062500808826e-01 8.800389243531e-03
2.500000000000e+01 2.502536756056e+01 1.426032084850e-01 -9.544509026347e-02 1.333356362524e-02
2.700000000000e+01 2.702346815333e+01 1.206584386140e-01 -8.328250545574e-02 6.598712438660e-03
2.900000000000e+01 2.902171683438e+01 9.967169863631e-02 -7.685558502958e-02 8.165957662629e-03
3.100000000000e+01 3.102023032553e+01 8.533318933763e-02 -6.926221729731e-02 1.108811913091e-02
3.300000000000e+01 3.301896302907e+01 7.310342777301e-02 -6.704570873832e-02 6.165038393537e-03
3.500000000000e+01 3.501782459133e+01 6.121722567660e-02 -6.145701631739e-02 8.602439069025e-03
3.700000000000e+01 3.701678356329e+01 5.333017280782e-02 -5.290312745015e-02 -7.186229543196e-04
3.900000000000e+01 3.901590085374e+01 4.654529781662e-02 -5.156891757157e-02 8.057187345089e-03
4.100000000000e+01 4.101507940170e+01 3.805360468611e-02 -5.123194520179e-02 4.842023433885e-03
4.300000000000e+01 4.301435539125e+01 3.332622586554e-02 -4.551590702746e-02 4.908648217339e-03
4.500000000000e+01 4.501371934648e+01 2.905643714375e-02 -4.396064520087e-02 2.601538678269e-03
4.700000000000e+01 4.701306804041e+01 2.511772536697e-02 -3.675033775864e-02 1.361978256878e-03
4.900000000000e+01 4.901246652138e+01 2.222537259423e-02 -3.393340781828e-02 -4.803080220460e-04
5.100000000000e+01 5.101196175818e+01 1.968461656282e-02 -3.039320642435e-02 4.087781841221e-04
5.300000000000e+01 5.301147517413e+01 1.709389816578e-02 -2.955320092757e-02 1.585867727735e-04
5.500000000000e+01 5.501102334565e+01 1.608606739407e-02 -2.627357835030e-02 -6.443495868477e-05
5.700000000000e+01 5.701055642023e+01 1.443212832579e-02 -2.541550052728e-02 -9.165251705894e-04
5.900000000000e+01 5.901018204870e+01 1.280673821829e-02 -2.107364801393e-02 1.596449537727e-03
