s_Mpch,xi0,xi2,xi4
3.210032239618385130e+00,5.410053568061029772e+00,2.402483732178529952e+00,2.816384942063593577e+00
5.128949192821818492e+00,2.832847847440340683e+00,6.833032741505498109e-01,1.195570085478365741e+00
7.092664065928332207e+00,1.679272313808336747e+00,6.174168592161546898e-02,5.274520402325248991e-01
9.071989054120040308e+00,1.095692024963889066e+00,-1.296713118664057363e-01,2.546363196740228929e-01
1.105887448049116628e+01,7.622604820602213449e-01,-1.950795524065759290e-01,1.423538334082389833e-01
1.304973908684746497e+01,5.585089347277166771e-01,-1.881774356905553947e-01,7.466842658550225387e-02
1.504290823012581058e+01,4.235949278593527101e-01,-1.826451481097355334e-01,6.038522517066682860e-02
1.703780365102333150e+01,3.296653011815058876e-01,-1.580118603732404703e-01,3.903782249548279348e-02
1.903367010422935834e+01,2.658842357489786812e-01,-1.403818208058723038e-01,2.173186663408176872e-02
2.103037774694170281e+01,2.122249040016539190e-01,-1.254412889961599720e-01,2.136488388203199723e-02
2.302766270698992557e+01,1.743996443021821052e-01,-1.062500808825535270e-01,8.800389243531450689e-03
2.502536756056112210e+01,1.426032084850013260e-01,-9.544509026347450242e-02,1.333356362523611255e-02
2.702346815332635543e+01,1.206584386139913645e-01,-8.328250545573694097e-02,6.598712438659502452e-03
2.902171683438416494e+01,9.967169863631231141e-02,-7.685558502957837157e-02,8.165957662628597555e-03
3.102023032552616399e+01,8.533318933763084368e-02,-6.926221729730849819e-02,1.108811913091317138e-02
3.301896302907104541e+01,7.310342777301420680e-02,-6.704570873831813826e-02,6.165038393537335820e-03
3.501782459133116276e+01,6.121722567660001224e-02,-6.145701631738802878e-02,8.602439069024515189e-03
3.701678356329377806e+01,5.333017280782267194e-02,-5.290312745014619233e-02,-7.186229543196492701e-04
3.901590085374306938e+01,4.654529781662278265e-02,-5.156891757156623762e-02,8.057187345088513697e-03
4.101507940170246513e+01,3.805360468611083263e-02,-5.123194520179348566e-02,4.842023433885153487e-03
4.301435539124834406e+01,3.332622586553689314e-02,-4.551590702745583056e-02,4.908648217338523745e-03
4.501371934647585960e+01,2.905643714374857994e-02,-4.396064520086682970e-02,2.601538678268983107e-03
4.701306804040689968e+01,2.511772536696560421e-02,-3.675033775864430807e-02,1.361978256878385984e-03
4.901246652137952253e+01,2.222537259423040118e-02,-3.393340781827536984e-02,-4.803080220460333302e-04
5.101196175818366640e+01,1.968461656282145117e-02,-3.039320642435374559e-02,4.087781841220939228e-04
5.301147517412989885e+01,1.709389816577579907e-02,-2.955320092757122291e-02,1.585867727734899496e-04
5.501102334565132423e+01,1.608606739407234670e-02,-2.627357835030178987e-02,-6.443495868477114915e-05
5.701055642022966197e+01,1.443212832579193750e-02,-2.541550052727911679e-02,-9.165251705893790596e-04
5.901018204870054973e+01,1.280673821829138477e-02,-2.107364801393371567e-02,1.596449537726604782e-03
