s_Mpch,xi0,xi2,xi4
3.210028653654684927e+00,5.406316327701986779e+00,2.400216197832265586e+00,2.815711226094454567e+00
5.128940928357876849e+00,2.832543363432478145e+00,6.829439118119368102e-01,1.195591614107994083e+00
7.092664445457965705e+00,1.679777823202205145e+00,6.139602358876424665e-02,5.260701144594697176e-01
9.071989843751598670e+00,1.095780840193880667e+00,-1.312576656194604507e-01,2.554426655767659815e-01
1.105887554113738958e+01,7.623487446820951252e-01,-1.945493703273010744e-01,1.430061400853337439e-01
1.304973932030615380e+01,5.587419941094466935e-01,-1.879375155417153387e-01,7.481142715896735296e-02
1.504290792167726920e+01,4.237690454358706837e-01,-1.830224606643540419e-01,5.978926808973562823e-02
1.703780536682935676e+01,3.297268033858585801e-01,-1.582800649389866920e-01,3.903857664582284503e-02
1.903367140489653764e+01,2.660629042934545829e-01,-1.404820172989849070e-01,2.171320018491430109e-02
2.103038032074313790e+01,2.123131904954329574e-01,-1.256424744080958389e-01,2.115407315589514642e-02
2.302766383311874421e+01,1.745575668576649642e-01,-1.063198733793743744e-01,9.213859124436556136e-03
2.502536723144932651e+01,1.426634517298399907e-01,-9.529524127482852380e-02,1.361595073905817049e-02
2.702347012714722396e+01,1.207608127817526578e-01,-8.335281605691320650e-02,7.045283107246804594e-03
2.902171788658252893e+01,9.974983897317588055e-02,-7.706886603628504417e-02,8.182081433215804278e-03
3.102022935965422334e+01,8.554673483018743196e-02,-6.917405957876426870e-02,1.161154071023177276e-02
3.301896246304340821e+01,7.330497082506856610e-02,-6.729405941084945497e-02,6.725788657605371972e-03
3.501782477050347353e+01,6.139309241603524425e-02,-6.163169967036448427e-02,8.597711102252556317e-03
3.701678522834620111e+01,5.352527909301123266e-02,-5.303536198270379642e-02,-7.692172571271904073e-04
3.901590167817370514e+01,4.668663375025244866e-02,-5.171968349679832710e-02,7.855380180863747938e-03
4.101508101026280428e+01,3.815506966173967673e-02,-5.145025078747193087e-02,4.756711017303298823e-03
4.301435650250632392e+01,3.332628629232784606e-02,-4.565413013153489519e-02,4.716741961498422536e-03
4.501372230314983369e+01,2.920983099821874290e-02,-4.385559471563953843e-02,2.536026739330621282e-03
4.701306992980005361e+01,2.521210673065461816e-02,-3.690795554128506462e-02,1.261365522899285906e-03
4.901246858907293102e+01,2.229691059962198019e-02,-3.383619970543935013e-02,-4.506227131329224207e-04
5.101196421470935150e+01,1.965941887300238014e-02,-3.042486173141633471e-02,3.621528218738590335e-04
5.301147613903112443e+01,1.715770672018214829e-02,-2.958750954404885947e-02,1.604687380608453865e-04
5.501102568334546561e+01,1.618625431772034370e-02,-2.624422992350237266e-02,-2.475985027637069924e-04
5.701055855625649116e+01,1.453605141220935641e-02,-2.529230279597111108e-02,-1.087479943550170641e-03
5.901018491658622622e+01,1.286622952202318843e-02,-2.098069105957806393e-02,1.526721105385805315e-03
