s_Mpch,xi0,xi2,xi4
3.209996590787881576e+00,5.406345983415778989e+00,2.381352717398651730e+00,2.796501725838360208e+00
5.128925619788402557e+00,2.833717433665387198e+00,6.819801760632470122e-01,1.199058384604192229e+00
7.092634358468728806e+00,1.680799923766531645e+00,6.491295097026526795e-02,5.295540891450059018e-01
9.071953983949182287e+00,1.095820216358216692e+00,-1.291348457673204275e-01,2.535039730395434732e-01
1.105884360511721454e+01,7.635336387409671355e-01,-1.943875187581267650e-01,1.453369930575028612e-01
1.304969988387395574e+01,5.591818036722370211e-01,-1.868272085840223529e-01,7.493107265166215614e-02
1.504287261532640585e+01,4.245911935197884679e-01,-1.823185305414087576e-01,5.957265582755494338e-02
1.703775911684847344e+01,3.302297491918172456e-01,-1.560581421172935745e-01,3.830800037615143816e-02
1.903364242782440030e+01,2.662996803288973924e-01,-1.399885208431626560e-01,2.133369403177927393e-02
2.103034644770819739e+01,2.122295750597030795e-01,-1.250341693011791100e-01,2.081270831788290671e-02
2.302763097181099283e+01,1.747687008622171301e-01,-1.062964724448365178e-01,9.444640440610338819e-03
2.502533804832044950e+01,1.426546616289345593e-01,-9.438478327311865257e-02,1.460114399564504950e-02
2.702343918331314754e+01,1.208086666832494938e-01,-8.231001658744672989e-02,7.548461707058033016e-03
2.902168094766161133e+01,9.995174193364869675e-02,-7.582021066172098256e-02,7.762333986053868498e-03
3.102020233793526316e+01,8.593661795932588943e-02,-6.833988041067835806e-02,1.063048697895704366e-02
3.301893396036820150e+01,7.352544178401967945e-02,-6.653535662090297176e-02,7.558977778499580483e-03
3.501779310664782940e+01,6.172314627169547818e-02,-6.077386277368254652e-02,8.631611996066438502e-03
3.701675544102107551e+01,5.378006285455078084e-02,-5.246429798932586430e-02,-4.449128437053854481e-04
3.901587158068003447e+01,4.701373519428794778e-02,-5.181201035337566763e-02,8.438256200891058878e-03
4.101504776321415591e+01,3.839607830812852285e-02,-5.139763015464614282e-02,4.679241489230392959e-03
4.301432498227095635e+01,3.361222579694912727e-02,-4.582098160598949144e-02,4.862088405523378419e-03
4.501368876600514568e+01,2.939495225990542207e-02,-4.430568607144279303e-02,2.659200725301107820e-03
4.701304073004752127e+01,2.542471377750945422e-02,-3.730666116416060663e-02,1.369655610695736823e-03
4.901243770962325641e+01,2.255968603392925070e-02,-3.432487189363576940e-02,-1.349957893674399610e-04
5.101193425361583422e+01,2.014854249411190262e-02,-3.071441815012995041e-02,3.655078701051353443e-04
5.301145017094520284e+01,1.744252985518486565e-02,-3.024129047693466937e-02,4.187252890253892880e-04
5.501099721476033011e+01,1.653142218126499308e-02,-2.688250758853903688e-02,1.853582982992016881e-04
5.701052902025546842e+01,1.482746101355004315e-02,-2.586731149467907942e-02,-6.025215219763088150e-04
5.901015506544040790e+01,1.293858068241004154e-02,-2.141460622444921885e-02,1.645948651991206192e-03
