# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 760420
# D1D2.size2 = 760420
# D1R2.size1 = 760420
# D1R2.size2 = 20457821
# R1D2.size1 = 20457821
# R1D2.size2 = 760420
# R1R2.size1 = 20457821
# R1R2.size2 = 20457821
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209996590788e+00 5.406345983416e+00 2.381352717399e+00  2.796501725838e+00
5.000000000000e+00 5.128925619788e+00 2.833717433665e+00 6.819801760632e-01  1.199058384604e+00
7.000000000000e+00 7.092634358469e+00 1.680799923767e+00 6.491295097027e-02  5.295540891450e-01
9.000000000000e+00 9.071953983949e+00 1.095820216358e+00 -1.291348457673e-01 2.535039730395e-01
1.100000000000e+01 1.105884360512e+01 7.635336387410e-01 -1.943875187581e-01 1.453369930575e-01
1.300000000000e+01 1.304969988387e+01 5.591818036722e-01 -1.868272085840e-01 7.493107265166e-02
1.500000000000e+01 1.504287261533e+01 4.245911935198e-01 -1.823185305414e-01 5.957265582755e-02
1.700000000000e+01 1.703775911685e+01 3.302297491918e-01 -1.560581421173e-01 3.830800037615e-02
1.900000000000e+01 1.903364242782e+01 2.662996803289e-01 -1.399885208432e-01 2.133369403178e-02
2.100000000000e+01 2.103034644771e+01 2.122295750597e-01 -1.250341693012e-01 2.081270831788e-02
2.300000000000e+01 2.302763097181e+01 1.747687008622e-01 -1.062964724448e-01 9.444640440610e-03
2.500000000000e+01 2.502533804832e+01 1.426546616289e-01 -9.438478327312e-02 1.460114399565e-02
2.700000000000e+01 2.702343918331e+01 1.208086666832e-01 -8.231001658745e-02 7.548461707058e-03
2.900000000000e+01 2.902168094766e+01 9.995174193365e-02 -7.582021066172e-02 7.762333986054e-03
3.100000000000e+01 3.102020233794e+01 8.593661795933e-02 -6.833988041068e-02 1.063048697896e-02
3.300000000000e+01 3.301893396037e+01 7.352544178402e-02 -6.653535662090e-02 7.558977778500e-03
3.500000000000e+01 3.501779310665e+01 6.172314627170e-02 -6.077386277368e-02 8.631611996066e-03
3.700000000000e+01 3.701675544102e+01 5.378006285455e-02 -5.246429798933e-02 -4.449128437054e-04
3.900000000000e+01 3.901587158068e+01 4.701373519429e-02 -5.181201035338e-02 8.438256200891e-03
4.100000000000e+01 4.101504776321e+01 3.839607830813e-02 -5.139763015465e-02 4.679241489230e-03
4.300000000000e+01 4.301432498227e+01 3.361222579695e-02 -4.582098160599e-02 4.862088405523e-03
4.500000000000e+01 4.501368876601e+01 2.939495225991e-02 -4.430568607144e-02 2.659200725301e-03
4.700000000000e+01 4.701304073005e+01 2.542471377751e-02 -3.730666116416e-02 1.369655610696e-03
4.900000000000e+01 4.901243770962e+01 2.255968603393e-02 -3.432487189364e-02 -1.349957893674e-04
5.100000000000e+01 5.101193425362e+01 2.014854249411e-02 -3.071441815013e-02 3.655078701051e-04
5.300000000000e+01 5.301145017095e+01 1.744252985518e-02 -3.024129047693e-02 4.187252890254e-04
5.500000000000e+01 5.501099721476e+01 1.653142218126e-02 -2.688250758854e-02 1.853582982992e-04
5.700000000000e+01 5.701052902026e+01 1.482746101355e-02 -2.586731149468e-02 -6.025215219763e-04
5.900000000000e+01 5.901015506544e+01 1.293858068241e-02 -2.141460622445e-02 1.645948651991e-03
