s_Mpch,xi0,xi2,xi4
3.210008134848683525e+00,5.402180380140945815e+00,2.398830255066324746e+00,2.819699551573873642e+00
5.128917177969798402e+00,2.830550750181237252e+00,6.835425025601997717e-01,1.194065952116181162e+00
7.092652666655743232e+00,1.679517872246757637e+00,6.149346991947097357e-02,5.267099858163464265e-01
9.071992168792846201e+00,1.095703067693603927e+00,-1.306566501832636396e-01,2.544835314958455164e-01
1.105886690033438491e+01,7.618396241385065881e-01,-1.961954822637656803e-01,1.417538047579208205e-01
1.304973048496347232e+01,5.581791261189384956e-01,-1.876865525402209300e-01,7.354620305474909858e-02
1.504290254096717838e+01,4.237408566901207929e-01,-1.829466665959013361e-01,5.894803317633318801e-02
1.703779661902016684e+01,3.295709674594748950e-01,-1.579503492140649223e-01,3.786347569922036971e-02
1.903366433041776062e+01,2.655618951728749844e-01,-1.405575506691414955e-01,2.152262500645983623e-02
2.103037446430403179e+01,2.121740562991385748e-01,-1.253295221418557204e-01,2.071978701249160837e-02
2.302765606648963370e+01,1.744361798248073026e-01,-1.069362386326204312e-01,9.195207087926900516e-03
2.502536458394610008e+01,1.426751590147037896e-01,-9.554569491510424284e-02,1.393382056154561857e-02
2.702346503971108049e+01,1.208247627966718141e-01,-8.369609440961828239e-02,6.571497672414145994e-03
2.902171083021933029e+01,9.984631028829633881e-02,-7.767773942016426014e-02,8.387829024611999362e-03
3.102022262896676352e+01,8.562374641586623092e-02,-6.976234761097155346e-02,1.161605076907231207e-02
3.301895667699228198e+01,7.327966728456417056e-02,-6.765168116268280296e-02,6.852417323550931243e-03
3.501781782376805552e+01,6.146630969774286024e-02,-6.224751006763867833e-02,8.700723575686856309e-03
3.701678111754236511e+01,5.337561330670349824e-02,-5.386985940064980410e-02,-8.919268932003903035e-04
3.901589641299732847e+01,4.672613338759463997e-02,-5.228906013503455824e-02,7.886605013942674797e-03
4.101507379056763369e+01,3.818558625144771734e-02,-5.169216062084733970e-02,4.792737008796250225e-03
4.301435109208991747e+01,3.342081524565641837e-02,-4.585771148644335327e-02,4.729484648138070069e-03
4.501371720093970907e+01,2.919858502556499022e-02,-4.414044033950401819e-02,2.680785934071783227e-03
4.701306498946183154e+01,2.513416064651990967e-02,-3.738221012333448751e-02,1.250487766277270148e-03
4.901246418306934771e+01,2.223050565275592333e-02,-3.423048902226207696e-02,-4.514372744111740218e-04
5.101195933873378863e+01,1.965442400678964890e-02,-3.069311896556665975e-02,1.321728463491390546e-04
5.301147220180859421e+01,1.716366125831905037e-02,-2.997304241492591836e-02,9.707426158267679680e-05
5.501102145520114561e+01,1.613592153258111214e-02,-2.672528768350366721e-02,-4.548696611072878355e-04
5.701055325098058546e+01,1.436091817244207133e-02,-2.557423066681006191e-02,-1.240464534880382323e-03
5.901018033763062931e+01,1.274445830426011728e-02,-2.146987323661133859e-02,1.318288498674511549e-03
