# DESI DR1 LRG pycorr projected correlation
# rp_Mpch,wp
# mode = rppi
# autocorr = True
# D1D2.size1 = 765797
# D1D2.size2 = 765797
# D1R2.size1 = 765797
# D1R2.size2 = 20523942
# R1D2.size1 = 20523942
# R1D2.size2 = 765797
# R1R2.size1 = 20523942
# R1R2.size2 = 20523942
# los_type = midpoint
# bin_type = auto
# rpmid            rpavg              corr(rp)
3.437324497522e-01 3.454329104391e-01 2.417686838881e+02
4.439475303322e-01 4.461645405998e-01 2.027331814979e+02
5.733802840848e-01 5.761344293374e-01 1.497290268455e+02
7.405491138359e-01 7.440826219641e-01 1.210311513500e+02
9.564559599018e-01 9.610191524013e-01 1.142059080655e+02
1.235310374613e+00 1.241508664578e+00 1.024562991154e+02
1.595464700520e+00 1.603795807141e+00 9.076900337134e+01
2.060621899500e+00 2.071447893339e+00 7.362985216867e+01
2.661395524022e+00 2.675353707895e+00 6.321689854355e+01
3.437324497522e+00 3.455280634699e+00 5.101045321424e+01
4.439475303322e+00 4.462679237758e+00 4.208344260992e+01
5.733802840848e+00 5.763703873313e+00 3.450308796601e+01
7.405491138359e+00 7.444205637750e+00 2.750277444575e+01
9.564559599018e+00 9.614252620905e+00 2.159692500074e+01
1.235310374613e+01 1.241698673793e+01 1.643717649826e+01
1.595464700520e+01 1.603612423583e+01 1.234344229517e+01
2.060621899500e+01 2.071033929099e+01 8.676636100007e+00
2.661395524022e+01 2.674701524035e+01 5.863720208574e+00
