# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 765802
# D1D2.size2 = 765802
# D1R2.size1 = 765802
# D1R2.size2 = 20534144
# R1D2.size1 = 20534144
# R1D2.size2 = 765802
# R1R2.size1 = 20534144
# R1R2.size2 = 20534144
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.210052955564e+00 5.403665054877e+00 2.399124123195e+00  2.806486678345e+00
5.000000000000e+00 5.128937091766e+00 2.831702245467e+00 6.862906673361e-01  1.198767669003e+00
7.000000000000e+00 7.092655368396e+00 1.679163924672e+00 6.182750651841e-02  5.251227787071e-01
9.000000000000e+00 9.071980073794e+00 1.095583230805e+00 -1.303223716133e-01 2.540783201392e-01
1.100000000000e+01 1.105887087955e+01 7.618338515295e-01 -1.942114234288e-01 1.425814738215e-01
1.300000000000e+01 1.304973580782e+01 5.582808539671e-01 -1.875519345894e-01 7.549967670904e-02
1.500000000000e+01 1.504290091597e+01 4.229457426148e-01 -1.830828817138e-01 6.036787028066e-02
1.700000000000e+01 1.703779536967e+01 3.290913443222e-01 -1.580187351934e-01 4.029988672079e-02
1.900000000000e+01 1.903366382583e+01 2.656918615117e-01 -1.403948995902e-01 2.225674652968e-02
2.100000000000e+01 2.103037431263e+01 2.120083140062e-01 -1.250135148005e-01 2.155868767835e-02
2.300000000000e+01 2.302765853591e+01 1.742641620186e-01 -1.064405369432e-01 9.261660343603e-03
2.500000000000e+01 2.502536394751e+01 1.422449901905e-01 -9.539089405479e-02 1.334187736989e-02
2.700000000000e+01 2.702346612316e+01 1.204895680966e-01 -8.304458237369e-02 7.306210442575e-03
2.900000000000e+01 2.902171259232e+01 9.953290020118e-02 -7.657577168715e-02 8.079218035690e-03
3.100000000000e+01 3.102022521055e+01 8.520475605236e-02 -6.883753924311e-02 1.141038038433e-02
3.300000000000e+01 3.301895650277e+01 7.298381361271e-02 -6.720357001589e-02 6.566832052016e-03
3.500000000000e+01 3.501781886973e+01 6.118669229031e-02 -6.128991104496e-02 8.304144946262e-03
3.700000000000e+01 3.701677579364e+01 5.322679525681e-02 -5.271755637175e-02 -1.233954655097e-03
3.900000000000e+01 3.901589376944e+01 4.644616640678e-02 -5.137825378055e-02 7.880038644923e-03
4.100000000000e+01 4.101507371782e+01 3.790345193235e-02 -5.102954870853e-02 4.494711452479e-03
4.300000000000e+01 4.301434943067e+01 3.309881089229e-02 -4.535851888709e-02 4.431555913627e-03
4.500000000000e+01 4.501371363526e+01 2.883763491814e-02 -4.376177953586e-02 2.307265482773e-03
4.700000000000e+01 4.701306336415e+01 2.489574528131e-02 -3.657754466157e-02 8.671398491562e-04
4.900000000000e+01 4.901246173388e+01 2.207535548694e-02 -3.379716280107e-02 -5.307546010358e-04
5.100000000000e+01 5.101195591447e+01 1.946503748421e-02 -3.030519717925e-02 1.910070556455e-04
5.300000000000e+01 5.301147036204e+01 1.689381160572e-02 -2.948089929652e-02 1.186417613611e-04
5.500000000000e+01 5.501102037211e+01 1.594111038049e-02 -2.617315898572e-02 -2.587766701603e-04
5.700000000000e+01 5.701055090655e+01 1.431598292364e-02 -2.519059070811e-02 -1.092039886279e-03
5.900000000000e+01 5.901017783236e+01 1.269965847177e-02 -2.117396423867e-02 1.317489112197e-03
