s_Mpch,xi0,xi2,xi4
3.210024358888220242e+00,5.413050847424058176e+00,2.390303769809697165e+00,2.825089342872487030e+00
5.128897314670696872e+00,2.835992176113656171e+00,6.796253716514901733e-01,1.191241557733833556e+00
7.092658572520491589e+00,1.681380184753763940e+00,6.145898619595319134e-02,5.285683563778724725e-01
9.071977957080203936e+00,1.096144431482072079e+00,-1.302067221030935862e-01,2.511258828595011594e-01
1.105886996199012451e+01,7.629042608622546018e-01,-1.948367107276581800e-01,1.412216906650299031e-01
1.304971480602079836e+01,5.595162910596696015e-01,-1.887654819296659126e-01,7.375617812754239888e-02
1.504288927616939020e+01,4.246291277003994002e-01,-1.838576376513026411e-01,5.900466222652326481e-02
1.703779016760503495e+01,3.300555511029720224e-01,-1.584771282243441770e-01,3.829307605990901059e-02
1.903365961097558312e+01,2.663679943752557677e-01,-1.407064060743652145e-01,2.187529568605003222e-02
2.103036571753235862e+01,2.123296163133115422e-01,-1.256237883161603897e-01,2.098676675972848196e-02
2.302764882234764698e+01,1.750935318643750405e-01,-1.066790367024317704e-01,9.191114927412933136e-03
2.502535633586430208e+01,1.429151386638036203e-01,-9.565134107852232836e-02,1.363326527655030554e-02
2.702345651663389958e+01,1.211831931006741025e-01,-8.335022274833892020e-02,7.917860044551142812e-03
2.902169641177087911e+01,9.999325457246829862e-02,-7.737046490393807707e-02,8.720284734727351897e-03
3.102021008616856435e+01,8.577864127971114583e-02,-6.984881756286001608e-02,1.181096471803795914e-02
3.301893891331198461e+01,7.363774433711306466e-02,-6.846252080182919919e-02,6.619313889389574941e-03
3.501780511472161805e+01,6.177723843822370553e-02,-6.225495301869601872e-02,9.104654286696860915e-03
3.701676958349911217e+01,5.382910380513757087e-02,-5.343502905023431865e-02,-1.034008131243563649e-03
3.901588372143685746e+01,4.720420284717358889e-02,-5.224454077345570824e-02,8.953262427083340941e-03
4.101505893979537376e+01,3.873835641755746240e-02,-5.151916422031770082e-02,4.965233037321606195e-03
4.301433371250532645e+01,3.389860855135941320e-02,-4.561214321161199958e-02,5.336505486446213239e-03
4.501370552964498728e+01,2.978793466082955629e-02,-4.417535988922646761e-02,2.708020054121969278e-03
4.701305297190769750e+01,2.574617053281817725e-02,-3.721287309266979593e-02,1.487967619890532764e-03
4.901245092246438873e+01,2.277165936128272561e-02,-3.390575214133551701e-02,-1.649256363956883280e-05
5.101194854679808799e+01,2.034160769511913353e-02,-3.089884199270689219e-02,8.788256705894153392e-04
5.301145607180055919e+01,1.759196210318750980e-02,-2.976660256456632736e-02,7.847793138745671679e-04
5.501100605560843348e+01,1.669069614226521142e-02,-2.619836765537604181e-02,2.165148565937286820e-04
5.701053997186117073e+01,1.486900506661710010e-02,-2.583525856850404923e-02,-6.130466263162877988e-04
5.901016646079978756e+01,1.330466293896643594e-02,-2.145014113120926116e-02,1.735864913291878912e-03
