# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 764339
# D1D2.size2 = 764339
# D1R2.size1 = 764339
# D1R2.size2 = 20499200
# R1D2.size1 = 20499200
# R1D2.size2 = 764339
# R1R2.size1 = 20499200
# R1R2.size2 = 20499200
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209979481623e+00 5.407694209752e+00 2.402061609233e+00  2.809583943860e+00
5.000000000000e+00 5.128919979804e+00 2.832702001504e+00 6.816524618594e-01  1.190252774412e+00
7.000000000000e+00 7.092648959499e+00 1.680510073573e+00 6.085954180896e-02  5.285782917287e-01
9.000000000000e+00 9.071983233108e+00 1.095009271997e+00 -1.320958402640e-01 2.540938974030e-01
1.100000000000e+01 1.105886376808e+01 7.622741090693e-01 -1.955646689595e-01 1.416136004552e-01
1.300000000000e+01 1.304972885209e+01 5.579722409594e-01 -1.878758255035e-01 7.396011494142e-02
1.500000000000e+01 1.504289924056e+01 4.238212214244e-01 -1.839527095844e-01 5.924734147251e-02
1.700000000000e+01 1.703779737248e+01 3.295087503703e-01 -1.586227141872e-01 3.922034767533e-02
1.900000000000e+01 1.903366565035e+01 2.659435638758e-01 -1.403182472424e-01 2.142961054490e-02
2.100000000000e+01 2.103037338185e+01 2.121591294821e-01 -1.260337500602e-01 2.148848703403e-02
2.300000000000e+01 2.302765086802e+01 1.745719524033e-01 -1.067770692326e-01 8.752005583107e-03
2.500000000000e+01 2.502535965330e+01 1.424972603552e-01 -9.541133095878e-02 1.319677216484e-02
2.700000000000e+01 2.702345748813e+01 1.206145737624e-01 -8.359315732708e-02 6.292873281751e-03
2.900000000000e+01 2.902170872332e+01 9.974373492309e-02 -7.667103551483e-02 7.853578595109e-03
3.100000000000e+01 3.102022418680e+01 8.536327367434e-02 -6.910454616727e-02 1.111163325656e-02
3.300000000000e+01 3.301895266589e+01 7.328355243392e-02 -6.726357008459e-02 6.383807247880e-03
3.500000000000e+01 3.501781615408e+01 6.134743557531e-02 -6.188262544865e-02 8.304363730138e-03
3.700000000000e+01 3.701677740655e+01 5.328874559447e-02 -5.346851048966e-02 -1.348627840443e-03
3.900000000000e+01 3.901589254833e+01 4.659583794583e-02 -5.173227305606e-02 8.200518416168e-03
4.100000000000e+01 4.101507321812e+01 3.788158007294e-02 -5.145472310282e-02 4.760461064629e-03
4.300000000000e+01 4.301434800846e+01 3.312272776713e-02 -4.510433130996e-02 4.505296875692e-03
4.500000000000e+01 4.501371468287e+01 2.898825757490e-02 -4.349945627437e-02 2.818165905366e-03
4.700000000000e+01 4.701306389808e+01 2.499452507243e-02 -3.672087140081e-02 1.110835098309e-03
4.900000000000e+01 4.901246219595e+01 2.211220919386e-02 -3.366222091671e-02 -5.785109847992e-04
5.100000000000e+01 5.101195853962e+01 1.964195479800e-02 -2.996575228812e-02 -2.834451768256e-05
5.300000000000e+01 5.301146993356e+01 1.704204191235e-02 -2.931782879678e-02 -2.551010811016e-04
5.500000000000e+01 5.501101775414e+01 1.598521015540e-02 -2.615584185495e-02 -7.016906221293e-04
5.700000000000e+01 5.701055197019e+01 1.439875628450e-02 -2.502984197205e-02 -1.568449052392e-03
5.900000000000e+01 5.901017901961e+01 1.275580226418e-02 -2.104806823628e-02 1.241532761025e-03
