s_Mpch,xi0,xi2,xi4
3.209979481623023823e+00,5.407694209752095915e+00,2.402061609233466122e+00,2.809583943859644606e+00
5.128919979804412499e+00,2.832702001503530465e+00,6.816524618594104190e-01,1.190252774411954206e+00
7.092648959498882633e+00,1.680510073573359797e+00,6.085954180896158833e-02,5.285782917286971916e-01
9.071983233108394273e+00,1.095009271996506328e+00,-1.320958402640487472e-01,2.540938974030186315e-01
1.105886376807502280e+01,7.622741090693017085e-01,-1.955646689595426924e-01,1.416136004551882266e-01
1.304972885209448563e+01,5.579722409593670385e-01,-1.878758255034502223e-01,7.396011494142333553e-02
1.504289924056322292e+01,4.238212214244091447e-01,-1.839527095843556392e-01,5.924734147251063676e-02
1.703779737247959858e+01,3.295087503702677223e-01,-1.586227141871902058e-01,3.922034767533395111e-02
1.903366565035150160e+01,2.659435638757854936e-01,-1.403182472423952776e-01,2.142961054490377659e-02
2.103037338185086469e+01,2.121591294821273954e-01,-1.260337500602389527e-01,2.148848703402701441e-02
2.302765086802224914e+01,1.745719524033204906e-01,-1.067770692325806237e-01,8.752005583106951814e-03
2.502535965329954237e+01,1.424972603551941663e-01,-9.541133095878240322e-02,1.319677216483602922e-02
2.702345748813436188e+01,1.206145737624402664e-01,-8.359315732707989222e-02,6.292873281750794613e-03
2.902170872331852891e+01,9.974373492308888367e-02,-7.667103551482745694e-02,7.853578595109274307e-03
3.102022418679904092e+01,8.536327367433643731e-02,-6.910454616726863231e-02,1.111163325655886713e-02
3.301895266588636701e+01,7.328355243392331575e-02,-6.726357008458767883e-02,6.383807247879643917e-03
3.501781615408386017e+01,6.134743557530793201e-02,-6.188262544865098108e-02,8.304363730138122207e-03
3.701677740654668725e+01,5.328874559447489834e-02,-5.346851048966252962e-02,-1.348627840442832978e-03
3.901589254833307052e+01,4.659583794582775051e-02,-5.173227305606400983e-02,8.200518416168499358e-03
4.101507321812232476e+01,3.788158007293659923e-02,-5.145472310282369482e-02,4.760461064629361444e-03
4.301434800845881057e+01,3.312272776712932298e-02,-4.510433130996079065e-02,4.505296875692495727e-03
4.501371468286943411e+01,2.898825757489673083e-02,-4.349945627437273865e-02,2.818165905365987121e-03
4.701306389808213737e+01,2.499452507242840710e-02,-3.672087140080722290e-02,1.110835098309324344e-03
4.901246219595306997e+01,2.211220919386485892e-02,-3.366222091671308703e-02,-5.785109847991822679e-04
5.101195853962439486e+01,1.964195479799903804e-02,-2.996575228811867997e-02,-2.834451768255852148e-05
5.301146993355533965e+01,1.704204191234616472e-02,-2.931782879678400400e-02,-2.551010811015777470e-04
5.501101775413968653e+01,1.598521015539580009e-02,-2.615584185494664732e-02,-7.016906221292623170e-04
5.701055197018995102e+01,1.439875628449667488e-02,-2.502984197204707190e-02,-1.568449052392237655e-03
5.901017901961299117e+01,1.275580226417844312e-02,-2.104806823627644596e-02,1.241532761024910676e-03
