s_Mpch,xi0,xi2,xi4
3.210037479866165278e+00,5.407451359163461646e+00,2.402376556674474806e+00,2.818895926167749089e+00
5.128944544071208256e+00,2.831466186642952465e+00,6.850947571876888631e-01,1.196705916978853423e+00
7.092663694498573257e+00,1.679420554898231721e+00,6.243195689716330571e-02,5.266346660739198438e-01
9.071994768780106355e+00,1.095539980301268868e+00,-1.312390444100035580e-01,2.548571830729666199e-01
1.105887603772824512e+01,7.622822137224920525e-01,-1.952618658304888233e-01,1.421074229516709475e-01
1.304973905999940875e+01,5.585273063836486696e-01,-1.879739369388530590e-01,7.570712711632016090e-02
1.504290908565492302e+01,4.237001763074230154e-01,-1.830087364340004519e-01,6.021681312849615914e-02
1.703780723387529150e+01,3.296206012306912014e-01,-1.578744006256889154e-01,3.883021201246118076e-02
1.903367191239355449e+01,2.660165308725987443e-01,-1.403644684965589806e-01,2.203032396411706145e-02
2.103037919469811712e+01,2.122392749867290374e-01,-1.256462281310548046e-01,2.105598226500288508e-02
2.302766499809245815e+01,1.745827236226085155e-01,-1.065056648091401437e-01,8.696418935718184390e-03
2.502536762141112447e+01,1.424826534434923686e-01,-9.554719304368211596e-02,1.377742850709062078e-02
2.702346871165092779e+01,1.207580369229205308e-01,-8.337172386094962584e-02,6.974518506018639180e-03
2.902171646606298339e+01,9.982713289896232023e-02,-7.701934667343399155e-02,8.228466216592553173e-03
3.102022872210531901e+01,8.547216501265160471e-02,-6.923467684982273496e-02,1.177014016539607195e-02
3.301896041814988081e+01,7.328703484365878262e-02,-6.740664080041885997e-02,6.480309201576322543e-03
3.501782269150604776e+01,6.134459775317282343e-02,-6.157743498649276975e-02,8.780330798445482726e-03
3.701678388598434566e+01,5.351124219125364539e-02,-5.312790931106868564e-02,-5.913591230669412550e-04
3.901590050387116548e+01,4.669427503821707570e-02,-5.179239352278470349e-02,7.852799882533241516e-03
4.101507817876808559e+01,3.817405470616931640e-02,-5.126639443891284342e-02,4.937950111316253936e-03
4.301435429448498127e+01,3.340201798208584233e-02,-4.551690212046941020e-02,4.671703719241205796e-03
4.501371982438872266e+01,2.926135712002099487e-02,-4.386910753320433926e-02,2.492583156982453550e-03
4.701306767870343606e+01,2.524887224431571903e-02,-3.691117504303030594e-02,1.364336299932858345e-03
4.901246651900182627e+01,2.227438302036420167e-02,-3.388410104550376029e-02,-4.050759881141753008e-04
5.101196196849045350e+01,1.972119614776685070e-02,-3.048923960441354830e-02,4.827793842574266796e-04
5.301147414610218078e+01,1.714060285271973641e-02,-2.959352807626994264e-02,1.290983549311290461e-04
5.501102275413543197e+01,1.621024619876653555e-02,-2.637451103870389058e-02,-6.508058421066131340e-05
5.701055589290315595e+01,1.455953638576751308e-02,-2.524652421892052689e-02,-9.568583974243640268e-04
5.901018217136510202e+01,1.288254371853812114e-02,-2.104137603242433111e-02,1.405079509293072175e-03
