s_Mpch,xi0,xi2,xi4
3.209947696812395446e+00,5.409168860270117563e+00,2.375107086564514525e+00,2.800636114364892570e+00
5.128875288018108769e+00,2.834156426562888687e+00,6.811400446528691477e-01,1.186712751850902858e+00
7.092626231518911695e+00,1.683933265307186566e+00,5.887731095656729280e-02,5.271430357561370794e-01
9.071945271638403696e+00,1.097488979930828945e+00,-1.297438456733610024e-01,2.541718463099403857e-01
1.105881753528755240e+01,7.641338328527763624e-01,-1.942434082898825132e-01,1.427664828107845230e-01
1.304970832194559627e+01,5.600124953466857347e-01,-1.881676253987488723e-01,7.404900844368021706e-02
1.504287580844991901e+01,4.249335554793710612e-01,-1.841710041994724656e-01,5.942083969855022074e-02
1.703777223781829875e+01,3.308191509432909516e-01,-1.601815402836215818e-01,3.776072618007567799e-02
1.903363918305486280e+01,2.673078469265697255e-01,-1.419146334074402882e-01,2.167519080882942401e-02
2.103035126107160480e+01,2.134424574793074014e-01,-1.267762528044018011e-01,2.033154117179102396e-02
2.302764144521658451e+01,1.756569372299250920e-01,-1.073117153984532723e-01,9.045011261331508887e-03
2.502533353489204515e+01,1.436373093212170715e-01,-9.533620272410997520e-02,1.387892341553041003e-02
2.702343923271937243e+01,1.216464295881808932e-01,-8.338291231722677610e-02,7.150043883200970715e-03
2.902168327438535300e+01,1.005029236291506561e-01,-7.695371507310989900e-02,8.580615226641250676e-03
3.102019668079146797e+01,8.612470151647211303e-02,-6.923607730958769579e-02,1.105785214761266164e-02
3.301892546077463919e+01,7.353391790064847666e-02,-6.753180371962222428e-02,6.499001905985471450e-03
3.501779142160934555e+01,6.161398441758192401e-02,-6.135182644256356038e-02,8.373698093526924652e-03
3.701675028800675449e+01,5.418859296359666844e-02,-5.280190369271844930e-02,-7.714604528483702019e-04
3.901587320768565093e+01,4.737560357246345388e-02,-5.133134411957701593e-02,7.766963157489618561e-03
4.101504446319996333e+01,3.879493788669976378e-02,-5.084951343080718056e-02,4.681598295420126218e-03
4.301432678980819446e+01,3.379007304534054762e-02,-4.524032103551473699e-02,4.633458426788368556e-03
4.501369043442794293e+01,2.940361330740939166e-02,-4.357206726011168124e-02,2.213164206526016444e-03
4.701304054473924054e+01,2.529910926351125119e-02,-3.669743944928313684e-02,1.188728840445469736e-03
4.901243677050094050e+01,2.236566557336253092e-02,-3.370859672470755131e-02,-4.711459206347034709e-04
5.101192971310243252e+01,1.976770506733330560e-02,-3.019588154460555590e-02,-1.594766617512834118e-04
5.301144392366039426e+01,1.722711318435766678e-02,-2.950762233723578515e-02,9.620431293027605470e-05
5.501099663147294194e+01,1.615764108974398344e-02,-2.653998503771114875e-02,-4.530178477654599406e-04
5.701052437554405117e+01,1.459193323333720510e-02,-2.535810013910328245e-02,-1.187798365042098221e-03
5.901014980935124754e+01,1.287462298328083572e-02,-2.099238995252302592e-02,1.089930860676331225e-03
