s_Mpch,xi0,xi2,xi4
3.210017144470124428e+00,5.403589018382222164e+00,2.368747169508645278e+00,2.780075166227375494e+00
5.128886465365420477e+00,2.832530477604478847e+00,6.817663536097946508e-01,1.186058625171606096e+00
7.092602937797336971e+00,1.679219352764355300e+00,6.209797513565304405e-02,5.215177445589165295e-01
9.071942308218829965e+00,1.096459499052012010e+00,-1.329873869016163224e-01,2.564655662972762928e-01
1.105882931584424966e+01,7.629288375589179383e-01,-1.969281025787681383e-01,1.414160868353560030e-01
1.304969024729084914e+01,5.583441269892274184e-01,-1.888518407396554410e-01,7.433745802635934041e-02
1.504285887290259538e+01,4.248553420161129690e-01,-1.846352011337663024e-01,6.106289270875500663e-02
1.703776076394683159e+01,3.310809535780099289e-01,-1.595543961113228826e-01,3.891991657083936074e-02
1.903363849420637166e+01,2.668247197582171437e-01,-1.415226511032522116e-01,2.247771672717162675e-02
2.103034048894856767e+01,2.132126871794085554e-01,-1.263984688509550425e-01,2.180089723085410630e-02
2.302761986830280350e+01,1.751710429024346261e-01,-1.071675453892298596e-01,9.775021362540693703e-03
2.502532782517333132e+01,1.433615913855391943e-01,-9.579799056164826909e-02,1.427522955367115792e-02
2.702343069829414546e+01,1.210981515409607912e-01,-8.411086277121115895e-02,7.604924321631942319e-03
2.902167576574283103e+01,1.003541115152756513e-01,-7.815949622283180354e-02,9.098596675014345228e-03
3.102018956519583526e+01,8.568690780704080190e-02,-7.030033472422445029e-02,1.195747550133200582e-02
3.301892133908950200e+01,7.355646066259843852e-02,-6.856887706843550756e-02,7.722021107358732067e-03
3.501778954203940231e+01,6.160253977674343129e-02,-6.216769066178226555e-02,8.786691557480311165e-03
3.701674452806233973e+01,5.363001238779574464e-02,-5.337195073536575574e-02,-5.047167414902638261e-04
3.901586603575669443e+01,4.691677521091448116e-02,-5.239281925025194436e-02,8.473665637130544520e-03
4.101504689475024890e+01,3.853262416490658981e-02,-5.176718357891217648e-02,5.154259851142757413e-03
4.301431988338504908e+01,3.345404568267560524e-02,-4.549183849491478249e-02,5.317965145238429808e-03
4.501368128821783898e+01,2.948885015639221563e-02,-4.416661398284009443e-02,2.721975213442921065e-03
4.701303621934950172e+01,2.548589922709211530e-02,-3.710673160014629768e-02,1.750867156764012063e-03
4.901243056474271498e+01,2.243911291970361946e-02,-3.389663992472234655e-02,-1.539778103227228958e-04
5.101192779300311031e+01,1.976154945636911589e-02,-3.028921688383379163e-02,6.123518455225595387e-04
5.301144265347707574e+01,1.731284965999384945e-02,-2.973120172249789014e-02,1.818297490070369454e-04
5.501099047721092461e+01,1.609672692263788840e-02,-2.641659576851489513e-02,-6.572785101262068651e-04
5.701052154860918364e+01,1.441170742720955175e-02,-2.558015688684005945e-02,-1.225274820293255134e-03
5.901015084014917278e+01,1.277358474335386906e-02,-2.148401982728016801e-02,1.719617721935140032e-03
