# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 763190
# D1D2.size2 = 763190
# D1R2.size1 = 763190
# D1R2.size2 = 20473552
# R1D2.size1 = 20473552
# R1D2.size2 = 763190
# R1R2.size1 = 20473552
# R1R2.size2 = 20473552
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209991110773e+00 5.405725288153e+00 2.384304000608e+00  2.794554199960e+00
5.000000000000e+00 5.128908406372e+00 2.832313913382e+00 6.875612839954e-01  1.196347384746e+00
7.000000000000e+00 7.092661378580e+00 1.679742808532e+00 6.272217277710e-02  5.271190724875e-01
9.000000000000e+00 9.071980419895e+00 1.095596533028e+00 -1.303312467073e-01 2.549409769508e-01
1.100000000000e+01 1.105885863394e+01 7.623133949208e-01 -1.946979674948e-01 1.431183135872e-01
1.300000000000e+01 1.304973246941e+01 5.587979270617e-01 -1.875727570866e-01 7.564212508810e-02
1.500000000000e+01 1.504289389537e+01 4.236666524341e-01 -1.834205869502e-01 5.952428716960e-02
1.700000000000e+01 1.703779353803e+01 3.298408785620e-01 -1.574810122774e-01 3.865186969580e-02
1.900000000000e+01 1.903365898172e+01 2.661490923977e-01 -1.406974083897e-01 2.191808387246e-02
2.100000000000e+01 2.103036451390e+01 2.125501303433e-01 -1.258908265257e-01 2.115979426436e-02
2.300000000000e+01 2.302764790322e+01 1.750240986120e-01 -1.064622209381e-01 8.899984157095e-03
2.500000000000e+01 2.502535665427e+01 1.428180960384e-01 -9.536749699129e-02 1.345634341335e-02
2.700000000000e+01 2.702345579329e+01 1.210405969852e-01 -8.305030943648e-02 6.587707098479e-03
2.900000000000e+01 2.902170551678e+01 1.000261642948e-01 -7.655248704130e-02 8.395579143576e-03
3.100000000000e+01 3.102022129668e+01 8.565854886962e-02 -6.912255785510e-02 1.180330985294e-02
3.300000000000e+01 3.301895036019e+01 7.327606993323e-02 -6.731060001402e-02 6.341046903652e-03
3.500000000000e+01 3.501781447104e+01 6.149628573814e-02 -6.126139607429e-02 8.717013686500e-03
3.700000000000e+01 3.701677495783e+01 5.345611043481e-02 -5.274192224624e-02 -9.508170016020e-04
3.900000000000e+01 3.901589223002e+01 4.672947299594e-02 -5.182031391494e-02 7.595257259787e-03
4.100000000000e+01 4.101506867732e+01 3.800083125153e-02 -5.128779432563e-02 4.591131985410e-03
4.300000000000e+01 4.301434504848e+01 3.319045633776e-02 -4.592292618680e-02 4.205687799044e-03
4.500000000000e+01 4.501371064802e+01 2.902941556242e-02 -4.425200722387e-02 2.193130595121e-03
4.700000000000e+01 4.701305754667e+01 2.495543206999e-02 -3.707958052257e-02 7.577297224478e-04
4.900000000000e+01 4.901245517043e+01 2.229035620726e-02 -3.380874438236e-02 -9.925486847153e-04
5.100000000000e+01 5.101195384547e+01 1.956499194139e-02 -3.042808731871e-02 4.484016563652e-05
5.300000000000e+01 5.301146652967e+01 1.708345767305e-02 -2.959341986355e-02 -1.248520922476e-04
5.500000000000e+01 5.501101402844e+01 1.622641597000e-02 -2.644115775703e-02 -3.998987010647e-04
5.700000000000e+01 5.701054413439e+01 1.449513233363e-02 -2.561713703338e-02 -1.129072363985e-03
5.900000000000e+01 5.901017322100e+01 1.286521120516e-02 -2.131266212239e-02 1.171066525449e-03
