s_Mpch,xi0,xi2,xi4
3.210012199884648698e+00,5.408210005829716671e+00,2.409758518187812726e+00,2.813416749139224571e+00
5.128951757462166583e+00,2.831685918202551111e+00,6.871732213658889865e-01,1.188440832901656918e+00
7.092656062990066346e+00,1.680826481648094006e+00,6.397377191720295120e-02,5.266312656677543114e-01
9.071994289822214341e+00,1.096360548341932084e+00,-1.308381648493100458e-01,2.516984543793808760e-01
1.105887992259705044e+01,7.630603596724304660e-01,-1.946937906377585736e-01,1.448662526694810548e-01
1.304974537454306116e+01,5.592667342997209579e-01,-1.874385634555029989e-01,7.354382602461570495e-02
1.504289975760607412e+01,4.239523666099686006e-01,-1.823797514076321291e-01,6.008417775012611650e-02
1.703779436085508081e+01,3.296251524705420821e-01,-1.572441491556614279e-01,3.901044902849386958e-02
1.903365382105504722e+01,2.663925820036872616e-01,-1.405506192226247120e-01,2.242979476753130530e-02
2.103037518551942497e+01,2.124985652983481244e-01,-1.253717167422430112e-01,2.149055370045305224e-02
2.302765679685527545e+01,1.750833379217430763e-01,-1.070004663557626579e-01,9.411668100311309376e-03
2.502536591758433104e+01,1.429857150752979478e-01,-9.516383430518920994e-02,1.381862616345671223e-02
2.702346748208625371e+01,1.207638541499959223e-01,-8.295134897513567473e-02,6.964131733683715485e-03
2.902170978242133259e+01,1.000485611173369260e-01,-7.662736583723747663e-02,8.080240433292168456e-03
3.102022765531964765e+01,8.558488869098339336e-02,-6.930145842161848646e-02,1.152194459654589526e-02
3.301895519748033081e+01,7.330701675495343572e-02,-6.749847202791958711e-02,6.164752899606924449e-03
3.501781978357340108e+01,6.120566919101190495e-02,-6.170366438629316247e-02,8.014672343263666218e-03
3.701677857802757643e+01,5.339404479108623980e-02,-5.261577082027873997e-02,-1.164714475571641383e-03
3.901589889441801517e+01,4.703908400824953484e-02,-5.169127508167035284e-02,8.061875635029046305e-03
4.101507633521709550e+01,3.815214407259694129e-02,-5.113286209896483747e-02,4.226388537041606691e-03
4.301435158432334305e+01,3.339870428095000759e-02,-4.596515173876664084e-02,4.922618840807711782e-03
4.501371591235208314e+01,2.901461153451275268e-02,-4.419216043535932614e-02,2.289606916684204258e-03
4.701306904192306746e+01,2.512871883931499378e-02,-3.714840068279154361e-02,1.192829389467108371e-03
4.901246294272097259e+01,2.216000551171598901e-02,-3.418181635399456658e-02,-5.703416496627787937e-04
5.101195967005547516e+01,1.954941572593198867e-02,-3.090626397233800504e-02,1.175309324824612769e-06
5.301147547812340122e+01,1.706693773432538253e-02,-3.023435902953537993e-02,-2.736474816901258468e-04
5.501102098740935986e+01,1.618717258994384345e-02,-2.668895450713494599e-02,-7.482681318703465236e-04
5.701055586030952327e+01,1.443627780138799152e-02,-2.567401462046600344e-02,-1.377117415566961236e-03
5.901018068744144074e+01,1.285503427609427374e-02,-2.153796269792464593e-02,1.004551517640491247e-03
