s_Mpch,xi0,xi2,xi4
3.210044482137548894e+00,5.405832288375824746e+00,2.401189003369263109e+00,2.812780130219682206e+00
5.128952895062501405e+00,2.831428691684215515e+00,6.832297380507958984e-01,1.191382888943588458e+00
7.092665883439988050e+00,1.679196940105759595e+00,6.144831661948240570e-02,5.289153036037899103e-01
9.071996047000849828e+00,1.095219643099007989e+00,-1.305442244477628688e-01,2.561809012628898929e-01
1.105887074143852900e+01,7.619740976124229626e-01,-1.931117948283005703e-01,1.419598068801637969e-01
1.304973611481120344e+01,5.583038302002020226e-01,-1.872507816543234060e-01,7.398114261646875078e-02
1.504290609436062631e+01,4.234675503505137550e-01,-1.813891488456648160e-01,5.993749913090552772e-02
1.703780168372586701e+01,3.295064283765301583e-01,-1.574588130390967289e-01,3.892004338202324776e-02
1.903367169818985971e+01,2.658604376849981188e-01,-1.402382776499718486e-01,2.165197939272427846e-02
2.103037552542850364e+01,2.120816569849839350e-01,-1.249757083645665762e-01,2.154471715853812502e-02
2.302766178672916197e+01,1.742783815661101965e-01,-1.061345059812780212e-01,8.786690345096912630e-03
2.502536165960876602e+01,1.425984322681553007e-01,-9.502403991559381369e-02,1.362318136698459359e-02
2.702346383552016462e+01,1.205852406656159614e-01,-8.309223962829662136e-02,7.461530988738985723e-03
2.902171198807643293e+01,9.978411075404541863e-02,-7.667227790637698437e-02,8.262374510316458642e-03
3.102022225611851169e+01,8.549129932045750058e-02,-6.908254872269808944e-02,1.165853967075520387e-02
3.301895639616736133e+01,7.311705338870000404e-02,-6.704141324461192208e-02,6.491206645348690518e-03
3.501781927988150755e+01,6.128838082323552483e-02,-6.150457581752730163e-02,8.504888489205081337e-03
3.701677756940200936e+01,5.349539649990211337e-02,-5.290488532957805107e-02,-8.618656522975925299e-04
3.901589421260761270e+01,4.681488450758008318e-02,-5.162710770914467895e-02,8.111415104127861139e-03
4.101507179337601627e+01,3.818097473292016153e-02,-5.136540665905472980e-02,4.719600069157778473e-03
4.301434848380455378e+01,3.329428753300842092e-02,-4.538526097602495202e-02,4.415934741309062578e-03
4.501371552251745101e+01,2.921204802700926723e-02,-4.358721023386474130e-02,2.052655037278152371e-03
4.701306443796142531e+01,2.513617818848455643e-02,-3.659383123681332617e-02,1.197598026343384744e-03
4.901246249885085859e+01,2.229870055256137629e-02,-3.367546282679959035e-02,-6.687734628390788055e-04
5.101195669865109750e+01,1.981148849739225795e-02,-3.019903741601979649e-02,2.262148032102394215e-04
5.301146984779266091e+01,1.722991355826094390e-02,-2.940603733661909663e-02,2.880907397099023953e-04
5.501102012656068752e+01,1.618202516203345182e-02,-2.607284410300700003e-02,-2.420006211523312040e-04
5.701055087546922806e+01,1.457376295833152056e-02,-2.535780761965885158e-02,-9.698339545355873139e-04
5.901017814702790787e+01,1.284025665612608877e-02,-2.096363433283546934e-02,1.469428101947966182e-03
