index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,334.68410507821613
1,wp,wp,-1,0.7440818690302262,252.52669541861061
2,wp,wp,-1,0.9610170497889371,172.92355634974555
3,wp,wp,-1,1.2415081573690936,123.99683252392887
4,wp,wp,-1,1.6037983331351233,95.7415492293064
5,wp,wp,-1,2.0714477629787083,80.40098682896142
6,wp,wp,-1,2.6753529170231105,66.82312322763262
7,wp,wp,-1,3.4552810127626836,55.920609039948964
8,wp,wp,-1,4.462678487403257,47.08672647001819
9,wp,wp,-1,5.763705166875068,36.229661520351996
10,wp,wp,-1,7.444209778763199,30.15555094581575
11,wp,wp,-1,9.614254566531134,23.06097736877186
12,wp,wp,-1,12.416991298325703,17.127443094245837
13,wp,wp,-1,16.03613754282894,12.620901242001704
14,wp,wp,-1,20.710355722655805,8.76166481287024
15,wp,wp,-1,26.747045170628947,5.833106970432702
16,xi0,xi,0,5.12893551095799,2.4575088653393418
17,xi0,xi,0,7.0926598262423175,1.9297714482280843
18,xi0,xi,0,9.071987614253018,1.2336852000868466
19,xi0,xi,0,11.058870735916955,0.8383289913194094
20,xi0,xi,0,13.049734911079584,0.6041573646098962
21,xi0,xi,0,15.042904687805345,0.44800602849096144
22,xi0,xi,0,17.03780085357808,0.3437195624034106
23,xi0,xi,0,19.033667808465324,0.27490035912760136
24,xi0,xi,0,21.03037630419934,0.22183331003402135
25,xi0,xi,0,23.02766068469553,0.1787086937362395
26,xi0,xi,0,25.025364151653893,0.14891723580189992
27,xi0,xi,0,27.023466169403456,0.12472392948413655
28,xi0,xi,0,29.021712950323614,0.10704768234338882
29,xi0,xi,0,31.02022550732897,0.09369155921044411
30,xi0,xi,0,33.01895795649731,0.07629450051839609
31,xi0,xi,0,35.01782041255468,0.06434811634464195
32,xi0,xi,0,37.01678068081689,0.05512304315525867
33,xi0,xi,0,39.015897648740854,0.046268258107245934
34,xi0,xi,0,41.0150764997134,0.03807573036604076
35,xi0,xi,0,43.01435207730657,0.02973551709810601
36,xi0,xi,0,45.013717374563356,0.024222968587402006
37,xi0,xi,0,47.01306629374365,0.01791366682815342
38,xi0,xi,0,49.012464825600574,0.012309980233908866
39,xi0,xi,0,51.01196018043999,0.009408043347237438
40,xi0,xi,0,53.01147261081704,0.009506210271985088
41,xi0,xi,0,55.01102142125616,0.007906455935376963
42,xi0,xi,0,57.010554451772435,0.004490630054191686
43,xi0,xi,0,59.01018095383947,0.005534468916581651
44,xi2,xi,2,5.12893551095799,0.24316670531359874
45,xi2,xi,2,7.0926598262423175,-0.0008021845935841654
46,xi2,xi,2,9.071987614253018,-0.2146169398329113
47,xi2,xi,2,11.058870735916955,-0.23806444881125885
48,xi2,xi,2,13.049734911079584,-0.25447912623971414
49,xi2,xi,2,15.042904687805345,-0.2408280451145075
50,xi2,xi,2,17.03780085357808,-0.1947109754538372
51,xi2,xi,2,19.033667808465324,-0.1590615516233924
52,xi2,xi,2,21.03037630419934,-0.13588706687754945
53,xi2,xi,2,23.02766068469553,-0.11517959916391873
54,xi2,xi,2,25.025364151653893,-0.09108327787091794
55,xi2,xi,2,27.023466169403456,-0.07464332618088625
56,xi2,xi,2,29.021712950323614,-0.06796536786238465
57,xi2,xi,2,31.02022550732897,-0.06619384427902858
58,xi2,xi,2,33.01895795649731,-0.05558398058428363
59,xi2,xi,2,35.01782041255468,-0.048625920227050264
60,xi2,xi,2,37.01678068081689,-0.041509081430865555
61,xi2,xi,2,39.015897648740854,-0.047701092984700356
62,xi2,xi,2,41.0150764997134,-0.04609914156070035
63,xi2,xi,2,43.01435207730657,-0.04734085785342605
64,xi2,xi,2,45.013717374563356,-0.0452460556357131
65,xi2,xi,2,47.01306629374365,-0.04068249792708285
66,xi2,xi,2,49.012464825600574,-0.033856649803445715
67,xi2,xi,2,51.01196018043999,-0.023616592288333335
68,xi2,xi,2,53.01147261081704,-0.020962996608726362
69,xi2,xi,2,55.01102142125616,-0.020322119920670637
70,xi2,xi,2,57.010554451772435,-0.014249393147133253
71,xi2,xi,2,59.01018095383947,-0.013863173337739459
