index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,334.5844434169028
1,wp,wp,-1,0.7440818690302262,252.5828000636384
2,wp,wp,-1,0.9610170497889371,172.81165918842473
3,wp,wp,-1,1.2415081573690936,123.97870116590349
4,wp,wp,-1,1.6037983331351233,95.82107284245436
5,wp,wp,-1,2.0714477629787083,80.39929780525634
6,wp,wp,-1,2.6753529170231105,66.79092914360982
7,wp,wp,-1,3.4552810127626836,55.94543317065712
8,wp,wp,-1,4.462678487403257,47.125599040147065
9,wp,wp,-1,5.763705166875068,36.21924171087941
10,wp,wp,-1,7.444209778763199,30.151906829840062
11,wp,wp,-1,9.614254566531134,23.050189503970678
12,wp,wp,-1,12.416991298325703,17.14077223133557
13,wp,wp,-1,16.03613754282894,12.622051506727814
14,wp,wp,-1,20.710355722655805,8.763275005809387
15,wp,wp,-1,26.747045170628947,5.828307878924512
16,xi0,xi,0,5.12893551095799,2.492067437028325
17,xi0,xi,0,7.0926598262423175,1.9527200801639761
18,xi0,xi,0,9.071987614253018,1.2401663060882375
19,xi0,xi,0,11.058870735916955,0.8341808504672928
20,xi0,xi,0,13.049734911079584,0.5981985609162106
21,xi0,xi,0,15.042904687805345,0.4436978622092722
22,xi0,xi,0,17.03780085357808,0.341066807567332
23,xi0,xi,0,19.033667808465324,0.27333561406896756
24,xi0,xi,0,21.03037630419934,0.22039721410925128
25,xi0,xi,0,23.02766068469553,0.17802733668070606
26,xi0,xi,0,25.025364151653893,0.1483309957880902
27,xi0,xi,0,27.023466169403456,0.12445214300964974
28,xi0,xi,0,29.021712950323614,0.10692394606924141
29,xi0,xi,0,31.02022550732897,0.09363868069256201
30,xi0,xi,0,33.01895795649731,0.07639793572043639
31,xi0,xi,0,35.01782041255468,0.06445213176289472
32,xi0,xi,0,37.01678068081689,0.05493080826884475
33,xi0,xi,0,39.015897648740854,0.04687639219754146
34,xi0,xi,0,41.0150764997134,0.03803462459385701
35,xi0,xi,0,43.01435207730657,0.029915564774645253
36,xi0,xi,0,45.013717374563356,0.02384568551087129
37,xi0,xi,0,47.01306629374365,0.017363438803246523
38,xi0,xi,0,49.012464825600574,0.01243958565054662
39,xi0,xi,0,51.01196018043999,0.009393290845779874
40,xi0,xi,0,53.01147261081704,0.009420110589845192
41,xi0,xi,0,55.01102142125616,0.0077541395324844465
42,xi0,xi,0,57.010554451772435,0.0043969551813888355
43,xi0,xi,0,59.01018095383947,0.005550506084913382
44,xi2,xi,2,5.12893551095799,0.2047982243807192
45,xi2,xi,2,7.0926598262423175,-0.032075172246182726
46,xi2,xi,2,9.071987614253018,-0.25715595848956563
47,xi2,xi,2,11.058870735916955,-0.289871549924613
48,xi2,xi,2,13.049734911079584,-0.2985213685492307
49,xi2,xi,2,15.042904687805345,-0.27069578547812756
50,xi2,xi,2,17.03780085357808,-0.2126667870895162
51,xi2,xi,2,19.033667808465324,-0.16953477053453858
52,xi2,xi,2,21.03037630419934,-0.14253159379884428
53,xi2,xi,2,23.02766068469553,-0.11962062677633972
54,xi2,xi,2,25.025364151653893,-0.09324777176482894
55,xi2,xi,2,27.023466169403456,-0.07593003276726468
56,xi2,xi,2,29.021712950323614,-0.06921172122642268
57,xi2,xi,2,31.02022550732897,-0.0678841073582292
58,xi2,xi,2,33.01895795649731,-0.05573128358907253
59,xi2,xi,2,35.01782041255468,-0.04928874809341702
60,xi2,xi,2,37.01678068081689,-0.0416878380910273
61,xi2,xi,2,39.015897648740854,-0.04602916886099687
62,xi2,xi,2,41.0150764997134,-0.046094445095928735
63,xi2,xi,2,43.01435207730657,-0.04846960186281271
64,xi2,xi,2,45.013717374563356,-0.04585393582565511
65,xi2,xi,2,47.01306629374365,-0.04163728442847426
66,xi2,xi,2,49.012464825600574,-0.03327082789062147
67,xi2,xi,2,51.01196018043999,-0.024068078734947394
68,xi2,xi,2,53.01147261081704,-0.020886696161902547
69,xi2,xi,2,55.01102142125616,-0.020233299429687664
70,xi2,xi,2,57.010554451772435,-0.014348942283269502
71,xi2,xi,2,59.01018095383947,-0.013998492068531446
