index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,214.15310872385564
1,wp,wp,-1,0.7440818690302262,182.36747325757557
2,wp,wp,-1,0.9610170497889371,132.6249760320779
3,wp,wp,-1,1.2415081573690936,108.60387342649634
4,wp,wp,-1,1.6037983331351233,87.68145979708706
5,wp,wp,-1,2.0714477629787083,75.73544454673534
6,wp,wp,-1,2.6753529170231105,62.858290387607454
7,wp,wp,-1,3.4552810127626836,52.434401568396716
8,wp,wp,-1,4.462678487403257,43.97660495353658
9,wp,wp,-1,5.763705166875068,33.82524358466494
10,wp,wp,-1,7.444209778763199,28.109514774352483
11,wp,wp,-1,9.614254566531134,21.71119413913085
12,wp,wp,-1,12.416991298325703,15.97009548644951
13,wp,wp,-1,16.03613754282894,12.000780918782862
14,wp,wp,-1,20.710355722655805,8.480934017190446
15,wp,wp,-1,26.747045170628947,5.689234206260458
16,xi0,xi,0,5.12893551095799,2.2705495335733903
17,xi0,xi,0,7.0926598262423175,1.779304762267185
18,xi0,xi,0,9.071987614253018,1.132973665653179
19,xi0,xi,0,11.058870735916955,0.7695080035512449
20,xi0,xi,0,13.049734911079584,0.5577472154834212
21,xi0,xi,0,15.042904687805345,0.41723226043065564
22,xi0,xi,0,17.03780085357808,0.322104141106737
23,xi0,xi,0,19.033667808465324,0.2587458216826997
24,xi0,xi,0,21.03037630419934,0.21034132088804755
25,xi0,xi,0,23.02766068469553,0.16986530409113734
26,xi0,xi,0,25.025364151653893,0.1411947735911932
27,xi0,xi,0,27.023466169403456,0.11843893511354692
28,xi0,xi,0,29.021712950323614,0.10200238140552062
29,xi0,xi,0,31.02022550732897,0.0890104111866617
30,xi0,xi,0,33.01895795649731,0.07191604276333137
31,xi0,xi,0,35.01782041255468,0.06060168977499927
32,xi0,xi,0,37.01678068081689,0.052069302437960305
33,xi0,xi,0,39.015897648740854,0.04380917847275351
34,xi0,xi,0,41.0150764997134,0.0362144899714447
35,xi0,xi,0,43.01435207730657,0.029640665723466283
36,xi0,xi,0,45.013717374563356,0.025103489593661172
37,xi0,xi,0,47.01306629374365,0.018497315933373275
38,xi0,xi,0,49.012464825600574,0.014273498547327464
39,xi0,xi,0,51.01196018043999,0.011237928806002852
40,xi0,xi,0,53.01147261081704,0.011919191873801768
41,xi0,xi,0,55.01102142125616,0.010347147075779758
42,xi0,xi,0,57.010554451772435,0.006650881880558337
43,xi0,xi,0,59.01018095383947,0.006376554576779018
44,xi2,xi,2,5.12893551095799,-0.23514013584455476
45,xi2,xi,2,7.0926598262423175,-0.359148063886056
46,xi2,xi,2,9.071987614253018,-0.41415819089549283
47,xi2,xi,2,11.058870735916955,-0.34874126267946415
48,xi2,xi,2,13.049734911079584,-0.3102566071296186
49,xi2,xi,2,15.042904687805345,-0.26998313590246764
50,xi2,xi,2,17.03780085357808,-0.21250131016822987
51,xi2,xi,2,19.033667808465324,-0.16829084963418411
52,xi2,xi,2,21.03037630419934,-0.14340990497228126
53,xi2,xi,2,23.02766068469553,-0.12246269964947974
54,xi2,xi,2,25.025364151653893,-0.09558864116030752
55,xi2,xi,2,27.023466169403456,-0.07609883878495083
56,xi2,xi,2,29.021712950323614,-0.0689018572540413
57,xi2,xi,2,31.02022550732897,-0.06702878710698361
58,xi2,xi,2,33.01895795649731,-0.05690411649233647
59,xi2,xi,2,35.01782041255468,-0.04944942425001768
60,xi2,xi,2,37.01678068081689,-0.04202210791780739
61,xi2,xi,2,39.015897648740854,-0.04528327346435693
62,xi2,xi,2,41.0150764997134,-0.04475772211778741
63,xi2,xi,2,43.01435207730657,-0.04878112415702588
64,xi2,xi,2,45.013717374563356,-0.045999916638213914
65,xi2,xi,2,47.01306629374365,-0.0407626710870008
66,xi2,xi,2,49.012464825600574,-0.03409010948286066
67,xi2,xi,2,51.01196018043999,-0.02469839387601854
68,xi2,xi,2,53.01147261081704,-0.020734915951443573
69,xi2,xi,2,55.01102142125616,-0.020211756907037706
70,xi2,xi,2,57.010554451772435,-0.014512212392182096
71,xi2,xi,2,59.01018095383947,-0.014838691445674729
