index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,214.15310872385564
1,wp,wp,-1,0.7440818690302262,182.36564006538174
2,wp,wp,-1,0.9610170497889371,132.58585302333992
3,wp,wp,-1,1.2415081573690936,108.56029178322547
4,wp,wp,-1,1.6037983331351233,87.69592339621994
5,wp,wp,-1,2.0714477629787083,75.75952190085707
6,wp,wp,-1,2.6753529170231105,62.86291011052835
7,wp,wp,-1,3.4552810127626836,52.431974537417574
8,wp,wp,-1,4.462678487403257,43.98496190326003
9,wp,wp,-1,5.763705166875068,33.82138147264577
10,wp,wp,-1,7.444209778763199,28.11462161494982
11,wp,wp,-1,9.614254566531134,21.715233127481447
12,wp,wp,-1,12.416991298325703,15.97718316684017
13,wp,wp,-1,16.03613754282894,12.001044679430168
14,wp,wp,-1,20.710355722655805,8.483561630057022
15,wp,wp,-1,26.747045170628947,5.68753452801797
16,xi0,xi,0,5.12893551095799,2.281793774729548
17,xi0,xi,0,7.0926598262423175,1.787706451216856
18,xi0,xi,0,9.071987614253018,1.1374819398961447
19,xi0,xi,0,11.058870735916955,0.7701692887085805
20,xi0,xi,0,13.049734911079584,0.5567412453483032
21,xi0,xi,0,15.042904687805345,0.4155023759628246
22,xi0,xi,0,17.03780085357808,0.3206224440824066
23,xi0,xi,0,19.033667808465324,0.2582415492272986
24,xi0,xi,0,21.03037630419934,0.20985552447853525
25,xi0,xi,0,23.02766068469553,0.1693119737985054
26,xi0,xi,0,25.025364151653893,0.14094626547935524
27,xi0,xi,0,27.023466169403456,0.11849393859208011
28,xi0,xi,0,29.021712950323614,0.1018747246538933
29,xi0,xi,0,31.02022550732897,0.08884529502675914
30,xi0,xi,0,33.01895795649731,0.0719739785516675
31,xi0,xi,0,35.01782041255468,0.06074502950914416
32,xi0,xi,0,37.01678068081689,0.051905443890525475
33,xi0,xi,0,39.015897648740854,0.044088794840421025
34,xi0,xi,0,41.0150764997134,0.03613425700210892
35,xi0,xi,0,43.01435207730657,0.029770377228177367
36,xi0,xi,0,45.013717374563356,0.02502475492360011
37,xi0,xi,0,47.01306629374365,0.01842666533085349
38,xi0,xi,0,49.012464825600574,0.014289763237561141
39,xi0,xi,0,51.01196018043999,0.011126409575147912
40,xi0,xi,0,53.01147261081704,0.012112712475833497
41,xi0,xi,0,55.01102142125616,0.0103411177867419
42,xi0,xi,0,57.010554451772435,0.006465162583642419
43,xi0,xi,0,59.01018095383947,0.006384340778077233
44,xi2,xi,2,5.12893551095799,-0.24262523958022203
45,xi2,xi,2,7.0926598262423175,-0.3636928133874247
46,xi2,xi,2,9.071987614253018,-0.4216857150016107
47,xi2,xi,2,11.058870735916955,-0.3586186478452208
48,xi2,xi,2,13.049734911079584,-0.3216205630709255
49,xi2,xi,2,15.042904687805345,-0.2802454391156505
50,xi2,xi,2,17.03780085357808,-0.2191371263247374
51,xi2,xi,2,19.033667808465324,-0.1727189040857076
52,xi2,xi,2,21.03037630419934,-0.14571897041959977
53,xi2,xi,2,23.02766068469553,-0.12400229795527734
54,xi2,xi,2,25.025364151653893,-0.09642805867512781
55,xi2,xi,2,27.023466169403456,-0.07625990799364392
56,xi2,xi,2,29.021712950323614,-0.06926831579870266
57,xi2,xi,2,31.02022550732897,-0.06746513922257814
58,xi2,xi,2,33.01895795649731,-0.057204656504203026
59,xi2,xi,2,35.01782041255468,-0.04924712557056673
60,xi2,xi,2,37.01678068081689,-0.0417831168397078
61,xi2,xi,2,39.015897648740854,-0.044785057267830095
62,xi2,xi,2,41.0150764997134,-0.04513904964651324
63,xi2,xi,2,43.01435207730657,-0.04875211417873371
64,xi2,xi,2,45.013717374563356,-0.04645008800390819
65,xi2,xi,2,47.01306629374365,-0.04088758343515386
66,xi2,xi,2,49.012464825600574,-0.033914267037526355
67,xi2,xi,2,51.01196018043999,-0.024779119790027452
68,xi2,xi,2,53.01147261081704,-0.020179612382786746
69,xi2,xi,2,55.01102142125616,-0.020398078263015366
70,xi2,xi,2,57.010554451772435,-0.015173763319947856
71,xi2,xi,2,59.01018095383947,-0.014677427983190165
