index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,253.6016939370495
1,wp,wp,-1,0.7440818690302262,205.62956332215592
2,wp,wp,-1,0.9610170497889371,147.33029108568374
3,wp,wp,-1,1.2415081573690936,114.84552558023404
4,wp,wp,-1,1.6037983331351233,90.89280300570914
5,wp,wp,-1,2.0714477629787083,77.17367410022302
6,wp,wp,-1,2.6753529170231105,64.0067930615813
7,wp,wp,-1,3.4552810127626836,53.43825442894908
8,wp,wp,-1,4.462678487403257,44.994782102742725
9,wp,wp,-1,5.763705166875068,34.32105533039939
10,wp,wp,-1,7.444209778763199,28.720424967233818
11,wp,wp,-1,9.614254566531134,21.99618311024235
12,wp,wp,-1,12.416991298325703,16.33560568600546
13,wp,wp,-1,16.03613754282894,12.240278817403842
14,wp,wp,-1,20.710355722655805,8.59125996850456
15,wp,wp,-1,26.747045170628947,5.717778802626796
16,xi0,xi,0,5.12893551095799,2.294435605181952
17,xi0,xi,0,7.0926598262423175,1.8050930063933446
18,xi0,xi,0,9.071987614253018,1.156906966216761
19,xi0,xi,0,11.058870735916955,0.7907380151793566
20,xi0,xi,0,13.049734911079584,0.5751812797346431
21,xi0,xi,0,15.042904687805345,0.4298053969351746
22,xi0,xi,0,17.03780085357808,0.330869740784882
23,xi0,xi,0,19.033667808465324,0.26581413432133355
24,xi0,xi,0,21.03037630419934,0.21539852512175858
25,xi0,xi,0,23.02766068469553,0.17299843804661855
26,xi0,xi,0,25.025364151653893,0.14396240492681656
27,xi0,xi,0,27.023466169403456,0.12020389488074051
28,xi0,xi,0,29.021712950323614,0.10282479475645435
29,xi0,xi,0,31.02022550732897,0.08995597158605596
30,xi0,xi,0,33.01895795649731,0.07272699595994556
31,xi0,xi,0,35.01782041255468,0.06141446458307924
32,xi0,xi,0,37.01678068081689,0.052087243773206976
33,xi0,xi,0,39.015897648740854,0.04441326009984964
34,xi0,xi,0,41.0150764997134,0.03634675904111658
35,xi0,xi,0,43.01435207730657,0.029787270526102635
36,xi0,xi,0,45.013717374563356,0.024710549599795913
37,xi0,xi,0,47.01306629374365,0.01792441741192189
38,xi0,xi,0,49.012464825600574,0.013053236288532354
39,xi0,xi,0,51.01196018043999,0.010084447074786881
40,xi0,xi,0,53.01147261081704,0.010896040472402274
41,xi0,xi,0,55.01102142125616,0.009423578125543059
42,xi0,xi,0,57.010554451772435,0.005742392376943483
43,xi0,xi,0,59.01018095383947,0.005840402188737449
44,xi2,xi,2,5.12893551095799,-0.12495953925386281
45,xi2,xi,2,7.0926598262423175,-0.25627313384653333
46,xi2,xi,2,9.071987614253018,-0.34273878773734356
47,xi2,xi,2,11.058870735916955,-0.30623469722957114
48,xi2,xi,2,13.049734911079584,-0.28048210582846766
49,xi2,xi,2,15.042904687805345,-0.2487423519747853
50,xi2,xi,2,17.03780085357808,-0.19630958276368898
51,xi2,xi,2,19.033667808465324,-0.1596859204193449
52,xi2,xi,2,21.03037630419934,-0.13599032003499972
53,xi2,xi,2,23.02766068469553,-0.11649708575899159
54,xi2,xi,2,25.025364151653893,-0.09301265101465056
55,xi2,xi,2,27.023466169403456,-0.07449053105453365
56,xi2,xi,2,29.021712950323614,-0.0676512395894949
57,xi2,xi,2,31.02022550732897,-0.06741720743658149
58,xi2,xi,2,33.01895795649731,-0.05655186261541426
59,xi2,xi,2,35.01782041255468,-0.048782651238588506
60,xi2,xi,2,37.01678068081689,-0.043361782662717764
61,xi2,xi,2,39.015897648740854,-0.04560847324968836
62,xi2,xi,2,41.0150764997134,-0.04588011087601767
63,xi2,xi,2,43.01435207730657,-0.048590191663630676
64,xi2,xi,2,45.013717374563356,-0.045282860660313236
65,xi2,xi,2,47.01306629374365,-0.0399384549441623
66,xi2,xi,2,49.012464825600574,-0.0332569104947696
67,xi2,xi,2,51.01196018043999,-0.023879309738972464
68,xi2,xi,2,53.01147261081704,-0.019686183265207362
69,xi2,xi,2,55.01102142125616,-0.01934316425536437
70,xi2,xi,2,57.010554451772435,-0.014789896924035848
71,xi2,xi,2,59.01018095383947,-0.01324252934883395
