index,component,statistic,ell,r,model_value
0,wp,wp,-1,0.5761356451482574,334.58136522266284
1,wp,wp,-1,0.7440818690302262,252.52302903422296
2,wp,wp,-1,0.9610170497889371,172.85187657014134
3,wp,wp,-1,1.2415081573690936,124.03974881017973
4,wp,wp,-1,1.6037983331351233,95.7118155886351
5,wp,wp,-1,2.0714477629787083,80.3362175434017
6,wp,wp,-1,2.6753529170231105,66.79901677806401
7,wp,wp,-1,3.4552810127626836,55.91446738682996
8,wp,wp,-1,4.462678487403257,47.07888214101026
9,wp,wp,-1,5.763705166875068,36.24476913362243
10,wp,wp,-1,7.444209778763199,30.171474588410952
11,wp,wp,-1,9.614254566531134,23.08405427301229
12,wp,wp,-1,12.416991298325703,17.12411010002764
13,wp,wp,-1,16.03613754282894,12.625035882132158
14,wp,wp,-1,20.710355722655805,8.760008052290681
15,wp,wp,-1,26.747045170628947,5.847304282811052
16,xi0,xi,0,5.12893551095799,2.369651320034445
17,xi0,xi,0,7.0926598262423175,1.8668813833550946
18,xi0,xi,0,9.071987614253018,1.2058514397298252
19,xi0,xi,0,11.058870735916955,0.8293700471253587
20,xi0,xi,0,13.049734911079584,0.6039736696165275
21,xi0,xi,0,15.042904687805345,0.4518586354332286
22,xi0,xi,0,17.03780085357808,0.34905416809579487
23,xi0,xi,0,19.033667808465324,0.2800226460743691
24,xi0,xi,0,21.03037630419934,0.2249331135937705
25,xi0,xi,0,23.02766068469553,0.17967649678571995
26,xi0,xi,0,25.025364151653893,0.1504561089606776
27,xi0,xi,0,27.023466169403456,0.12612923464170872
28,xi0,xi,0,29.021712950323614,0.1076849842723792
29,xi0,xi,0,31.02022550732897,0.09369670539914376
30,xi0,xi,0,33.01895795649731,0.07635399948781627
31,xi0,xi,0,35.01782041255468,0.06477157537342236
32,xi0,xi,0,37.01678068081689,0.054661519835630466
33,xi0,xi,0,39.015897648740854,0.04596296882404373
34,xi0,xi,0,41.0150764997134,0.03744174525327619
35,xi0,xi,0,43.01435207730657,0.03011288539951444
36,xi0,xi,0,45.013717374563356,0.02487892015389504
37,xi0,xi,0,47.01306629374365,0.018049509293851608
38,xi0,xi,0,49.012464825600574,0.013047324004208716
39,xi0,xi,0,51.01196018043999,0.00937759488819442
40,xi0,xi,0,53.01147261081704,0.009805232052815997
41,xi0,xi,0,55.01102142125616,0.008069548827172464
42,xi0,xi,0,57.010554451772435,0.004902737243263049
43,xi0,xi,0,59.01018095383947,0.0053911445020177464
44,xi2,xi,2,5.12893551095799,0.11769834712149908
45,xi2,xi,2,7.0926598262423175,-0.0630948036079209
46,xi2,xi,2,9.071987614253018,-0.20430022695589503
47,xi2,xi,2,11.058870735916955,-0.20651490134423983
48,xi2,xi,2,13.049734911079584,-0.2128169676444722
49,xi2,xi,2,15.042904687805345,-0.19822205957939334
50,xi2,xi,2,17.03780085357808,-0.15830118371955762
51,xi2,xi,2,19.033667808465324,-0.12853091662904406
52,xi2,xi,2,21.03037630419934,-0.11534982461938101
53,xi2,xi,2,23.02766068469553,-0.10268091897133866
54,xi2,xi,2,25.025364151653893,-0.08278662813750162
55,xi2,xi,2,27.023466169403456,-0.06795623268648121
56,xi2,xi,2,29.021712950323614,-0.06282036232597372
57,xi2,xi,2,31.02022550732897,-0.06269823156656182
58,xi2,xi,2,33.01895795649731,-0.05327000212149224
59,xi2,xi,2,35.01782041255468,-0.04649901467693947
60,xi2,xi,2,37.01678068081689,-0.04128940201818926
61,xi2,xi,2,39.015897648740854,-0.04669935217058769
62,xi2,xi,2,41.0150764997134,-0.04649085467966505
63,xi2,xi,2,43.01435207730657,-0.04763926665127348
64,xi2,xi,2,45.013717374563356,-0.04310769165408028
65,xi2,xi,2,47.01306629374365,-0.039620918210055485
66,xi2,xi,2,49.012464825600574,-0.032568026039274764
67,xi2,xi,2,51.01196018043999,-0.023302407525362938
68,xi2,xi,2,53.01147261081704,-0.020678795940662336
69,xi2,xi,2,55.01102142125616,-0.01969872163506266
70,xi2,xi,2,57.010554451772435,-0.014960839437690793
71,xi2,xi,2,59.01018095383947,-0.01369575204171002
