s_Mpch,xi0,xi2,xi4
3.210036531809795424e+00,5.407320759917271680e+00,2.403412077808426695e+00,2.819490605647498427e+00
5.128943364256465465e+00,2.830698837991868722e+00,6.825884728744864294e-01,1.194286666841455791e+00
7.092650854857375897e+00,1.678772185251294680e+00,6.305749018443462806e-02,5.268424924591716962e-01
9.071973048118614713e+00,1.094883691169796336e+00,-1.298780989153156540e-01,2.535732360185503076e-01
1.105886967246558505e+01,7.619962510054969496e-01,-1.941075622184536553e-01,1.425228976147031590e-01
1.304973662973081083e+01,5.584460137548901137e-01,-1.871834975932668566e-01,7.529479030619501412e-02
1.504290525255833977e+01,4.236155859761783216e-01,-1.838266293690952458e-01,5.951725618760520670e-02
1.703780170449275744e+01,3.295404969229930869e-01,-1.579925407235278079e-01,3.883647240018507640e-02
1.903366514583100511e+01,2.657381066157601390e-01,-1.400939138226114378e-01,2.167533081345194776e-02
2.103037623579206539e+01,2.120113181137990299e-01,-1.255048686541871406e-01,2.206678487562517207e-02
2.302766192352262209e+01,1.747108171985486125e-01,-1.062195324538203339e-01,9.157126620260849434e-03
2.502536609384608468e+01,1.425510157763343055e-01,-9.513663070557779045e-02,1.396983108691960893e-02
2.702346738906425827e+01,1.205042741376922411e-01,-8.348340241275023499e-02,7.052411734157481953e-03
2.902171285216839181e+01,9.942727714127244654e-02,-7.717431382798765893e-02,8.880204943270188570e-03
3.102022408672710441e+01,8.509675001573002717e-02,-6.933397757606007961e-02,1.198060666953366243e-02
3.301895651364987572e+01,7.294820476782745700e-02,-6.776077544301734035e-02,6.671280535408323498e-03
3.501781852167908227e+01,6.128178466153698378e-02,-6.171293526994822698e-02,8.906055445366708317e-03
3.701678009009874160e+01,5.325214337410164034e-02,-5.307254318949679306e-02,-5.771490716904215026e-04
3.901589495538211594e+01,4.652731129307841051e-02,-5.211256512972014393e-02,7.570572383593389930e-03
4.101507611619437199e+01,3.797501024504655598e-02,-5.148365615514985394e-02,4.823487908696260165e-03
4.301435043320224594e+01,3.296565848413546274e-02,-4.576650801857629070e-02,4.572454143027092008e-03
4.501371351812059629e+01,2.880860503502632314e-02,-4.387191269188060044e-02,2.380104364747100219e-03
4.701306311560899331e+01,2.474854919628886873e-02,-3.705526604600853369e-02,1.364473480953280618e-03
4.901246173245129967e+01,2.193927821061497294e-02,-3.370478578905056199e-02,-5.176144127480987282e-05
5.101195592375444932e+01,1.943059859419537377e-02,-3.043473490106126875e-02,6.007142716907096659e-04
5.301146820266674098e+01,1.683451149156325530e-02,-2.939352948769739099e-02,6.277209863713998283e-04
5.501101991717897022e+01,1.591169083914750759e-02,-2.608186711085467430e-02,-1.497048621226955683e-05
5.701055107938340427e+01,1.423354219449328786e-02,-2.515107984003236985e-02,-8.716696624941498630e-04
5.901017686012387742e+01,1.258186355955355842e-02,-2.086274153842618273e-02,1.664230749436732991e-03
