s_Mpch,xi0,xi2,xi4
3.210003622161018200e+00,5.403993506888527421e+00,2.385426319868627409e+00,2.795163213156877546e+00
5.128929643582199382e+00,2.833767604014849173e+00,6.741705949113265817e-01,1.193336722803361560e+00
7.092633679682461612e+00,1.681357693748850801e+00,5.811585211332697537e-02,5.289073795563643543e-01
9.071954025914973130e+00,1.096110949171911653e+00,-1.313782930458495812e-01,2.539000818119941938e-01
1.105883790970844238e+01,7.630845650744995101e-01,-1.963506087954692281e-01,1.442955678949779941e-01
1.304970684060847042e+01,5.590791992988537462e-01,-1.894093926812605022e-01,7.675471781611575839e-02
1.504287396051047132e+01,4.248386179960510489e-01,-1.840615358321021078e-01,6.021986862802250484e-02
1.703777738636454586e+01,3.303573360266821579e-01,-1.591489768067176347e-01,3.989083137294522491e-02
1.903364559271324907e+01,2.669232222356395789e-01,-1.414228178718675288e-01,2.205270486084218856e-02
2.103034669400366852e+01,2.127473300777160126e-01,-1.262652576576962227e-01,2.132157086608568036e-02
2.302763309484180354e+01,1.751562357039689877e-01,-1.068092025082291313e-01,9.477656267516440525e-03
2.502533063433534721e+01,1.431397949685130067e-01,-9.629472031089550410e-02,1.463078661307468803e-02
2.702344755274875610e+01,1.214265821185590843e-01,-8.367164199578797090e-02,7.398253118957125868e-03
2.902168780948128912e+01,1.002750916721914243e-01,-7.697393028772585299e-02,8.058074036997913553e-03
3.102020204302426976e+01,8.604304543247820458e-02,-6.981471313867096407e-02,1.181623622262243690e-02
3.301893005989241914e+01,7.373041992795884014e-02,-6.773411991392810916e-02,6.847437958756415893e-03
3.501779680095279446e+01,6.166624586304851607e-02,-6.192855451664945610e-02,8.434292237500091993e-03
3.701675529933752529e+01,5.380654637045173549e-02,-5.362198692035914649e-02,-6.882949254671452948e-04
3.901587282142097735e+01,4.692437199248090940e-02,-5.191053451560305454e-02,8.593281340191355477e-03
4.101504884555457409e+01,3.833027466140961209e-02,-5.168176433496304845e-02,4.912723502239419240e-03
4.301432703428776705e+01,3.349741785483144330e-02,-4.548797747179943174e-02,4.808515706765393791e-03
4.501369578998612297e+01,2.947964877700158526e-02,-4.387136867027444792e-02,3.081908907154173784e-03
4.701304079624149779e+01,2.549648486182415352e-02,-3.672721279454325971e-02,1.904555801591050965e-03
4.901244124786023804e+01,2.236080631933502066e-02,-3.360499410027369821e-02,-3.807360281716386415e-04
5.101193257232824863e+01,1.982957491053299534e-02,-3.016039483747202932e-02,9.033953992059443223e-04
5.301144843461079859e+01,1.725938783292362000e-02,-2.936359716720654545e-02,5.446260950016999607e-04
5.501099641725615186e+01,1.622926942212121748e-02,-2.624913606391333226e-02,3.073439568634504142e-04
5.701052676304954758e+01,1.447198725511590796e-02,-2.537039716148602186e-02,-1.275226419706226985e-03
5.901015808492076076e+01,1.267745434105436997e-02,-2.113907155321244347e-02,1.413306741743378765e-03
