s_Mpch,xi0,xi2,xi4
3.210038969923601826e+00,5.404661060893083402e+00,2.400301148377154803e+00,2.819578696385130812e+00
5.128943398412913801e+00,2.829866715046067682e+00,6.836178401774669622e-01,1.195732027313274992e+00
7.092676380427726635e+00,1.678117058558319830e+00,6.271896177933361516e-02,5.258976646204106542e-01
9.071989906693806560e+00,1.094863778152966205e+00,-1.318331558768295608e-01,2.551428780109240568e-01
1.105887531226947118e+01,7.619394736767803877e-01,-1.950471202669332438e-01,1.419053791240786067e-01
1.304973914348060049e+01,5.580831412930867819e-01,-1.874901256073918387e-01,7.496591374801624130e-02
1.504290898419352729e+01,4.233670937825736447e-01,-1.825203613446181872e-01,5.971245345632507362e-02
1.703780479924638414e+01,3.292872637881004705e-01,-1.579400298839309658e-01,3.929066154060082555e-02
1.903367217981115900e+01,2.657777472120748663e-01,-1.404597606991140613e-01,2.218724632059771926e-02
2.103038396028392043e+01,2.120562007525266801e-01,-1.255171500458598377e-01,2.104723162811328319e-02
2.302766526337590136e+01,1.746170453748053242e-01,-1.066686229227244986e-01,8.991013293188715449e-03
2.502536988875727886e+01,1.425063412849520428e-01,-9.529116863406836280e-02,1.351079687139379940e-02
2.702347011418976663e+01,1.206360528439044816e-01,-8.336551486098761621e-02,6.701643788366054913e-03
2.902171807818530525e+01,9.970111388919701556e-02,-7.675714727244865865e-02,8.013627824977956338e-03
3.102022965639456231e+01,8.534663689200014391e-02,-6.906015214889911491e-02,1.142102139829601765e-02
3.301896250351272499e+01,7.312649088096326300e-02,-6.725437602202725962e-02,6.429146045977855370e-03
3.501782501290862371e+01,6.129707236228196243e-02,-6.146908857463442843e-02,8.549455246632118449e-03
3.701678569904177607e+01,5.344905302904585237e-02,-5.317799774565953180e-02,-8.212563852798356219e-04
3.901590269456688986e+01,4.663749611600920275e-02,-5.182276940613572691e-02,7.725217697031940348e-03
4.101508195639080867e+01,3.808478192075677449e-02,-5.138393539341597899e-02,4.682709205068210853e-03
4.301435759973058737e+01,3.325802995673821094e-02,-4.547740781263115428e-02,4.783873450261251145e-03
4.501372112025809002e+01,2.910322071226092988e-02,-4.382636177100616981e-02,2.686518474845207144e-03
4.701306949211103614e+01,2.504756306053830539e-02,-3.692969781449965960e-02,1.423786510998604343e-03
4.901246894074062510e+01,2.217416686358976083e-02,-3.394275281776848452e-02,-3.128406628966162815e-04
5.101196309629546022e+01,1.963860762749162353e-02,-3.050696182054905836e-02,3.881117412750195142e-04
5.301147463554407580e+01,1.706855267546566676e-02,-2.967699194595162238e-02,2.961237452596682924e-04
5.501102306631579353e+01,1.612461013554564865e-02,-2.630873678729866993e-02,-2.620863032427327068e-04
5.701055684849654170e+01,1.448289683816556157e-02,-2.536824304954629974e-02,-1.043563163861637973e-03
5.901018242251863910e+01,1.274364079518320800e-02,-2.104721891741068857e-02,1.362347680764916091e-03
