s_Mpch,xi0,xi2,xi4
3.210008900589647496e+00,5.403513255801708937e+00,2.398924530572530855e+00,2.807045178551757392e+00
5.128929214365817835e+00,2.832279003794959671e+00,6.850195795092344220e-01,1.197899729241855393e+00
7.092649496793191233e+00,1.678849235334819223e+00,5.895161412496355974e-02,5.259875042544250867e-01
9.071985753736457880e+00,1.096092977741450092e+00,-1.346664878217993522e-01,2.557179513960279316e-01
1.105886185266824207e+01,7.623345641560375086e-01,-1.947962547262644950e-01,1.438038752364199091e-01
1.304972177193137917e+01,5.580920565150904178e-01,-1.879457564171328476e-01,7.597148060981320783e-02
1.504290311325718754e+01,4.229505612037340878e-01,-1.831477812989130149e-01,6.085125300073876420e-02
1.703779310337059982e+01,3.295297990570394409e-01,-1.574864832198260567e-01,3.997776692134691334e-02
1.903366688071281487e+01,2.657280066141720076e-01,-1.407185629589695064e-01,2.155907638758527284e-02
2.103036915538154972e+01,2.120503553510905137e-01,-1.260377304860131886e-01,2.060690757176387999e-02
2.302765742465284404e+01,1.747052132945433600e-01,-1.062512186083532095e-01,7.752191448458614284e-03
2.502535831081672058e+01,1.430480243199259149e-01,-9.532651837780427295e-02,1.332417626703494978e-02
2.702346077935684932e+01,1.208699098504883718e-01,-8.353807905420447544e-02,6.872292596044449371e-03
2.902170692102021476e+01,9.997071728830767001e-02,-7.692689504266914113e-02,7.439038451209212602e-03
3.102021703912297212e+01,8.557667936724799862e-02,-6.936269994955764073e-02,1.093715923688108257e-02
3.301894958848848205e+01,7.315801378003107536e-02,-6.770886232449800646e-02,5.843970501140756911e-03
3.501781185851528733e+01,6.139241862780873277e-02,-6.180078143699879734e-02,7.975075532121803090e-03
3.701677478656568354e+01,5.342237928435823735e-02,-5.322757960836811686e-02,-8.053329310087691765e-04
3.901589220385758949e+01,4.666678670504538495e-02,-5.183515919934951477e-02,8.000584114423328272e-03
4.101507448935984712e+01,3.821061660437190255e-02,-5.164975425523350705e-02,4.551696899755529671e-03
4.301434637480061696e+01,3.332424481662965565e-02,-4.575060319466284220e-02,4.696011563411943771e-03
4.501371053300737657e+01,2.907336573285174142e-02,-4.387353740046634476e-02,2.786599983370246624e-03
4.701306068369688518e+01,2.498380392314870219e-02,-3.730906212725168536e-02,1.640957828069861124e-03
4.901245698455373656e+01,2.219922617275411209e-02,-3.398737325575615364e-02,-2.912376448638811155e-04
5.101195616152735113e+01,1.953289034653901690e-02,-3.045978202908140864e-02,7.104948481248618899e-04
5.301146613814859876e+01,1.708884932566145237e-02,-2.965297982626304354e-02,3.648328731899273120e-05
5.501101658213763557e+01,1.605621652873709393e-02,-2.632416138073673945e-02,-5.157934488039745205e-04
5.701054930509435081e+01,1.428237060631883971e-02,-2.530390534224165322e-02,-7.819263025575886369e-04
5.901017613804904016e+01,1.259648091044782842e-02,-2.090122438400288801e-02,1.486562707015109302e-03
