s_Mpch,xi0,xi2,xi4
3.210039834045980811e+00,5.409166518553505831e+00,2.401183261721261175e+00,2.817635640338914449e+00
5.128942137238476917e+00,2.833293228722140178e+00,6.850035666911196142e-01,1.195883142731412718e+00
7.092663867690127688e+00,1.680285456842534941e+00,6.157931107012900446e-02,5.273713322097234313e-01
9.071995389401969589e+00,1.095117259968187540e+00,-1.292707830347719355e-01,2.546441210430339663e-01
1.105887187432794860e+01,7.623619376546869608e-01,-1.939943606291437139e-01,1.430803328272907682e-01
1.304973981145234063e+01,5.589257773000533280e-01,-1.875936803976848699e-01,7.513181710473709751e-02
1.504290728329224081e+01,4.239362136219561594e-01,-1.827758876342040206e-01,6.027364727114930404e-02
1.703780257051158742e+01,3.294374626077065660e-01,-1.578338921483964097e-01,3.859434393047952300e-02
1.903367383738667229e+01,2.661341586837533413e-01,-1.406807231605833319e-01,2.069622404939266275e-02
2.103037697894351510e+01,2.122643451803865045e-01,-1.253835244085539091e-01,2.033323777860497270e-02
2.302766424423819203e+01,1.746428243708861572e-01,-1.063516575954740057e-01,8.142277094862638426e-03
2.502536506043285058e+01,1.425976476633841750e-01,-9.518105396327711243e-02,1.366358288554546038e-02
2.702346695024296253e+01,1.207944937968753879e-01,-8.333009262519090743e-02,7.431858907611526253e-03
2.902171079983684976e+01,9.984983644377158629e-02,-7.683201449765511559e-02,8.592457932584323527e-03
3.102022675505868676e+01,8.561560851195160193e-02,-6.921018644601781289e-02,1.188092842719086495e-02
3.301895892534118104e+01,7.322076629732421349e-02,-6.702224201776250945e-02,6.859023381711827627e-03
3.501781951468808529e+01,6.142932954917245530e-02,-6.171556963841191845e-02,9.011321177909679264e-03
3.701678151015560303e+01,5.365221482112066120e-02,-5.297095605774306687e-02,-6.259480209100063428e-04
3.901589770965055948e+01,4.688590212213329667e-02,-5.144664363414179487e-02,7.931918905970909012e-03
4.101507805808036977e+01,3.837982419137109247e-02,-5.142871600038440710e-02,4.877529610406385399e-03
4.301435342496996839e+01,3.355390975476614523e-02,-4.557855939658185529e-02,4.872180562191912208e-03
4.501371870133279884e+01,2.935764607215177874e-02,-4.392477884456000986e-02,2.724252568836916730e-03
4.701306741485626617e+01,2.522788616375295709e-02,-3.672659498238196180e-02,1.404658473257447155e-03
4.901246568419082195e+01,2.236276166254833747e-02,-3.384122418023815387e-02,-4.657549553247782958e-04
5.101196029092734108e+01,1.978900932834012222e-02,-3.035352389121204891e-02,3.469708644825144836e-04
5.301147171353305509e+01,1.716049718464875140e-02,-2.959922532724973410e-02,-3.629010953646975846e-05
5.501102258781927645e+01,1.616186028400295321e-02,-2.637593455863301850e-02,-4.662073326342452929e-04
5.701055429154745724e+01,1.447693884570690204e-02,-2.551278430333729641e-02,-1.226610033822235317e-03
5.901018095623189907e+01,1.287839954754650164e-02,-2.107689406328187159e-02,1.315808517958338888e-03
