s_Mpch,xi0,xi2,xi4
3.210047664666675793e+00,5.413075116401203424e+00,2.406219594248925731e+00,2.831840393595021155e+00
5.128941441149676095e+00,2.833900661283619726e+00,6.888545089329167759e-01,1.197405478519039335e+00
7.092680460429265032e+00,1.681108543986285841e+00,6.258447716640533343e-02,5.261327594302862565e-01
9.071986600085571339e+00,1.095981716884722124e+00,-1.307588487271273137e-01,2.543765212038338053e-01
1.105887252000488097e+01,7.626329325741337817e-01,-1.964155549051474214e-01,1.411097258417869649e-01
1.304973510895459832e+01,5.587730220481305077e-01,-1.891028572829053789e-01,7.455958692235298280e-02
1.504290731976968409e+01,4.236060624922247664e-01,-1.828786578559821185e-01,5.937364034093247506e-02
1.703780010364235764e+01,3.297398734095010608e-01,-1.583867858549353191e-01,3.841680140409688138e-02
1.903367152577012078e+01,2.659905442555864363e-01,-1.409070611788480754e-01,2.172444959350883220e-02
2.103037809119379631e+01,2.122002081113108507e-01,-1.258602310703587634e-01,1.995383523645318652e-02
2.302766223897673470e+01,1.744838302343057479e-01,-1.059560671398412923e-01,8.799358494849095907e-03
2.502535873363182617e+01,1.425280131768426606e-01,-9.540159946504389588e-02,1.331386219616094262e-02
2.702346226468129231e+01,1.207724571005447944e-01,-8.297802297052209175e-02,6.619419570180321011e-03
2.902171247080037020e+01,9.962904061074885631e-02,-7.685521786526805510e-02,8.036808658541717137e-03
3.102022476111201499e+01,8.535757054058987214e-02,-6.913894678942998639e-02,1.134323483618778980e-02
3.301895765090461055e+01,7.311489316676597627e-02,-6.716883782272743686e-02,6.613792533530825704e-03
3.501781580026244001e+01,6.143755677491970213e-02,-6.128927567652617259e-02,8.615343140856549647e-03
3.701677869253693132e+01,5.350521517396338717e-02,-5.290065310760359851e-02,-7.375321665625284712e-04
3.901589050658849800e+01,4.664670853000166956e-02,-5.130878594941064297e-02,7.638155605015599023e-03
4.101507096298144717e+01,3.791238966807395500e-02,-5.095314236454551865e-02,4.668549044763678144e-03
4.301434714063289988e+01,3.340224667585975360e-02,-4.521654476337454154e-02,4.497514679052846270e-03
4.501371076274510585e+01,2.903731730457502491e-02,-4.332475597640259718e-02,2.389007507349200261e-03
4.701305838925618019e+01,2.508151184927095295e-02,-3.659317107302739736e-02,1.361918411196689485e-03
4.901245753879769040e+01,2.226583228733944667e-02,-3.366632177845815810e-02,-4.615172435476886824e-04
5.101195269150910150e+01,1.982222414805317329e-02,-3.016763852554399036e-02,6.671773375229448407e-05
5.301146219817844241e+01,1.712435395976059926e-02,-2.917979484570482410e-02,-2.113717374147750959e-04
5.501101406426974449e+01,1.621002043658759453e-02,-2.588737334708551135e-02,-5.345550600880123997e-04
5.701054646215045096e+01,1.447784936967455235e-02,-2.512156834072059447e-02,-1.058315359309803909e-03
5.901017273743159564e+01,1.270960160054291840e-02,-2.076285581568709446e-02,1.447023519846598032e-03
