s_Mpch,xi0,xi2,xi4
3.210052818684876463e+00,5.406633965355122307e+00,2.402952209696536112e+00,2.815161330809236251e+00
5.128951082333879974e+00,2.832511060278426029e+00,6.846402129936504100e-01,1.196332336424412945e+00
7.092675525024927374e+00,1.680417535333420087e+00,6.251622536834883226e-02,5.247777252525505087e-01
9.071993081323528330e+00,1.096168442576520130e+00,-1.300731089867517010e-01,2.554563194400687465e-01
1.105887816404612067e+01,7.630004308640467858e-01,-1.945474593234898519e-01,1.424078835297898082e-01
1.304973981604494959e+01,5.583823849055844502e-01,-1.876662143007563899e-01,7.527218444378497297e-02
1.504290666368405915e+01,4.240333701538749889e-01,-1.827726763771747587e-01,5.973572043624834904e-02
1.703780515517897243e+01,3.298127634017411491e-01,-1.579923048137299724e-01,3.881412929391458988e-02
1.903367155339044459e+01,2.662616114352536201e-01,-1.402672741713312243e-01,2.105428909809912638e-02
2.103038000253740591e+01,2.123218151242314833e-01,-1.253885867637568874e-01,2.116884409400600353e-02
2.302766305570163041e+01,1.747959115740468916e-01,-1.063848919786877095e-01,8.750060540580077706e-03
2.502536579874245604e+01,1.427811540978793370e-01,-9.516217747862827647e-02,1.394238291827324880e-02
2.702346917500267764e+01,1.208898923302362260e-01,-8.332652865738351955e-02,7.047654444065696092e-03
2.902171608631821798e+01,9.979663141943506677e-02,-7.674259726077606314e-02,7.995243236806866619e-03
3.102022821028278443e+01,8.568015715796839515e-02,-6.914693078476903676e-02,1.149149545667701132e-02
3.301895955399456994e+01,7.332970686213167999e-02,-6.734365550586457472e-02,6.432427535149002479e-03
3.501782271339573072e+01,6.138090414514213444e-02,-6.156710572041448892e-02,8.760706548109439828e-03
3.701678226696065366e+01,5.347249075250290473e-02,-5.309574460203748264e-02,-9.258058305059463800e-04
3.901589900076387352e+01,4.671426991923062488e-02,-5.175488318086354789e-02,7.777997881949268860e-03
4.101507745620506284e+01,3.821692010954151619e-02,-5.145647199079703138e-02,4.737353145950940272e-03
4.301435304835149509e+01,3.335146669370094019e-02,-4.560852648691574029e-02,4.744633742033821378e-03
4.501371896788716498e+01,2.922519469380641458e-02,-4.385508501235664547e-02,2.482661274786246864e-03
4.701306698835480802e+01,2.519149233871735560e-02,-3.690980267843210760e-02,1.180179015097686289e-03
4.901246572961755987e+01,2.227390007342162220e-02,-3.372424818767948140e-02,-4.794701674138476116e-04
5.101196008332534859e+01,1.976067050019662819e-02,-3.039038449859458868e-02,3.859120600749890652e-04
5.301147371941627284e+01,1.718914483012640854e-02,-2.951256060239458925e-02,1.126023724231241903e-04
5.501102086399449576e+01,1.626865183502390275e-02,-2.632889829760716102e-02,-2.918584817058876178e-04
5.701055428747152121e+01,1.453705006899504680e-02,-2.535459295977460920e-02,-1.211927317875980976e-03
5.901018080751354233e+01,1.286577718426228437e-02,-2.110268950706269825e-02,1.337035314120964356e-03
