# DESI DR1 LRG pycorr multipoles
# s_Mpch,xi0,xi2,xi4
# mode = smu
# autocorr = True
# D1D2.size1 = 759058
# D1D2.size2 = 759058
# D1R2.size1 = 759058
# D1R2.size2 = 20435130
# R1D2.size1 = 20435130
# R1D2.size2 = 759058
# R1R2.size1 = 20435130
# R1R2.size2 = 20435130
# los_type = midpoint
# bin_type = lin
# smid             savg               corr0(s)           corr2(s)            corr4(s)
3.000000000000e+00 3.209944119160e+00 5.398889499568e+00 2.377700127772e+00  2.779290454032e+00
5.000000000000e+00 5.128900990996e+00 2.830241621519e+00 6.802781258725e-01  1.187928559858e+00
7.000000000000e+00 7.092625052853e+00 1.678598246798e+00 6.357697053906e-02  5.254606974066e-01
9.000000000000e+00 9.071932797643e+00 1.094388564164e+00 -1.313420203370e-01 2.561351445074e-01
1.100000000000e+01 1.105881824820e+01 7.622569511042e-01 -1.941667050579e-01 1.428457597225e-01
1.300000000000e+01 1.304969300901e+01 5.577812632141e-01 -1.856189684995e-01 7.623969684919e-02
1.500000000000e+01 1.504286447299e+01 4.229631160330e-01 -1.829290835025e-01 5.972033464242e-02
1.700000000000e+01 1.703775269289e+01 3.289336680183e-01 -1.579154928176e-01 3.910346698068e-02
1.900000000000e+01 1.903361937332e+01 2.649432923964e-01 -1.385122242492e-01 2.186332557389e-02
2.100000000000e+01 2.103034210373e+01 2.114484067117e-01 -1.251442366089e-01 2.152668372097e-02
2.300000000000e+01 2.302762432183e+01 1.741752950188e-01 -1.066523166931e-01 9.069953057723e-03
2.500000000000e+01 2.502532853960e+01 1.419807409815e-01 -9.569299375544e-02 1.286745674593e-02
2.700000000000e+01 2.702342630937e+01 1.200801423612e-01 -8.359063845327e-02 6.528959657044e-03
2.900000000000e+01 2.902167501555e+01 9.926953971076e-02 -7.724397330632e-02 7.349403372439e-03
3.100000000000e+01 3.102019324810e+01 8.462853301847e-02 -6.976290906266e-02 1.090096759623e-02
3.300000000000e+01 3.301892538483e+01 7.234350073253e-02 -6.819524334067e-02 6.293520808639e-03
3.500000000000e+01 3.501778696434e+01 6.048324947978e-02 -6.253883883376e-02 8.374629079450e-03
3.700000000000e+01 3.701674588425e+01 5.243977448673e-02 -5.378492900708e-02 -1.698330584977e-03
3.900000000000e+01 3.901585654439e+01 4.568477838299e-02 -5.251992702556e-02 7.169415612607e-03
4.100000000000e+01 4.101504052084e+01 3.732392568001e-02 -5.257718469944e-02 4.638426540896e-03
4.300000000000e+01 4.301431674019e+01 3.276637845862e-02 -4.666221537032e-02 4.919179203921e-03
4.500000000000e+01 4.501368234817e+01 2.844433540075e-02 -4.421555809713e-02 2.743591961206e-03
4.700000000000e+01 4.701303505107e+01 2.457570399039e-02 -3.762522023877e-02 1.596976743627e-03
4.900000000000e+01 4.901243392269e+01 2.191748131356e-02 -3.491873386302e-02 -1.873461062492e-04
5.100000000000e+01 5.101192703200e+01 1.955380853974e-02 -3.136387023943e-02 1.305639704013e-04
5.300000000000e+01 5.301144014659e+01 1.721165699189e-02 -2.985720262160e-02 -1.846364090045e-04
5.500000000000e+01 5.501098764628e+01 1.626835447968e-02 -2.658774426109e-02 -4.395280005741e-04
5.700000000000e+01 5.701052336620e+01 1.462909534676e-02 -2.548116138907e-02 -9.624575101901e-04
5.900000000000e+01 5.901014904192e+01 1.292754346441e-02 -2.109092827112e-02 1.513742983220e-03
