s_Mpch,xi0,xi2,xi4
3.209974316512433923e+00,5.402137221502965936e+00,2.383795689673747553e+00,2.792485899429345331e+00
5.128872763245550637e+00,2.831757993788602157e+00,6.838647525174839092e-01,1.192697055701099185e+00
7.092612404876499355e+00,1.679917339724199987e+00,5.875024930002036710e-02,5.218064932504102860e-01
9.071956163354315095e+00,1.096838716972624805e+00,-1.329756606811576536e-01,2.494372972206697625e-01
1.105885177286189602e+01,7.612637850976572418e-01,-1.937079381812890078e-01,1.403562703401554923e-01
1.304971468865088546e+01,5.584525138434627278e-01,-1.885502377575907218e-01,7.491143501488950474e-02
1.504286603539125089e+01,4.234149209894596533e-01,-1.833137347012259999e-01,6.012717816396318665e-02
1.703777441070307930e+01,3.294455999493631215e-01,-1.575794776907232797e-01,3.924534163447343516e-02
1.903363927594792315e+01,2.659659781781748555e-01,-1.412513490331588351e-01,2.260702578194023760e-02
2.103034767051585874e+01,2.119595878975179537e-01,-1.262193741439795180e-01,2.154774651508566466e-02
2.302763067175315115e+01,1.746414684240941984e-01,-1.071100469551109768e-01,9.119151617959429107e-03
2.502532974311841230e+01,1.426383684163531895e-01,-9.631263365385715758e-02,1.454235496755209092e-02
2.702343487044314330e+01,1.205677154898178172e-01,-8.407114695170686547e-02,7.110331401906060632e-03
2.902168227689792701e+01,9.960348806739585670e-02,-7.746526580976825782e-02,8.925854897547840297e-03
3.102019740448603002e+01,8.539981053756470764e-02,-6.973213056271918009e-02,1.165751747151074456e-02
3.301893014580240759e+01,7.310664333121268121e-02,-6.866585593853496983e-02,5.995211994308954039e-03
3.501778035273467538e+01,6.145104648640291323e-02,-6.283426198561133103e-02,8.421070372926048667e-03
3.701674633997408392e+01,5.371644270603301297e-02,-5.409998235289659174e-02,-4.677389031669809140e-04
3.901586513078225948e+01,4.654246215193517944e-02,-5.247845423700338297e-02,7.929437077085521243e-03
4.101504355815652758e+01,3.802825603541200306e-02,-5.194854179592431342e-02,5.176578099983819223e-03
4.301431866355044065e+01,3.343859101466326034e-02,-4.614582974203834675e-02,5.158691043617746538e-03
4.501369057329272749e+01,2.916138768148483773e-02,-4.396954208695281335e-02,2.734497240111901512e-03
4.701303916288586748e+01,2.521060864511423527e-02,-3.717541993065359707e-02,1.974920452411996988e-03
4.901243524028677001e+01,2.234778232734408593e-02,-3.367246455737102351e-02,3.716007602974927488e-04
5.101193084296249225e+01,1.981661025716716443e-02,-3.033765960964860536e-02,1.350845738902863632e-03
5.301144297800828298e+01,1.727839433610039999e-02,-2.957849564367345113e-02,8.578397994248906488e-04
5.501099234229050694e+01,1.646034744381176876e-02,-2.622369810111774280e-02,3.805726595222515100e-04
5.701052517441446810e+01,1.478457472020609613e-02,-2.499966763636430125e-02,-8.702705257260521295e-04
5.901015082380433086e+01,1.313346461086374595e-02,-2.098185683282175612e-02,1.919034481224145619e-03
