s_Mpch,xi0,xi2,xi4
3.209997900333132925e+00,5.412871686495946300e+00,2.397918999384972771e+00,2.814290790004405629e+00
5.128925197496780441e+00,2.833876353322415831e+00,6.803410593721332944e-01,1.194520943060197737e+00
7.092653987870417787e+00,1.680599302461298183e+00,6.352152825724724505e-02,5.298614220957730270e-01
9.071976656812472228e+00,1.096563174090899206e+00,-1.319483149767803620e-01,2.553698032330410372e-01
1.105886444956374248e+01,7.625528690510749996e-01,-1.959064832189219008e-01,1.426513217253244648e-01
1.304972662029891062e+01,5.589333824212289192e-01,-1.863704779962740976e-01,7.396764623762924762e-02
1.504290075445516628e+01,4.238425536899236290e-01,-1.832053875696436074e-01,6.012778971688523266e-02
1.703779059803327200e+01,3.295312711001204820e-01,-1.581126318907753736e-01,3.892647567120745278e-02
1.903365645406684337e+01,2.657666749879000756e-01,-1.399587666871556779e-01,2.180704750063391234e-02
2.103036770009443401e+01,2.122581113088705951e-01,-1.252010766006565468e-01,2.158401302544757025e-02
2.302765531182636138e+01,1.743679730360935820e-01,-1.065199753365742297e-01,9.004481978527231409e-03
2.502535524846527792e+01,1.425122762079464034e-01,-9.494274715049261237e-02,1.382741098984011097e-02
2.702345867323876760e+01,1.206564947915157449e-01,-8.314837398197880147e-02,7.331649413318087199e-03
2.902169994892712523e+01,9.979893160176618594e-02,-7.659816471465998033e-02,8.439150687159807651e-03
3.102021476002570566e+01,8.559353518766990576e-02,-6.867739740287907846e-02,1.140351697927331417e-02
3.301894306112496480e+01,7.327949953460838328e-02,-6.713088423167251628e-02,6.501550820976156886e-03
3.501780675243823993e+01,6.126206191557059116e-02,-6.137316242584239800e-02,8.623417730586373925e-03
3.701676748822444551e+01,5.336945957365404197e-02,-5.257321516737244876e-02,-1.407618093714479556e-03
3.901588326138916329e+01,4.660981697921058597e-02,-5.126904354111003204e-02,7.361618253830561065e-03
4.101506282869756603e+01,3.804374920548363181e-02,-5.116265483937026959e-02,4.263972687529997765e-03
4.301433848109317637e+01,3.339712406394625827e-02,-4.527438969572333133e-02,4.052975590863089686e-03
4.501370359356807427e+01,2.929411369487850553e-02,-4.388562672840233547e-02,2.033132103545180671e-03
4.701304991027393498e+01,2.504794158714325827e-02,-3.682388339292566592e-02,8.243594957142888306e-04
4.901245228574094881e+01,2.211046153764821554e-02,-3.398209177610671955e-02,-9.408601837472087065e-04
5.101194560490873897e+01,1.975509831387510518e-02,-3.044934406448705430e-02,-2.615946591352138334e-04
5.301145889545274059e+01,1.712734538014475116e-02,-2.974789094194492389e-02,-3.330853035548455394e-04
5.501100660154061472e+01,1.617781289397215994e-02,-2.622291042807591704e-02,-5.145941894213586438e-04
5.701053953122707441e+01,1.455981409705558484e-02,-2.515667978491546025e-02,-1.239811590168581491e-03
5.901016720608701149e+01,1.287539330086617459e-02,-2.095083176138429898e-02,1.136323688019226291e-03
